# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-833.941,0.979173,0.402998,3,7,0,835.536,87.7669,-0.119077,0.224932,0.243673,-0.228522,5.28935,-9.13463,-44.6676,-28.6165,-16.0782,2.48412,-95.8743,-23.8117,23.0139,8.81846
-837.484,0.919377,0.402998,3,7,0,838.839,87.0038,-0.0618706,0.241118,0.23334,-0.247399,-0.858259,86.0644,1.33371,3.55477,-6.3314,-13.3487,75.8402,40.7237,-32.5949,-9.60703
-835.999,0.894802,0.402998,3,7,0,841.956,87.5726,-0.0839209,0.259382,0.208595,-0.23862,12.537,-72.4839,-46.9397,38.0287,8.58567,-1.45023,8.08788,132.307,-134.078,-1.36693
-833.854,0.936121,0.402998,3,7,0,840.718,87.8356,-0.115131,0.234515,0.252184,-0.23381,-5.11302,84.7757,83.8385,-119.581,-1.2882,3.9047,-85.1185,-8.16798,34.3618,5.82512
-835.964,0.885609,0.402998,3,7,0,841.352,87.1764,-0.071319,0.257599,0.269541,-0.25346,8.19362,84.8053,-96.3336,5.9121,19.8242,-9.86486,47.4435,36.2107,53.7859,-10.1789
-832.514,1,0.402998,3,7,0,836.407,87.8471,-0.0902737,0.233703,0.233576,-0.244188,-8.32545,45.6586,85.076,19.4878,-5.99721,4.22624,-11.1742,17.518,-20.3761,2.26086
-833.841,0.978653,0.402998,3,7,0,834.505,87.9299,-0.0875242,0.255591,0.264498,-0.236041,-2.38252,10.2085,20.4463,41.2687,1.61118,5.84614,-2.75388,36.5166,39.8472,4.52315
-832.811,0.998389,0.402998,3,7,0,834.344,87.3814,-0.0793706,0.2262,0.235835,-0.254658,-3.32636,-9.31323,-24.5428,-67.3539,-5.14092,-5.54689,22.5099,-8.96928,-2.119,-4.62306
-834.792,0.960506,0.402998,3,15,0,835.684,87.9034,-0.0999511,0.269807,0.265327,-0.239984,-4.47613,16.8903,-7.60377,-33.9779,-5.69576,5.34843,-40.3161,78.4974,21.1984,0.264127
-833.638,0.959355,0.402998,3,7,0,838.378,87.6714,-0.0828556,0.238601,0.255634,-0.18124,-7.36201,40.9697,-47.9033,-84.7266,-31.4947,0.513585,10.0635,-0.98661,34.7394,37.82
-837.312,0.929864,0.402998,3,7,0,838.876,87.6166,-0.0961571,0.298064,0.272238,-0.226211,0.730574,20.9304,-44.5633,-25.471,32.822,-0.534984,-28.0732,149.266,-0.568745,3.51112
-836.505,0.974072,0.402998,3,7,0,839.071,87.661,-0.100206,0.28705,0.286211,-0.222962,-2.01301,20.6522,82.0265,-61.9875,-3.46943,0.350522,-39.7134,95.748,56.3106,7.0786
-833.16,0.958867,0.402998,3,7,0,839.75,87.6994,-0.0744217,0.224485,0.222227,-0.292076,-3.15096,16.094,-62.8971,-144.55,24.1677,1.28047,40.8564,7.3698,-45.0472,-27.79
-835.368,0.955592,0.402998,3,7,0,836.208,87.7378,-0.108257,0.254638,0.279118,-0.192141,4.40266,-19.7688,21.1926,-17.2946,-10.4828,1.76577,-59.4485,10.789,77.9668,27.839
-834.644,0.99458,0.402998,3,7,0,836.549,87.6325,-0.106741,0.261567,0.273852,-0.207464,4.90492,-22.2167,-31.7709,38.8596,27.1329,-0.209615,-57.0032,38.1835,55.6712,20.0869
-839.853,0.81319,0.402998,2,3,0,840.296,87.7678,-0.117812,0.262338,0.312978,-0.221654,-1.02247,-28.3177,-8.05135,26.5478,10.7163,2.46809,-90.8828,-15.43,170.087,1.17484
-834.927,0.99941,0.402998,3,7,0,840.625,87.7878,-0.111628,0.266114,0.246194,-0.216674,-1.546,67.7555,-28.7264,-139.993,-4.62492,2.83554,-72.1522,91.8615,-29.6011,13.9795
-834.113,0.998731,0.402998,4,15,0,836.185,87.707,-0.0949986,0.245519,0.276574,-0.275774,3.03385,-76.252,53.9094,9.32634,13.7621,1.4063,-27.2293,-12.7565,98.6443,-19.8711
-833.259,0.999582,0.402998,4,15,0,835.218,87.5553,-0.0839132,0.206854,0.216948,-0.20986,0.822878,51.9967,67.9788,-8.69297,-23.1802,-1.70469,7.65313,-36.3598,-28.1323,21.36
-833.613,0.978626,0.402998,4,15,0,835.306,87.832,-0.0634044,0.244475,0.257307,-0.250459,0.241402,-41.5112,20.7151,59.7525,-23.4085,3.96202,71.5747,14.3731,35.9618,-3.69067
-834.477,0.972808,0.402998,3,7,0,836.053,87.3894,-0.106051,0.236586,0.238891,-0.180938,-0.284857,-37.9016,-31.5042,-29.6282,-33.0192,-4.64166,-52.2115,16.0719,-7.52726,36.3178
-833.924,0.998568,0.402998,3,7,0,836.159,87.475,-0.116499,0.245111,0.241588,-0.236654,-3.59449,3.6458,-10.1182,-12.3607,47.1763,-3.43898,-89.7087,39.475,-13.136,3.97767
-833.954,0.965008,0.402998,3,7,0,836.767,87.8069,-0.0626144,0.204567,0.229028,-0.253638,-0.859,-121.379,-18.7289,-5.00722,-12.4659,3.45614,74.484,-65.5501,10.3251,-6.31224
-835.656,0.976987,0.402998,3,15,0,837.37,87.3375,-0.0968835,0.264522,0.256447,-0.304044,0.965832,-67.9501,36.4817,11.3612,26.0746,-7.14823,-35.2798,86.2849,2.64061,-39.9258
-838.127,0.950626,0.402998,3,7,0,840.933,87.6844,-0.122376,0.23062,0.25698,-0.348201,-6.73048,-13.3849,67.1081,32.4543,-20.5504,1.04962,-134.141,-33.9284,68.4213,-71.3815
-832.481,0.997273,0.402998,3,7,0,839.066,87.6551,-0.0767079,0.217137,0.225029,-0.232401,-0.921805,107.44,26.2344,-70.974,62.3261,0.238237,29.449,-19.4658,-20.6897,9.38897
-834.979,0.932452,0.402998,3,7,0,835.792,87.2952,-0.0884379,0.229217,0.239743,-0.167662,-2.74385,-31.243,28.9031,27.2849,10.1758,-6.1964,-4.80174,-4.72027,4.53203,43.2812
-835.724,0.993358,0.402998,4,15,0,836.223,87.2613,-0.0931079,0.255589,0.250198,-0.171129,1.37801,33.6117,-6.68438,4.24566,16.9655,-6.84701,-17.1282,50.911,-2.61398,39.7281
-834.976,0.999748,0.402998,3,15,0,838.093,87.7471,-0.127136,0.233014,0.255219,-0.248324,-6.92732,-25.3518,36.981,21.848,40.1155,2.16914,-124.496,-17.686,46.9923,-5.12907
-834.238,0.98524,0.402998,3,7,0,836.525,87.6726,-0.117335,0.234414,0.247035,-0.293095,1.99577,-100.792,-10.824,38.2632,6.031,0.669818,-103.221,-0.918661,21.5277,-30.5333
-834.132,0.995101,0.402998,3,7,0,836.25,87.5867,-0.0781302,0.243223,0.230951,-0.31724,0.852781,-102.873,14.0129,5.73988,-15.292,-1.35916,29.8947,58.427,-49.6508,-44.826
-836.142,0.913132,0.402998,4,15,0,838.843,87.6214,-0.103367,0.178802,0.224881,-0.197476,-3.3019,-30.1534,-0.342153,-52.889,-43.9784,-0.415066,-46.5166,-124.304,33.4782,23.0262
-835.233,0.998568,0.402998,3,7,0,838.398,87.7177,-0.0982954,0.258054,0.232974,-0.314008,-0.589184,83.615,87.6522,29.3519,-7.99904,1.77356,-40.9337,106.46,-68.2101,-45.0758
-833.867,0.997179,0.402998,3,7,0,837.127,87.531,-0.0763995,0.222413,0.229445,-0.176372,5.45976,50.6452,38.4948,-75.4616,20.7247,-2.03417,27.1394,-9.21646,-13.739,40.2645
-836.397,0.949912,0.402998,3,7,0,838.974,87.3594,-0.0824319,0.281905,0.282526,-0.221895,4.61445,-34.4985,-10.5908,37.0308,-42.0661,-5.63167,12.1574,85.9201,52.9489,7.92683
-834.928,1,0.402998,2,3,0,836.463,87.4681,-0.0871699,0.275658,0.27344,-0.224454,4.25844,-17.5882,-52.3754,-40.0383,-5.51759,-3.49434,-1.65544,81.3651,35.7527,9.31995
-834.783,0.965669,0.402998,3,7,0,836.721,87.6716,-0.0828781,0.256874,0.287365,-0.25446,-4.99111,-11.8001,63.8851,1.57016,21.0858,0.597634,11.5938,6.32489,110.446,-8.40627
-835.337,0.975576,0.402998,3,7,0,836.548,87.787,-0.0824278,0.280716,0.253514,-0.222419,0.320615,-7.18487,-14.978,-65.3162,13.0941,2.85295,12.1823,124.838,-29.8831,9.71557
-835.849,0.962446,0.402998,3,15,0,839.759,87.5383,-0.0672473,0.258808,0.252299,-0.154973,5.54975,-36.8399,93.0503,-1.37745,-34.3473,-1.82222,49.3261,54.8282,-1.26776,49.1778
-834.567,0.933035,0.402998,3,7,0,839.233,87.5072,-0.102799,0.26732,0.240064,-0.236768,2.07327,-50.7717,-93.4512,39.4939,-47.1285,-2.78205,-48.6051,108.432,-51.0325,2.63063
-835.237,0.983251,0.402998,2,3,0,835.423,87.4617,-0.100044,0.271547,0.237455,-0.23732,1.38914,-27.6319,1.14225,0.537215,1.02459,-3.71654,-40.3817,125.173,-65.2776,0.960264
-835.514,0.964761,0.402998,3,7,0,838.568,87.8083,-0.086887,0.200622,0.255303,-0.288381,-1.40752,-91.1389,35.6809,40.3938,-32.7207,3.73836,-0.927852,-127.115,105.052,-30.2742
-833.084,1,0.402998,3,7,0,836.132,87.8747,-0.0973636,0.21974,0.221933,-0.258057,2.17741,8.24754,-73.4621,71.4757,-25.2992,4.93377,-33.6919,-7.50252,-35.5616,-7.21587
-833.66,0.913836,0.402998,4,15,0,839.228,87.4445,-0.0815719,0.254585,0.252056,-0.202068,-2.15864,35.6415,46.4013,51.0684,-70.8786,-3.78984,14.0901,48.7334,3.81256,25.275
-832.756,0.997311,0.402998,3,7,0,834.062,87.6042,-0.0883247,0.254079,0.244195,-0.233091,-3.707,16.7116,42.4568,2.0906,24.6513,-0.793836,-5.12341,62.0358,-18.6292,8.4533
-833.901,0.97777,0.402998,3,7,0,834.607,87.9336,-0.0901172,0.242185,0.267058,-0.261346,2.78168,-12.0423,33.7593,30.8559,1.72016,6.23012,-11.0676,-7.90172,71.1004,-10.7929
-833.808,0.900856,0.402998,3,7,0,838.342,87.84,-0.0819155,0.207121,0.205029,-0.233293,9.216,-3.89827,-28.5316,90.9657,-13.6779,3.99167,13.979,-19.5603,-65.4179,6.18783
-833.481,0.925703,0.402998,3,7,0,837.191,87.6422,-0.0696244,0.240694,0.256705,-0.294131,-4.88997,-53.8072,-3.16156,102.536,10.0436,-0.0266757,57.1746,3.94712,43.5565,-29.6426
-834.398,0.968199,0.402998,3,15,0,835.097,87.6769,-0.104092,0.238261,0.218629,-0.186207,-2.33529,-12.9838,-11.345,-39.7047,-12.2897,0.620407,-47.4493,48.2574,-64.8494,33.303
-832.418,0.995395,0.402998,3,15,0,835.415,87.5551,-0.0769352,0.243864,0.242445,-0.247459,1.21642,-61.5266,20.3268,-64.9127,38.3101,-1.8413,29.6547,35.1937,-8.88748,0.494974
-834.218,0.943359,0.402998,3,7,0,834.941,87.8886,-0.068229,0.211223,0.246822,-0.267935,0.942506,-36.5488,4.80053,-43.753,3.09816,5.3341,58.7102,-74.6069,56.8341,-15.4115
-834.948,0.887405,0.402998,3,7,0,839.271,87.3512,-0.105255,0.234002,0.243016,-0.171894,-0.38708,14.3204,58.9617,-78.8667,49.9596,-5.24404,-49.1796,3.54131,6.89118,40.807
-835.312,0.987304,0.402998,4,15,0,837.088,87.7794,-0.0690964,0.239592,0.228859,-0.330566,5.97054,11.1881,54.1023,15.5213,11.9541,3.35398,63.4135,50.6349,-51.9988,-55.1878
-835.622,0.969947,0.402998,3,15,0,837.758,87.617,-0.110748,0.242366,0.273854,-0.175139,-2.92718,-22.5049,30.1938,-39.0927,39.1254,-0.47638,-64.0764,-15.1447,77.6761,37.5316
-834.827,0.9979,0.402998,2,3,0,835.993,87.6043,-0.112463,0.245913,0.265854,-0.185846,-0.450758,1.99364,19.2002,-52.6368,-22.7185,-0.720951,-70.1084,4.97908,52.8566,32.6901
-832.926,0.950581,0.402998,3,7,0,838.172,87.7287,-0.0731538,0.221695,0.24535,-0.279944,3.76996,-121.046,92.9675,-1.82198,22.5506,1.9007,44.024,-39.7522,36.2642,-20.031
-834.371,0.969143,0.402998,3,7,0,835.017,87.3641,-0.0984945,0.236093,0.224272,-0.297832,-0.407838,-34.166,-0.3271,4.36515,22.9085,-6.44738,-40.3088,43.3538,-58.3153,-33.6563
-832.822,1,0.402998,3,7,0,835.366,87.8635,-0.0838278,0.231323,0.249352,-0.223712,-4.16453,-58.8648,-36.9034,32.7662,-33.562,4.38261,8.12019,-13.1933,30.0623,13.9418
-832.608,0.997353,0.402998,3,7,0,833.324,87.4638,-0.0956139,0.228402,0.232502,-0.268521,3.78103,4.75144,-2.35871,26.2958,14.3438,-3.90851,-28.8065,3.14267,-16.3638,-12.5375
-832.564,0.911335,0.402998,3,7,0,834.983,87.5901,-0.0958853,0.224621,0.248552,-0.269391,-6.16373,-4.06902,14.5518,-75.957,-1.30158,-1.16096,-29.726,-34.6713,41.0861,-12.9667
-835.29,0.889088,0.402998,3,7,0,835.732,87.457,-0.0634224,0.24983,0.220778,-0.197107,-1.30215,-22.6798,18.5013,-15.3509,-14.6299,-3.51737,64.2742,78.4159,-76.3579,24.9729
-835.324,0.987683,0.402998,4,15,0,837.625,87.6254,-0.0846816,0.237125,0.287125,-0.214233,3.88482,-70.6123,8.42657,-17.5738,-33.7632,-0.349971,5.51604,-50.466,129.565,14.6522
-833.556,0.999759,0.402998,3,7,0,836.019,87.7621,-0.0739378,0.259358,0.2475,-0.22019,-0.169389,7.25044,-16.5545,95.4169,17.1074,2.34817,36.7803,70.9929,-16.2133,14.6003
-833.863,0.939855,0.402998,3,7,0,836.887,87.4816,-0.107286,0.209836,0.210777,-0.242055,-2.23053,-56.1375,-43.2363,62.6984,34.901,-3.34018,-62.7337,-20.3865,-53.261,0.825361
-833.49,1,0.402998,4,15,0,834.315,87.6153,-0.104954,0.21117,0.212924,-0.221522,-3.67353,-31.7554,-11.2789,-26.1874,-11.1302,-0.556087,-53.4243,-18.799,-46.7982,13.9
-836.752,0.942731,0.402998,3,7,0,838.018,87.2583,-0.0489323,0.229832,0.248465,-0.291552,1.98735,36.1156,47.9879,38.5664,-9.78449,-8.77949,126.178,-18.6525,33.9195,-34.6488
-833.853,1,0.402998,3,15,0,837.21,87.9049,-0.0958269,0.22827,0.226155,-0.192738,5.9186,-111.243,-0.983253,-12.9215,16.413,4.89441,-25.3539,11.0874,-31.2928,30.4679
-834.213,0.9641,0.402998,3,15,0,836.796,87.797,-0.0798051,0.26923,0.246538,-0.243341,-4.24921,34.1569,22.9637,63.8974,-31.5976,3.18082,20.6828,105.832,-34.9259,-0.606125
-834.2,0.946834,0.402998,3,15,0,837.822,87.4866,-0.107098,0.255812,0.270966,-0.239183,-6.63058,-79.5595,-58.6752,50.244,2.27172,-3.21727,-61.8061,27.6619,59.2715,1.92647
-832.607,0.964819,0.402998,3,7,0,836.814,87.7762,-0.0870175,0.215335,0.225639,-0.269352,1.61147,120.24,-78.2997,-12.5996,16.7501,2.89827,-1.31434,-27.7239,-17.4541,-13.0447
-833.222,0.952294,0.402998,3,7,0,834.798,87.4473,-0.076346,0.206723,0.222425,-0.250236,6.74397,-27.9555,6.32075,2.72646,-16.5754,-4.11603,31.637,-48.2808,-13.4255,-2.80608
-833.506,0.99072,0.402998,3,15,0,834.187,87.8451,-0.0937965,0.248719,0.268271,-0.241594,0.183754,44.6821,14.3053,-34.3699,2.69611,4.16211,-21.7932,10.3788,62.1347,1.85868
-833.26,0.989552,0.402998,3,15,0,834.72,87.5838,-0.0821857,0.224501,0.21599,-0.202636,-3.67149,16.4286,-60.0895,-19.4014,-14.8008,-1.13673,12.3851,14.9855,-55.1429,25.7015
-832.418,0.937381,0.402998,3,7,0,836.014,87.5826,-0.0738752,0.226911,0.238231,-0.270123,3.63173,-69.83,92.6212,-37.6174,-15.1269,-1.32721,40.8519,-10.8208,4.35533,-13.1219
-833.899,0.953604,0.402998,3,7,0,834.394,87.4696,-0.0634676,0.227811,0.258837,-0.259298,1.33861,-9.53409,-17.0852,-31.6878,-12.5788,-3.71261,72.6539,-40.0974,67.5555,-9.57529
-833.803,1,0.402998,3,15,0,834.489,87.4083,-0.0656439,0.225479,0.252828,-0.264407,-1.85915,-28.8025,-5.55035,-42.193,-5.18844,-5.07612,66.4971,-38.3827,52.8836,-12.4536
-833.429,0.985406,0.402998,3,15,0,835.825,87.8951,-0.10643,0.219333,0.236877,-0.23555,-4.75404,-53.1586,-35.4363,42.9679,26.8475,5.13137,-59.3606,-30.7458,11.3675,5.61452
-834.31,0.982773,0.402998,3,7,0,835.056,87.2926,-0.0709489,0.246196,0.251135,-0.277635,-2.46503,-34.9694,21.8249,-21.2441,-13.9672,-7.77623,51.0026,30.8156,15.0525,-21.3975
-832.952,0.989525,0.402998,4,15,0,836.985,87.7594,-0.101298,0.218169,0.219287,-0.261128,7.17369,-26.439,63.1184,37.2144,40.5754,2.48978,-46.2963,-8.33343,-41.6455,-8.79698
-833.388,0.960151,0.402998,3,7,0,835.172,87.8189,-0.0622838,0.228977,0.246984,-0.258897,-5.27311,4.84263,61.5306,-5.83322,16.0773,3.7508,76.3096,-17.8202,28.4853,-8.31803
-835.89,0.898984,0.402998,3,7,0,838.462,87.2272,-0.0861521,0.254983,0.280897,-0.252303,-2.21973,-72.2087,60.7349,-49.5818,13.1996,-8.77142,1.40632,10.4537,92.8711,-9.32832
-835.836,0.98756,0.402998,3,7,0,838.699,87.5259,-0.0885305,0.285537,0.275552,-0.25748,-8.77385,6.69667,-50.6947,33.1742,-0.867055,-2.50123,-6.01907,114.504,29.3374,-12.3162
-832.711,0.988589,0.402998,3,7,0,838.12,87.7229,-0.100517,0.212628,0.228269,-0.250489,-2.02661,-79.9931,59.1551,112.235,-23.0781,1.67105,-42.9149,-39.098,-4.51166,-1.92712
-832.89,0.95836,0.402998,3,7,0,834.63,87.6997,-0.0838833,0.232354,0.234211,-0.30092,3.0315,-46.5708,-59.7128,4.04375,-20.2131,1.30843,9.30041,13.9057,-18.3823,-32.5489
-833.224,0.964156,0.402998,3,7,0,834.828,87.7741,-0.0775664,0.239197,0.262001,-0.214376,-0.360456,0.281396,16.0695,24.6239,41.2427,2.55576,25.9395,-8.49211,54.5193,18.7529
-833.718,0.989146,0.402998,3,15,0,835.122,87.5817,-0.101614,0.207821,0.205343,-0.234154,2.36515,22.4159,29.3856,53.2314,19.4039,-1.25293,-44.8143,-17.9725,-65.6394,5.85483
-835.23,0.973521,0.402998,3,7,0,835.624,87.5939,-0.120908,0.210347,0.203313,-0.241161,0.742811,-31.0215,10.5498,26.161,-5.3765,-1.01908,-103.871,-7.50547,-76.5407,-1.37302
-832.733,0.990178,0.402998,3,7,0,836.393,87.6746,-0.0805617,0.227306,0.223484,-0.21171,0.892064,95.9582,0.707424,92.5045,-1.56135,0.607244,17.2499,12.567,-38.7617,21.3128
-832.432,0.991144,0.402998,3,7,0,833.426,87.4987,-0.0950463,0.22982,0.233335,-0.265861,-0.219673,-14.5654,-16.2945,47.8266,-20.8004,-3.13349,-26.8484,6.31267,-15.8804,-10.588
-838.213,0.825985,0.402998,3,7,0,839.265,88.3465,-0.0943361,0.218061,0.208733,-0.216517,-1.35333,-26.3359,40.1151,-33.9,-17.7595,13.7988,-22.287,7.29288,-68.3404,7.46225
-835.879,0.996923,0.402998,3,15,0,841.56,87.4932,-0.0846964,0.259182,0.28157,-0.169932,12.5512,-20.2094,-23.6129,-48.8114,30.4185,-2.68348,5.00231,19.0495,75.063,40.1522
-838.164,0.907973,0.402998,3,15,0,842.787,87.5067,-0.045138,0.246648,0.202776,-0.204354,1.98005,39.6219,-74.3947,-94.0754,-33.9034,-2.61715,116.652,95.9193,-123.648,14.8627
-834.302,0.998298,0.402998,3,7,0,839.677,87.6262,-0.110704,0.220106,0.252471,-0.293963,2.75434,-110.462,-56.3335,90.8905,-21.8125,-0.391795,-81.087,-58.2123,63.9233,-31.1876
-833.042,0.987594,0.402998,2,3,0,834.802,87.6512,-0.105665,0.223252,0.242578,-0.281716,1.13799,48.2775,24.006,-56.9042,22.7474,0.176382,-62.5787,-30.2317,24.7338,-21.321
-834.691,0.916594,0.402998,3,7,0,836.477,87.7602,-0.0681987,0.258188,0.231592,-0.283025,-0.693518,47.9766,-33.6415,49.9027,25.4887,2.61916,60.6111,102.792,-68.8674,-25.3997
-833.284,0.970101,0.402998,2,3,0,835.972,87.8535,-0.085041,0.25376,0.247176,-0.272182,1.35325,55.8103,68.128,-56.8429,-19.6508,4.60941,5.04643,61.2318,-10.0462,-16.0699
-834.18,0.997524,0.402998,3,15,0,834.518,87.4799,-0.0945065,0.193308,0.216654,-0.215323,2.73687,-21.8998,3.26492,14.3611,-2.39482,-3.19926,-22.724,-75.2918,-9.81931,16.2344
-833.639,0.939823,0.402998,3,7,0,836.361,87.8713,-0.083753,0.24089,0.223475,-0.210854,-1.29366,-20.2106,-12.2512,-93.0005,25.3279,4.42243,8.12489,51.2756,-58.0735,20.0211
-833.717,0.999545,0.402998,3,7,0,834.256,87.4965,-0.0982922,0.234738,0.267049,-0.272262,-3.3105,10.7376,-4.69709,3.61451,-16.3893,-3.22073,-37.6524,-32.0623,84.6266,-16.9805
-833.897,0.97426,0.402998,3,15,0,835.93,87.7591,-0.114857,0.227036,0.253475,-0.222923,3.68266,8.48536,13.8505,-70.4402,23.2978,2.30154,-82.4873,-31.7063,48.3094,12.2728
-833.255,0.987302,0.402998,3,7,0,834.731,87.4762,-0.0723656,0.23829,0.223181,-0.256135,-0.613237,68.8709,-40.9219,25.0833,-12.1063,-3.54917,44.4328,48.4582,-60.4617,-6.40029
-833.206,0.999928,0.402998,3,7,0,834.155,87.5065,-0.0642246,0.234815,0.228243,-0.249735,-2.00062,-43.7259,25.7024,-34.377,-10.1379,-2.86874,68.9443,29.3472,-38.7455,-2.46077
-833.855,0.994252,0.402998,3,7,0,834.908,87.5247,-0.0584032,0.251387,0.246894,-0.238094,1.50152,-13.4913,27.6013,55.9926,8.11178,-2.43084,84.876,50.4958,-6.64661,3.24671
-834.565,0.97768,0.402998,3,7,0,836.802,87.9543,-0.105652,0.249812,0.267799,-0.232184,4.26984,60.8911,42.3683,53.7841,6.12687,6.29642,-56.648,14.1439,57.951,5.39431
-833.481,0.971301,0.402998,3,7,0,836.307,87.683,-0.0796758,0.252721,0.27331,-0.246233,-6.13634,52.8466,7.72519,-74.4734,-4.61709,0.82642,21.1988,15.0118,72.0047,-0.874282
-833.946,0.943028,0.402998,3,7,0,835.562,87.7078,-0.0721382,0.265712,0.267168,-0.239737,0.89494,44.5457,61.2339,-38.8696,9.36368,1.32434,43.6835,63.3175,32.9267,2.09735
-832.649,0.994828,0.402998,3,7,0,834.862,87.6635,-0.0858238,0.206615,0.224357,-0.243553,-2.71052,-71.8968,-61.5912,-32.1893,-7.03936,0.416959,2.37927,-50.9022,-7.20411,2.35375
-833.692,0.938819,0.402998,3,7,0,836.053,87.6951,-0.0892879,0.221913,0.230767,-0.319982,-0.310116,9.6493,-54.8169,-21.1543,43.8266,1.2484,-9.49363,-16.472,-12.8141,-45.5992
-835.665,0.937427,0.402998,3,7,0,837.018,87.59,-0.125937,0.225211,0.223889,-0.298761,-1.32633,-18.7176,3.82066,12.646,38.2422,-1.23343,-133.624,7.11107,-41.2448,-36.8022
-834.074,0.990553,0.402998,3,7,0,838.674,87.9894,-0.0656185,0.22786,0.24589,-0.257061,-4.20694,105.489,47.9472,-12.2264,44.6931,7.36346,65.6057,-19.5381,26.7099,-8.58813
-835.198,0.969805,0.402998,3,7,0,837.298,87.962,-0.0592846,0.233132,0.257636,-0.282881,2.7233,-26.7071,-34.5762,-49.9361,33.5972,7.14064,89.934,-22.554,58.0966,-26.3276
-836.198,0.98623,0.402998,3,7,0,837.605,87.1049,-0.106829,0.227841,0.224103,-0.203365,-3.64769,58.3739,37.5716,-10.2331,-12.3744,-10.2917,-56.7858,12.9983,-37.1316,19.4008
-832.448,0.995717,0.402998,3,7,0,836.766,87.4647,-0.0841068,0.224163,0.229036,-0.239951,10.5088,56.3077,-16.1311,40.1554,-22.2119,-3.67374,7.54813,-4.59079,-19.5128,4.92854
-835.761,0.923246,0.402998,3,7,0,836.485,87.5186,-0.114986,0.217259,0.221188,-0.159685,2.60837,-39.541,-8.05581,3.82682,17.4837,-2.1856,-73.0317,-11.5486,-27.8984,46.4974
-834.718,0.997433,0.402998,4,15,0,835.997,87.6053,-0.112003,0.210637,0.224471,-0.178578,2.48883,39.3886,-7.26156,15.0407,-30.7353,-0.692082,-67.87,-34.0783,-11.3661,37.2358
-833.735,1,0.402998,3,7,0,835.411,87.7801,-0.104545,0.215506,0.237459,-0.195477,-3.38859,-49.1133,-30.0653,-29.5214,25.7672,2.5738,-49.5877,-39.7425,17.4052,29.0619
-835.821,0.896589,0.402998,2,3,0,836.461,87.8764,-0.110157,0.19626,0.238896,-0.19212,1.04564,-26.9287,-19.3263,28.4529,16.0142,4.35524,-64.6633,-94.2835,47.6454,26.8981
-834.619,1,0.402998,3,7,0,837.384,87.9078,-0.0896654,0.242141,0.223787,-0.183086,4.2435,-63.1034,-64.5227,2.85857,28.7915,4.85384,-8.259,51.4691,-55.7667,34.7366
-834.008,0.972575,0.402998,3,15,0,836.975,87.4587,-0.0747408,0.248253,0.271328,-0.271533,-3.25645,-28.091,39.5953,-77.9818,-30.564,-4.04499,38.1822,4.58967,76.5366,-17.1208
-832.979,0.968958,0.402998,3,7,0,835.862,87.7289,-0.0791711,0.214413,0.249421,-0.242853,-4.26203,29.5199,27.197,88.2026,-17.4351,1.77065,22.5889,-65.2,57.1155,2.1289
-837.389,0.899369,0.402998,3,7,0,838.412,87.7371,-0.125555,0.278327,0.249585,-0.207979,2.76392,-30.4691,33.5915,-41.3607,3.0793,1.8086,-110.375,120.087,-36.775,14.2878
-834.525,1,0.402998,3,7,0,838.598,87.5343,-0.0893867,0.255753,0.28402,-0.25409,-1.54334,111.908,-84.9514,3.87733,-17.0257,-2.30702,-8.63938,8.02993,101.714,-7.66952
-836.351,0.948978,0.402998,3,7,0,838.345,88.1533,-0.101009,0.26431,0.261607,-0.24283,5.1937,-4.83233,-14.3084,-70.2091,9.04165,10.5481,-43.7605,67.8925,18.3638,-4.56621
-835.096,0.996128,0.402998,3,7,0,838.272,87.2419,-0.0716456,0.20199,0.227869,-0.216568,-7.46995,4.48504,-41.905,-28.7351,-36.8858,-7.87799,43.1222,-66.6081,9.97315,13.6608
-834.063,0.998801,0.402998,3,7,0,835.882,87.3762,-0.0622256,0.221309,0.222316,-0.222335,6.28286,-20.051,52.714,2.26575,-10.9229,-5.30356,71.0939,-2.95388,-34.2646,12.2666
-833.222,0.990335,0.402998,3,15,0,835.571,87.4813,-0.068367,0.242163,0.257971,-0.25551,-5.5938,75.9773,-27.5518,-31.371,11.677,-3.43804,56.8376,6.28014,41.9939,-5.94124
-833.154,0.996868,0.402998,3,7,0,834.4,87.8366,-0.105307,0.239722,0.240244,-0.224444,1.74336,5.62175,54.3258,34.4024,16.9989,3.85223,-54.7694,24.7147,-8.86014,12.8431
