# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-834.427,1,0.44978,3,7,0,835.436,87.8367,-0.119971,0.240268,0.254394,-0.257513,-3.50816,-35.4031,-16.3184,15.9517,-25.8601,4.11864,-104.387,5.96864,33.933,-9.54605
-834.045,0.993272,0.44978,4,15,0,836.372,87.4466,-0.0559755,0.218613,0.234767,-0.228363,-1.7349,48.9128,39.9318,45.179,39.7882,-3.95372,90.4045,-29.3176,6.04424,8.68864
-838.791,0.740053,0.44978,3,7,0,841.105,87.7985,-0.132514,0.271796,0.228047,-0.227557,2.61129,62.731,56.7711,-54.3937,-9.71996,3.1128,-135.284,137.347,-92.1008,-0.283224
-835.884,0.991849,0.44978,3,7,0,840.691,87.6492,-0.0777302,0.191449,0.252493,-0.271977,-4.14565,161.833,-12.8829,-20.861,3.97167,0.127594,28.5887,-148.025,107.387,-21.1728
-835.421,0.994437,0.44978,3,7,0,838.563,87.4874,-0.0519532,0.241213,0.229714,-0.295598,-1.1061,-13.1199,97.3743,-53.4825,9.17642,-3.58295,117.005,51.2618,-48.3207,-34.4195
-835.836,0.9797,0.44978,3,7,0,838.702,87.6074,-0.13274,0.235912,0.255443,-0.267811,-5.25059,3.8285,-25.9753,44.2638,-51.4441,-0.781004,-147.339,-9.5009,44.94,-18.545
-833.32,0.997119,0.44978,3,7,0,837.365,87.626,-0.094484,0.212419,0.213104,-0.207428,0.813888,144.528,-2.33911,-42.9084,17.0648,-0.334591,-22.3059,-14.989,-46.7511,22.7012
-832.779,0.906904,0.44978,3,7,0,835.913,87.7661,-0.0896203,0.218403,0.242189,-0.280682,-1.18608,38.816,-24.3208,108.145,-14.7138,2.73825,-9.87188,-45.4197,31.3507,-20.1813
-834.277,0.930289,0.44978,3,7,0,835.771,87.7004,-0.105888,0.23035,0.215481,-0.298222,-3.21575,33.4518,-28.515,41.9273,28.0995,1.31908,-65.4354,38.8086,-78.4531,-33.7089
-834.518,0.966385,0.44978,3,7,0,836.795,87.9888,-0.0892668,0.227413,0.266045,-0.245241,-2.36745,64.9105,44.9625,3.99301,38.4779,7.1797,-8.12336,-51.1942,88.3029,-2.36685
-834.531,0.984394,0.44978,3,15,0,836.618,87.6036,-0.0963665,0.214686,0.194657,-0.221662,8.01386,-31.7338,43.5219,-24.9017,3.12893,-0.788176,-28.4297,18.0254,-105.128,11.7268
-834.638,0.993282,0.44978,3,15,0,835.863,87.676,-0.0758808,0.274599,0.262659,-0.269913,0.720975,58.7646,40.3767,-32.1476,2.89847,0.712665,34.402,102.968,6.253,-17.3991
-837.65,0.862607,0.44978,2,3,0,838.684,87.6857,-0.0929852,0.239897,0.296459,-0.297296,-0.523288,-36.2754,-31.4547,-47.9183,9.40604,0.976935,-21.602,-66.0454,179.856,-39.8548
-837.112,0.995234,0.44978,3,7,0,839.972,87.5862,-0.0896543,0.220883,0.184083,-0.171525,0.478951,-30.1547,96.5304,6.83673,-22.6486,-1.02503,-8.043,46.5741,-131.096,36.666
-834.037,1,0.44978,3,7,0,838.231,87.6588,-0.065118,0.230378,0.267925,-0.231485,1.19172,-1.99776,7.77848,110.413,-47.8199,0.313606,63.8175,-43.7838,87.0959,6.85139
-832.564,1,0.44978,3,7,0,834.82,87.8271,-0.0808168,0.233159,0.244643,-0.226186,-3.30985,66.8455,-13.2278,75.564,0.813744,3.6769,17.0093,-0.94928,13.6755,12.9708
-833.201,0.968562,0.44978,3,7,0,834.016,87.7481,-0.0725245,0.214217,0.227755,-0.206285,3.97923,23.8863,-14.6815,32.9687,12.9055,2.01515,39.7609,-30.558,-7.80484,23.6284
-835.047,0.885136,0.44978,2,3,0,835.282,87.7605,-0.0783205,0.18975,0.235538,-0.200918,0.674864,32.5092,10.1755,-2.13719,6.18515,2.22942,23.1418,-109.46,48.1953,23.1533
-837.728,0.908005,0.44978,2,3,0,838.5,87.801,-0.063151,0.17992,0.234944,-0.173707,0.140205,-26.6794,-39.5188,30.2527,-9.42558,2.84041,62.0508,-128.877,57.0826,34.1253
-838.4,0.989729,0.44978,3,7,0,841.294,87.2278,-0.117479,0.25905,0.218099,-0.190357,0.460695,25.1677,-20.854,-57.1998,55.1272,-7.73855,-84.4645,106.253,-95.2675,22.821
-836.545,1,0.44978,3,7,0,840.668,87.3596,-0.0955478,0.2032,0.263559,-0.276921,9.79302,100.083,-3.29532,-1.34464,-28.7498,-6.28172,-29.0778,-129.269,125.339,-25.4483
-835.27,0.922298,0.44978,3,7,0,839.95,88.0833,-0.0718652,0.217148,0.221077,-0.196483,-1.5131,-26.6707,-81.26,111.337,13.555,8.2945,40.8135,-12.6028,-30.1971,25.3746
-832.641,0.995922,0.44978,4,15,0,835.964,87.6022,-0.0686485,0.230792,0.234543,-0.227308,-9.3306,-52.1824,4.7305,46.6166,-31.3247,-0.824724,52.8875,6.94512,-12.5574,12.1358
-832.651,0.922365,0.44978,2,7,0,835.969,87.4684,-0.0859488,0.236263,0.229347,-0.230365,6.5631,117.256,-17.0207,18.1769,7.59053,-3.52899,1.94468,30.8963,-36.1367,10.2826
-833.468,0.958675,0.44978,3,7,0,834.737,87.9825,-0.0936154,0.223499,0.232553,-0.222648,2.27719,-30.4479,-42.7891,13.7076,28.0339,6.73794,-20.4577,-11.4951,-7.60793,13.2809
-833.454,0.986,0.44978,3,7,0,835.034,87.6832,-0.110894,0.24221,0.255487,-0.218435,-7.32904,34.0299,26.0655,1.48605,-14.2075,0.785931,-70.2831,9.5757,31.7565,15.8597
-834.594,0.965249,0.44978,3,7,0,836.371,87.7249,-0.0946461,0.258296,0.284496,-0.246868,-0.461135,-72.3834,-29.9036,-35.085,25.3195,1.69998,-24.6254,14.98,97.8221,-3.46989
-834.693,0.99786,0.44978,4,15,0,836.921,87.5998,-0.0726512,0.21969,0.212117,-0.316781,-1.60416,-13.9862,-60.4858,-59.862,25.7959,-1.043,49.1658,8.64194,-74.5079,-45.6916
-834.374,0.981786,0.44978,3,7,0,836.745,87.713,-0.0978596,0.237107,0.265325,-0.179575,2.96199,-81.1143,-45.3354,-1.49305,-30.2241,1.26979,-30.1398,-17.9499,62.5684,37.3537
-832.2,1,0.44978,3,7,0,834.784,87.7355,-0.0959139,0.231259,0.240469,-0.248823,-0.875857,26.9742,1.24848,-64.3804,-48.8905,1.92954,-28.6197,-0.429632,4.38377,0.109285
-832.4,0.984459,0.44978,3,7,0,833.042,87.6555,-0.0948851,0.239393,0.247865,-0.223381,-2.39067,53.2064,-11.7967,-3.41951,-5.8957,0.241776,-24.1983,12.5688,13.9109,14.9901
-832.511,0.988167,0.44978,3,15,0,833.298,87.5883,-0.100845,0.229071,0.227981,-0.236587,1.48926,2.22309,28.6415,41.3237,15.632,-1.12467,-42.726,11.7485,-29.9042,6.82583
-833.011,0.956092,0.44978,2,3,0,833.727,87.5375,-0.110021,0.224108,0.232916,-0.237845,2.30314,46.1177,19.3637,-26.7071,3.31366,-2.16675,-70.4341,-10.5699,-7.6758,5.07394
-836.068,0.85867,0.44978,3,7,0,839.306,87.8052,-0.114455,0.222802,0.228575,-0.150243,1.20144,117.556,-25.9815,48.7641,-19.3315,2.78275,-70.3274,-6.65602,-15.7159,51.5611
-835.071,0.983461,0.44978,3,7,0,838.174,87.8526,-0.116049,0.234736,0.213828,-0.214563,-0.436049,32.4931,9.70569,-8.20194,-66.9529,4.09077,-84.5429,47.8292,-77.3734,14.9293
-832.872,0.948481,0.44978,3,7,0,838.146,87.4542,-0.075154,0.220832,0.225766,-0.227395,2.1406,-108.112,-101.4,18.7977,29.774,-3.79256,33.7326,-9.4687,-23.7518,11.6146
-833.646,0.951192,0.44978,3,15,0,836.08,87.7436,-0.0795374,0.259362,0.269114,-0.222936,3.59109,-99.6494,-5.77266,-20.5677,-26.0396,1.99354,20.6342,39.8528,46.7974,12.7831
-832.19,0.932433,0.44978,2,7,0,838.267,87.6695,-0.0803472,0.239951,0.245474,-0.237681,4.19779,9.70078,89.1258,121.096,26.9915,0.535108,18.8188,18.1993,6.27826,6.82141
-832.943,0.962256,0.44978,3,7,0,833.406,87.8236,-0.0910492,0.251326,0.255347,-0.235234,0.853509,15.8223,37.5025,-11.373,5.79808,3.67306,-13.298,37.3832,18.7783,6.79713
-834.047,0.971295,0.44978,3,7,0,834.601,87.3528,-0.08223,0.219028,0.211896,-0.277037,-2.78916,-2.00637,-14.2979,33.2353,-12.5419,-6.43405,14.2416,6.20524,-68.4422,-20.5435
-833.35,0.966824,0.44978,3,15,0,836.685,87.65,-0.0728929,0.250888,0.255501,-0.203942,-6.8335,3.56019,-21.4665,-84.1214,-33.3889,0.12674,38.5391,33.6823,18.7036,24.767
-836.853,0.886921,0.44978,3,7,0,839.511,87.551,-0.109807,0.250895,0.251918,-0.348939,-1.58798,-25.2622,4.18196,104.665,-11.9535,-2.36002,-87.1293,51.6812,11.4397,-69.2716
-833.93,1,0.44978,3,7,0,837.889,87.6181,-0.0792349,0.249993,0.271139,-0.290779,2.13671,77.5439,-17.9617,-13.4202,65.4108,-0.575045,24.6556,10.8943,75.9886,-28.5166
-834.027,0.996794,0.44978,4,15,0,835.554,87.6999,-0.0922494,0.20401,0.201809,-0.21132,-4.7474,40.3963,-11.4169,26.7795,30.8275,1.09825,-16.1048,-22.9942,-67.3461,18.9411
-834.299,0.963397,0.44978,3,7,0,836.73,87.4618,-0.0650603,0.236674,0.253432,-0.186063,-0.143208,17.2298,-18.8288,-79.7217,37.3017,-3.35226,58.4263,-3.23874,31.7119,33.5967
-834.717,0.975281,0.44978,3,7,0,837.44,87.5499,-0.113068,0.22547,0.228456,-0.313591,-10.6233,-44.9609,20.2197,4.88033,-0.146742,-2.22691,-92.6031,0.233137,-26.9593,-43.807
-836.481,0.958384,0.44978,3,7,0,837.81,87.3804,-0.0511807,0.242205,0.258448,-0.169009,5.05513,24.5164,-5.72288,18.0745,31.362,-4.69159,92.8477,4.80386,36.5605,39.478
-835.185,0.987753,0.44978,3,7,0,839.221,87.5547,-0.0431874,0.225305,0.243921,-0.260232,-5.36742,76.5586,9.07842,50.3631,54.4862,-1.89755,136.586,-24.6018,24.699,-12.7182
-836.009,0.808211,0.44978,3,7,0,842.932,87.93,-0.0802143,0.184459,0.234167,-0.211931,-8.56866,147.75,39.8486,48.7398,-37.8052,5.57446,18.2497,-125.054,52.8985,14.6156
-835.264,0.999722,0.44978,3,7,0,838.092,87.596,-0.0829481,0.196302,0.194002,-0.190501,6.95499,15.8223,-70.4361,49.0086,5.90938,-0.882515,10.0001,-32.4601,-75.4143,28.9602
-835.264,1,0.44978,3,7,0,836.298,87.533,-0.091169,0.190998,0.195395,-0.198922,2.99411,52.6534,12.0575,-21.7704,19.9145,-2.09115,-12.706,-49.7144,-65.4434,23.9027
-833.778,0.973674,0.44978,3,7,0,838.255,87.6689,-0.0763079,0.265429,0.268438,-0.245863,-3.97423,77.6538,-39.3898,-38.5979,61.6089,0.531307,31.4774,61.2878,37.6455,-1.24239
-834.403,0.920529,0.44978,4,15,0,836.866,87.6128,-0.0557249,0.221858,0.211146,-0.255292,0.209813,53.8816,83.719,20.6338,-13.1491,-0.64821,96.1908,15.9326,-72.2634,-8.20531
-835.2,0.903857,0.44978,3,7,0,837.611,87.6904,-0.102548,0.198292,0.255096,-0.231304,-1.0759,103.818,-34.7841,-30.8703,-12.2508,0.952283,-47.335,-119.991,96.5891,4.62131
-834.866,0.983473,0.44978,3,7,0,836.693,87.7358,-0.111384,0.200521,0.247,-0.245702,-0.462373,-2.5377,-60.1934,61.2183,11.1113,1.92318,-75.7127,-104.325,71.2599,-3.35641
-834.241,0.994374,0.44978,3,7,0,836.028,87.5041,-0.0543873,0.235821,0.224283,-0.238986,-0.620833,32.5067,26.2791,-80.6512,-1.35025,-2.8571,97.1353,37.7293,-51.3726,1.91984
-835.518,0.906257,0.44978,3,7,0,837.516,87.3533,-0.11385,0.219906,0.263745,-0.232166,-3.50173,78.677,-48.5674,24.512,0.824287,-5.87173,-81.0273,-68.7755,90.35,3.48421
-835.014,0.994936,0.44978,3,7,0,836.943,87.6196,-0.0690713,0.23164,0.200619,-0.271221,-7.88881,-61.4328,-7.74645,12.4503,-0.923656,-0.519526,56.3892,64.8159,-124.182,-18.9863
-837.577,0.979105,0.44978,3,7,0,839.034,88.1322,-0.0811209,0.181778,0.228644,-0.213421,-0.196368,-57.2797,22.12,44.1511,23.7732,9.53299,15.7074,-125.2,41.0728,10.5829
-834.692,1,0.44978,3,7,0,839.144,87.6413,-0.106137,0.2073,0.196519,-0.223097,11.2824,30.3024,-76.08,24.4216,14.0884,-0.0409072,-57.0487,-6.21322,-89.2124,10.5426
-834.049,0.973269,0.44978,3,7,0,836.387,87.7104,-0.0940837,0.210092,0.247293,-0.189497,-0.0437712,-59.0525,-70.3015,-43.1451,12.483,1.24635,-20.4304,-67.4759,51.4483,32.0237
-833.002,0.994818,0.44978,3,7,0,834.809,87.7618,-0.0957625,0.248918,0.239149,-0.275445,-1.71501,29.2989,45.7284,-27.0619,-37.6982,2.61631,-29.6887,58.9394,-28.2948,-17.4686
-832.542,0.998449,0.44978,3,7,0,833.575,87.5793,-0.082101,0.210558,0.232283,-0.240447,-2.78009,46.8816,20.0285,-18.2166,22.9895,-1.3182,13.6208,-50.6412,10.8486,4.43699
-832.693,0.997702,0.44978,3,7,0,833.049,87.6584,-0.1034,0.230491,0.226351,-0.260481,-1.39976,0.157399,-32.6742,-11.8238,4.75834,0.323436,-52.8527,19.3472,-38.746,-7.88155
-834.674,0.926417,0.44978,3,7,0,836.749,87.5975,-0.0633953,0.246209,0.277489,-0.259981,-1.08306,58.5496,31.0695,45.0029,-35.1931,-0.981434,72.9807,-11.6214,97.38,-11.5161
-833.193,0.996261,0.44978,3,7,0,835.541,87.5513,-0.0928891,0.259839,0.255242,-0.230237,-1.18789,66.6371,13.4462,81.5686,-11.2424,-1.85616,-18.6176,62.3897,5.67667,9.30204
-835.733,0.931701,0.44978,3,15,0,837.711,87.6844,-0.122222,0.210172,0.232189,-0.174043,1.73542,79.8395,-27.4247,-39.1702,-22.9706,0.741038,-94.3168,-45.2156,9.79009,37.9353
-834.387,1,0.44978,3,7,0,837.521,88.0718,-0.0791236,0.247188,0.239914,-0.233256,1.11707,-97.6198,-22.3166,-23.0445,44.8784,8.69389,22.2995,47.8932,-21.1286,5.08679
-833.755,0.990578,0.44978,3,7,0,835.818,87.5093,-0.0921357,0.196026,0.223357,-0.268412,9.31009,14.9083,23.5486,-24.5916,1.08937,-2.91817,-17.6782,-85.7693,6.14528,-14.7851
-834.357,0.929803,0.44978,3,7,0,836.928,88.0561,-0.0942221,0.246055,0.245111,-0.270652,1.72042,25.2707,93.0323,-2.75669,18.0088,9.02594,-24.4586,39.6123,-4.27639,-17.2989
-833.737,0.995742,0.44978,3,7,0,835.643,87.3838,-0.0718159,0.239417,0.262785,-0.232001,-7.46267,-7.66567,-46.6048,-17.2876,15.4154,-5.25269,43.9698,-9.31746,58.4716,7.14468
-832.942,0.996758,0.44978,3,7,0,834.703,87.6998,-0.0999625,0.219535,0.219922,-0.276098,5.6956,-34.2054,2.0528,-62.1339,-9.91403,1.24784,-43.3653,-5.18685,-43.0745,-17.7637
-832.415,0.916502,0.44978,3,7,0,835.546,87.6894,-0.088318,0.220804,0.23974,-0.277831,0.802809,-79.8819,-13.0563,-95.9955,-0.998389,1.02092,-5.57304,-33.35,19.2836,-17.7411
-833.842,0.968973,0.44978,3,7,0,834.222,87.2807,-0.0800159,0.223158,0.221768,-0.225317,0.352586,-0.442911,-17.7693,5.59313,-21.2163,-7.24222,19.3293,3.25685,-38.79,10.9224
-835.593,0.908988,0.44978,3,15,0,837.301,87.9236,-0.103198,0.229347,0.274804,-0.271648,4.95383,76.1169,-25.3966,17.7607,6.19319,6.141,-53.3943,-61.8478,118.154,-20.3616
-834.823,1,0.44978,2,3,0,835.898,87.8554,-0.106013,0.228411,0.269945,-0.266996,-4.78752,-5.0959,8.60919,-47.7756,11.6367,4.60276,-61.8783,-56.5137,103.062,-16.0309
-833.723,0.977237,0.44978,3,7,0,837.086,87.441,-0.0630265,0.222712,0.218885,-0.236836,4.2803,-49.7748,70.6598,-30.3931,-41.6118,-4.13572,70.7836,6.31359,-47.6854,4.24045
-835.145,0.980665,0.44978,3,7,0,835.65,87.4131,-0.057056,0.206341,0.209091,-0.262276,-1.46399,21.368,27.277,-0.878692,17.4891,-4.9513,93.34,-29.6136,-55.2751,-13.8885
-834.27,0.962481,0.44978,3,7,0,838.82,87.3829,-0.0988826,0.258132,0.268776,-0.258449,-3.59858,97.5223,-61.1606,-88.4557,-9.22233,-5.55734,-38.4796,39.4406,51.0886,-9.78176
-832.412,0.923262,0.44978,2,5,0,837.503,87.6955,-0.0760127,0.238281,0.234408,-0.233712,-8.88852,-70.7512,59.1075,83.9624,-19.14,1.05958,31.6005,29.5766,-24.2921,8.7542
-832.577,0.991297,0.44978,3,7,0,833.411,87.7645,-0.0722437,0.240179,0.239459,-0.248317,-3.22174,-15.5286,-1.89696,-28.3631,25.1385,2.53287,44.1167,28.5189,-12.4176,-0.342409
-833.961,0.86015,0.44978,3,7,0,836.037,87.7095,-0.104781,0.212302,0.255391,-0.23228,-2.28564,-96.2538,-35.6267,13.827,11.2189,1.33913,-54.0685,-78.9895,76.8252,6.51955
-835.574,0.963782,0.44978,3,7,0,837.837,87.682,-0.10968,0.230603,0.202581,-0.188487,-1.8446,103.548,-17.7866,28.1582,-16.5066,0.71716,-62.8964,49.4687,-98.4537,29.5739
-835.366,0.997858,0.44978,3,7,0,837.222,87.5267,-0.0579666,0.201357,0.243347,-0.200164,-0.824909,53.5098,12.4176,48.4904,-35.602,-2.21497,79.8892,-87.8007,53.7214,22.9748
-835.66,0.982531,0.44978,3,7,0,838.733,87.8763,-0.0771584,0.212429,0.19512,-0.290733,1.93173,-96.5144,61.8052,-22.0662,-24.5502,5.30203,31.5963,12.3444,-115.412,-32.0005
-836.197,0.994788,0.44978,3,7,0,837.475,87.7755,-0.0822925,0.207455,0.185882,-0.28957,-6.21746,-37.9049,-24.2928,-15.8124,9.2902,3.00054,14.3966,11.1275,-137.667,-32.3814
-834.744,0.988979,0.44978,4,15,0,840.037,87.4642,-0.0650287,0.216957,0.224479,-0.1747,2.34963,-3.55159,-126.491,-58.3737,-24.0205,-3.23394,57.1958,-17.0699,-19.6283,39.5079
-833.345,0.979456,0.44978,3,7,0,836.924,87.8078,-0.0897391,0.229907,0.238975,-0.187792,2.66564,-60.7566,36.327,9.66855,-61.9762,3.04684,-8.53681,-2.00145,1.67984,34.4612
-833.056,0.941334,0.44978,3,7,0,835.764,87.616,-0.0777619,0.202198,0.228393,-0.251806,-4.27479,-25.1896,-16.4012,59.8524,-46.286,-0.575369,27.3573,-71.657,11.9878,-3.41523
-836.058,0.905959,0.44978,3,7,0,837.113,88.1008,-0.101884,0.245719,0.217227,-0.244164,4.04526,-36.2702,33.5615,29.6693,6.68506,9.48677,-46.5417,79.0145,-88.4745,-4.81109
-835.648,1,0.44978,3,7,0,837.041,88.027,-0.109435,0.246899,0.221512,-0.253089,-5.87637,-35.065,-12.2502,39.3743,-13.3079,8.10079,-70.794,77.4486,-78.6109,-9.34657
-835.188,0.924236,0.44978,3,7,0,838.597,87.25,-0.060879,0.228129,0.228649,-0.200431,3.23768,-5.95286,-93.6774,62.3114,13.1609,-7.47475,71.8028,7.38455,-24.6245,23.175
-834.235,0.99325,0.44978,3,15,0,837.234,87.5485,-0.106342,0.236228,0.24611,-0.174861,8.05244,-91.7898,6.18346,29.9044,-12.1643,-1.7118,-52.3543,5.36068,12.1876,40.4545
-833.569,0.927256,0.44978,3,7,0,836.934,87.6877,-0.0636202,0.226498,0.25653,-0.266491,1.96961,42.2427,51.4183,-68.6776,-44.691,0.962241,73.2215,-41.1909,63.2724,-13.235
-834.522,0.940348,0.44978,3,7,0,838.249,87.5515,-0.0610808,0.23699,0.24072,-0.175811,-3.25606,-24.1707,23.11,-46.5979,65.9883,-1.66081,67.8137,14.554,-3.12395,39.2991
-836.664,0.881816,0.44978,3,7,0,839.874,88.004,-0.119667,0.232071,0.268291,-0.272534,1.31498,-51.6138,56.0958,-63.2682,-40.5502,7.91564,-106.586,-42.6814,92.9759,-23.0334
-839.276,0.883305,0.44978,2,3,0,839.797,87.9732,-0.128778,0.227058,0.278854,-0.280383,-3.34406,-30.4614,-4.62653,22.6149,-6.13894,7.35562,-138.11,-77.0699,137.245,-32.9638
-835.789,0.982413,0.44978,3,7,0,843.322,87.3234,-0.116957,0.255809,0.23232,-0.221454,6.83042,-154.955,-21.2477,90.5933,-33.4315,-6.33979,-88.3597,82.9301,-55.2821,9.37463
-834.379,0.999679,0.44978,3,7,0,836.519,87.8182,-0.0691453,0.205461,0.246754,-0.213278,-5.77481,-70.327,29.6714,-7.10906,25.4463,3.40982,49.9995,-83.2645,59.027,17.079
-835.32,0.936368,0.44978,3,7,0,837.564,87.5026,-0.0794203,0.192877,0.249126,-0.217379,8.13676,48.1314,-28.9746,33.8347,9.64114,-2.76655,20.7432,-123.711,84.5227,12.7327
-836.099,0.994595,0.44978,3,7,0,837.369,87.717,-0.0659727,0.279159,0.241477,-0.244421,-2.59004,73.6674,7.09353,-19.3815,15.04,1.52871,62.8868,144.032,-65.5533,-5.02722
-834.939,0.977456,0.44978,3,7,0,838.223,87.8981,-0.0878889,0.227627,0.272365,-0.276999,-2.50152,-64.2139,-98.1806,9.5644,4.30026,5.64136,-4.16805,-64.1453,114.285,-22.2703
-832.946,1,0.44978,3,7,0,835.738,87.3816,-0.0836836,0.229571,0.225832,-0.251766,1.58887,17.2696,81.6458,-11.4476,-38.8365,-5.51,9.0395,16.9727,-38.2528,-3.16
-832.334,0.969902,0.44978,3,7,0,835.074,87.7368,-0.0949364,0.224835,0.2365,-0.269164,-8.09278,-53.8328,-41.4151,-15.2971,-26.5158,2.03847,-26.6737,-14.6751,2.12626,-12.3747
-833.865,0.942112,0.44978,3,7,0,835.165,87.8788,-0.100939,0.255157,0.259278,-0.269362,1.85917,-0.765624,52.1323,48.2945,6.62511,5.13606,-45.9161,45.9857,26.5447,-15.5281
-833.657,0.970345,0.44978,3,7,0,834.995,87.3765,-0.0765072,0.228916,0.216951,-0.225125,-1.05897,40.5796,1.81855,-67.5005,8.1646,-5.32775,29.6112,27.2005,-61.3416,11.407
-837.434,0.809963,0.44978,2,3,0,837.941,87.1751,-0.0809666,0.235818,0.196771,-0.251774,1.46717,24.9057,19.5336,-6.98008,19.8555,-9.85858,17.4433,81.2231,-137.797,-12.1496
-835.587,1,0.44978,3,7,0,838.549,87.5858,-0.107922,0.196693,0.253881,-0.244445,-10.6232,0.814899,-29.6711,-43.2802,-8.4468,-1.19367,-64.9723,-126.216,97.8896,-4.04233
-833.887,1,0.44978,3,7,0,836.442,87.7155,-0.0718373,0.241682,0.214706,-0.255732,0.0778034,-62.9411,27.4572,-85.4696,-12.9179,1.53263,46.0441,72.1998,-92.1182,-7.42343
-835.399,0.979944,0.44978,3,15,0,836.951,87.4193,-0.105808,0.186413,0.215212,-0.25853,3.30042,56.0871,49.3221,-28.6621,-5.13203,-4.78077,-60.1965,-101.46,-4.44268,-12.1437
-837.639,0.937998,0.44978,3,7,0,839.728,87.4821,-0.102595,0.16457,0.21046,-0.243851,4.20144,32.6394,-60.2003,-27.3096,27.1033,-3.34215,-48.6778,-157.786,14.4636,-7.82363
-833.775,0.95626,0.44978,3,7,0,840.548,87.7815,-0.0613002,0.228496,0.219918,-0.222811,-3.35689,-31.6927,-158.352,-2.63558,-4.74482,2.74467,73.8631,21.5222,-51.7828,12.5589
-839.052,0.787029,0.44978,3,7,0,841.69,87.4709,-0.134203,0.186694,0.230417,-0.173306,4.6821,114.149,6.34242,-5.45349,-7.12664,-3.103,-125.855,-104.88,36.1163,31.7332
-835.733,0.999805,0.44978,3,15,0,841.419,87.3586,-0.0980179,0.273588,0.252081,-0.197695,3.45135,136.274,67.9371,25.8829,-40.7709,-5.38122,-31.6879,101.027,-22.5145,23.7682
-833.844,1,0.44978,4,15,0,837.384,87.9694,-0.0757713,0.225232,0.225245,-0.27954,3.86714,31.0189,9.63395,116.311,11.4515,7.25698,35.4305,4.70275,-35.2807,-21.6328
-833.339,0.977443,0.44978,4,15,0,835.488,87.6569,-0.0999671,0.20136,0.221929,-0.264189,-7.6323,-22.0159,43.6907,-5.06963,24.9846,0.292181,-42.3616,-65.8711,-6.88511,-11.4144
-833.594,0.98311,0.44978,3,7,0,834.956,87.7676,-0.0885842,0.202244,0.220816,-0.204116,-0.692677,-38.751,-52.2773,2.15043,-25.2711,2.37912,-5.56974,-54.3383,-10.4552,24.14
-832.807,0.994561,0.44978,3,7,0,834.963,87.7898,-0.0813881,0.250615,0.249083,-0.265537,-8.07477,-18.2138,15.6069,39.7818,-24.0937,3.16911,16.5925,47.3969,1.15078,-11.1276
-836.613,0.889914,0.44978,3,7,0,838.047,87.5577,-0.128658,0.20475,0.215553,-0.292892,3.09487,-29.808,57.7528,-4.69461,-19.4318,-1.95773,-141.202,-47.6893,-34.4056,-35.1867
-835.536,0.976888,0.44978,3,7,0,840.699,87.4437,-0.0713061,0.200358,0.202061,-0.299068,-3.12335,-125.252,-48.8183,-53.4459,-42.294,-4.62069,52.025,-40.2872,-73.2439,-36.7577
-833.173,1,0.44978,3,7,0,836.562,87.7687,-0.0795836,0.213294,0.221633,-0.205653,-4.29919,52.5619,-41.1962,-75.0769,-37.2103,2.40674,19.7999,-24.4916,-23.7606,24.0611
-833.94,0.97639,0.44978,3,7,0,834.922,87.4011,-0.0663414,0.208775,0.228151,-0.218796,4.87269,5.78339,-26.8527,-12.6278,20.7886,-4.77469,58.6744,-47.6691,1.01472,14.6356
-833.102,0.953098,0.44978,3,7,0,836.113,87.5448,-0.093023,0.24036,0.235154,-0.197916,6.32268,-56.0393,65.8826,-11.7733,-29.3232,-1.86316,-17.8299,32.2873,-23.4117,28.8698
-834.737,0.916416,0.44978,2,7,0,836.922,87.7733,-0.0642847,0.21237,0.19982,-0.258778,-3.26377,-33.3557,60.4431,-1.55275,36.5206,2.77449,70.0154,4.03908,-93.4194,-10.974
-834.362,0.992376,0.44978,3,7,0,836.208,87.7902,-0.0559563,0.232519,0.218087,-0.24822,-0.946745,-13.7237,28.2017,82.6903,12.0661,3.07057,94.1283,37.7992,-66.2945,-3.86968
-833.316,0.900536,0.44978,2,7,0,836.625,87.8257,-0.0812874,0.249046,0.230611,-0.263358,2.17493,90.7911,39.2372,-81.6892,0.247435,3.92933,16.8387,71.453,-54.8445,-10.8476
-833.447,0.9315,0.44978,2,7,0,836.86,87.8677,-0.075904,0.234774,0.240477,-0.296514,1.14868,28.2082,-65.0795,50.2041,-50.2705,5.16626,36.2077,11.3791,-1.1171,-31.0158
-833.288,0.959124,0.44978,3,7,0,834.962,87.8375,-0.0838147,0.229811,0.214405,-0.255633,4.02813,31.8098,39.231,-5.51829,-34.8499,4.1203,8.70191,35.6536,-74.5434,-6.17014
