# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=15421
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_beta.5,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_beta.5,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_beta.5,g_aux_unscaled
-828.23,0.941785,0.286915,4,15,0,831.337,87.4939,-0.182597,0.190462,0.144499,0.0571751,0.147704,-0.190861,-6.07264,65.0239,-1.44455,5.47283,-8.87678,-11.1091,12.1564,-2.78507,-12.0578,-9.59346,3.18807,22.8213,-1.08984,46.5204
-832.964,0.715369,0.286915,2,3,0,833.7,87.5597,-0.20513,0.179602,0.170749,0.0442529,0.163816,-0.178541,3.11683,-24.5341,4.13665,19.3027,-0.287569,9.86157,-1.29384,-1.52057,-68.1622,-108.86,125.879,-88.2914,75.4874,44.4681
-831.836,0.98033,0.286915,4,15,0,835.796,87.6139,-0.127402,0.209683,0.149918,-0.0360007,0.120266,-0.360426,4.87281,59.6721,39.7114,-30.9282,9.02667,-33.0082,4.01453,-0.771347,-11.9736,-143.176,34.8539,-170.048,49.2201,-62.495
-829.366,1,0.286915,4,15,0,836.274,87.8253,-0.116489,0.196522,0.11726,-0.000805284,0.115589,-0.242499,4.17721,25.6566,-26.7435,13.6616,-20.3887,64.097,-62.5401,3.76151,65.0724,-31.3968,-94.3782,-3.73552,-31.9073,13.2074
-830.596,0.99529,0.286915,4,15,0,832.195,87.5357,-0.202189,0.237279,0.184957,0.057438,0.14853,-0.208753,3.2449,10.6544,-11.226,-0.403213,-18.0049,-0.784596,34.6214,-2.07932,-66.7123,65.2586,52.9574,46.7771,6.79497,31.0856
-825.735,0.994275,0.286915,3,7,0,831.713,87.5618,-0.144879,0.231151,0.167841,0.0113592,0.127502,-0.237816,-1.64213,-57.4582,39.8672,25.3297,64.0734,21.6848,30.3116,-1.67006,11.4492,8.81552,17.6712,5.30554,21.9974,23.3216
-827.062,0.866384,0.286915,3,7,0,829.329,87.6544,-0.141518,0.194227,0.167974,0.0202814,0.0842825,-0.27617,-2.07743,-23.242,42.0216,-32.3258,5.1978,-21.824,21.7586,0.244535,-26.5095,-47.9375,-18.4669,-8.30697,-79.3516,-2.38352
-829.463,0.994818,0.286915,4,15,0,830.811,87.5924,-0.217866,0.195238,0.085611,0.0490185,0.199317,-0.258948,-2.10425,-29.9753,25.777,26.0022,8.03445,-3.91749,14.1062,-1.08864,-63.4924,28.9435,-78.1478,-13.418,-5.24059,3.19451
-830.756,0.91332,0.286915,4,15,0,832.769,87.5763,-0.205918,0.196313,0.101604,0.0159532,0.205751,-0.280382,-0.224778,42.3044,16.2196,31.2535,-21.2785,-7.46349,-18.4094,-1.49522,-66.1294,-67.5858,16.5993,-123.35,86.7396,-12.2589
-827.588,1,0.286915,3,7,0,831.629,87.814,-0.179757,0.177988,0.138949,0.0710765,0.163935,-0.296623,0.82394,6.41011,-39.6701,74.267,-18.2246,-30.2998,11.9535,3.93097,40.3304,-32.3383,26.0748,47.7836,49.8935,-15.6891
-827.451,0.886356,0.286915,4,15,0,830.964,87.4503,-0.129773,0.266279,0.176306,-0.0162092,0.0979944,-0.237256,-2.95508,-9.55262,-9.08904,42.9457,-52.1391,-23.0715,25.6626,-3.94811,-19.8429,77.2936,-39.5362,19.1748,-47.1165,20.2354
-827.991,0.948328,0.286915,4,23,0,831.966,87.9032,-0.152229,0.183127,0.133396,0.0224511,0.123685,-0.317852,2.19222,-30.9676,77.8971,11.7669,-3.76051,-31.1962,-17.8511,6.24376,-1.00271,-69.4186,-37.0402,-32.2704,-30.3951,-29.2621
-830.617,0.826997,0.286915,4,15,0,837.34,87.7213,-0.124583,0.228296,0.107023,0.000544421,0.152501,-0.198216,-14.9169,-28.871,-20.7962,32.7422,10.7703,24.596,19.1958,1.47463,84.5894,43.7427,-95.2839,34.5859,16.6808,37.3164
-828.268,0.948036,0.286915,3,7,0,833.649,87.6164,-0.141315,0.204147,0.135709,-0.0123789,0.150785,-0.240868,4.11119,42.3783,32.8931,-54.3155,1.7916,21.6356,48.0903,-0.554596,21.6904,-91.9421,28.6438,-96.6934,76.1316,16.4056
-829.894,0.949971,0.286915,3,7,0,832.152,87.6599,-0.127412,0.208171,0.105829,0.0025519,0.129123,-0.207081,-1.67483,-12.135,-12.5962,32.9347,-27.308,34.9654,-24.0261,0.318161,51.0773,13.7766,-115.518,15.6026,-38.0043,33.4244
-827.514,0.988186,0.286915,4,19,0,832.24,87.7913,-0.145551,0.270159,0.191832,-0.0143917,0.104929,-0.249949,0.501376,27.006,-45.024,-33.7758,-19.9319,53.3744,38.4065,3.10378,-56.9154,64.1009,13.0533,-8.30751,-23.3469,12.502
-826.524,0.992014,0.286915,4,15,0,831.116,87.7063,-0.173551,0.197786,0.156476,0.0508026,0.146469,-0.320598,11.4214,-21.5544,24.8348,15.8362,24.438,27.8952,-20.2574,1.52084,4.46093,-20.6641,37.9873,25.1742,31.699,-27.9498
-827.31,0.890193,0.286915,4,15,0,829.805,87.714,-0.159147,0.22672,0.145815,0.0104324,0.116973,-0.335711,1.41894,1.49051,-17.5975,11.755,44.1748,33.2516,-25.9296,1.75923,-56.9761,44.7738,-74.299,2.65036,-80.2715,-38.5974
-829.874,0.995515,0.286915,4,15,0,831.141,87.5345,-0.136725,0.235756,0.184562,0.00118046,0.075697,-0.170607,0.0379035,-14.6344,19.763,8.27469,-23.2345,14.0813,-25.1098,-1.94879,-41.4347,24.011,-24.2781,8.4514,-78.077,55.394
-830.547,0.98752,0.286915,4,15,0,834.689,87.6366,-0.063665,0.302216,0.211894,-0.0593184,0.0677873,-0.240268,2.18759,21.1796,37.9074,-20.1058,-6.09713,-22.3237,-55.411,-0.139363,80.7857,79.0985,-3.03804,31.249,10.3489,12.2547
-827.315,0.99487,0.286915,4,15,0,832.612,87.6061,-0.169125,0.2003,0.158157,0.0679339,0.147374,-0.303896,4.56089,-59.4085,-31.6216,-16.449,25.4638,62.5054,16.8253,-0.869187,47.1824,21.966,21.5756,92.9588,29.7256,-19.5058
-826.589,1,0.286915,3,7,0,827.684,87.5266,-0.178712,0.191723,0.138556,0.0240321,0.139236,-0.285635,-0.538612,-31.2049,-15.7336,13.5052,14.2338,-11.3035,-16.7841,-2.63049,-63.247,-58.127,-0.973558,-61.9113,-15.448,-7.10498
-826.869,0.948706,0.286915,4,15,0,829.686,87.6166,-0.11455,0.243766,0.175871,-0.0166899,0.09936,-0.212682,4.51898,-49.7662,3.67369,-21.8476,-8.36553,-28.0105,-23.8071,-0.519671,25.7786,7.72238,-3.78682,-4.75388,-1.63544,36.1368
-827.281,0.962035,0.286915,4,15,0,829.923,87.8277,-0.132704,0.253698,0.176255,-0.0205305,0.106147,-0.333902,3.16442,-21.3471,66.5854,3.5258,-22.1662,-0.144182,7.49452,4.57597,-28.4847,28.6014,-1.49983,-32.137,-14.715,-37.4415
-827.341,0.932728,0.286915,4,15,0,830.045,87.3913,-0.14915,0.20579,0.178078,0.0114227,0.11,-0.230595,-1.1676,32.1182,-9.48552,11.5305,10.9858,-41.7852,-35.4735,-5.0874,-24.4935,-65.1449,52.4868,-47.0012,7.05376,24.4349
-827.427,0.995057,0.286915,4,15,0,830.812,87.9615,-0.188368,0.20677,0.132667,0.0309005,0.165257,-0.291703,1.87643,8.75984,-36.0046,15.6321,-13.4831,-3.67456,52.812,7.25719,-47.108,-11.579,1.92893,-33.4419,24.0594,-12.4048
-827.351,0.953773,0.286915,4,15,0,831.645,87.5691,-0.138199,0.219351,0.15555,-0.00626519,0.121662,-0.198656,6.97823,13.9047,-28.1624,-53.3745,-14.9007,43.8884,20.1259,-1.40523,-0.0211155,-33.4206,3.79777,-42.5021,10.9743,43.588
-828.903,0.976658,0.286915,4,15,0,830.605,87.7077,-0.111876,0.255083,0.179796,-0.0350033,0.0788591,-0.355755,-0.441575,2.171,9.40437,-54.3245,9.64681,15.6268,-11.1042,1.66846,-21.5386,26.4073,-39.0042,-33.3743,-65.9483,-53.8069
-829.219,0.727949,0.286915,4,31,0,836.029,87.6113,-0.167539,0.254851,0.152421,0.0428019,0.151101,-0.273213,-1.57389,-23.2073,-20.9114,-58.3967,64.2813,11.3042,51.1406,-0.704677,18.5894,150.939,-52.9903,123.38,-8.87424,-4.874
-829.162,0.938581,0.286915,2,3,0,831.628,87.6096,-0.164134,0.251383,0.148408,0.0391137,0.170285,-0.286441,0.152008,-9.24929,-49.815,3.58071,-42.867,23.048,-9.12728,-0.762196,53.3437,122.299,-17.9002,103.73,57.1902,-12.6998
-829.643,0.843495,0.286915,4,15,0,834.883,88.0001,-0.112499,0.212553,0.146092,0.0230484,0.107231,-0.23033,-4.8203,34.2713,-54.0197,77.1124,-5.84058,16.302,3.1759,7.19665,95.8575,26.6792,-68.4156,80.3001,-25.749,19.9726
-828.844,0.976265,0.286915,3,7,0,831.308,87.9249,-0.128563,0.210438,0.166182,-0.0259535,0.113619,-0.262321,4.87369,33.0019,-34.5173,-12.4956,21.2318,8.37612,24.7716,6.05402,-8.73019,-114.221,55.5466,-120.196,43.2181,2.37584
-829.035,0.981576,0.286915,4,15,0,833.385,87.4223,-0.179771,0.196767,0.14238,0.0787123,0.166061,-0.220059,-5.71315,-21.9327,-35.8811,27.8146,13.391,67.6343,-9.55494,-4.36838,47.2068,33.8758,2.00081,93.2404,33.6187,27.3891
-827.314,0.994282,0.286915,3,7,0,830.831,87.3481,-0.19533,0.199444,0.132707,0.0414022,0.161823,-0.285162,-5.51298,-65.6594,-12.0115,19.6835,-3.15613,0.195071,24.1236,-6.64563,-59.0692,-10.1679,-4.01325,-21.6592,2.89986,-8.25415
-828.282,0.943596,0.286915,2,3,0,828.668,87.3393,-0.204768,0.200547,0.130086,0.0356789,0.162636,-0.281638,-0.28241,20.2896,-6.69332,8.84657,10.6753,-4.40569,-8.00514,-6.79616,-96.85,-14.9007,-6.76787,-49.6777,-11.1288,-8.07207
-830.166,0.87521,0.286915,4,15,0,832.22,87.9628,-0.172726,0.204036,0.143594,0.0251696,0.0952971,-0.254749,1.70136,-12.3941,1.96846,-48.658,13.9528,30.7022,15.9622,6.76775,-100.384,21.3012,-91.9385,0.266236,-145.811,4.27726
-829.722,0.998783,0.286915,3,15,0,832.196,87.6282,-0.135306,0.237092,0.201176,0.0236867,0.143114,-0.274262,-7.87399,17.6093,31.1754,17.6846,-18.9478,13.3825,-10.6219,-0.332978,83.7075,-15.973,136.561,27.3946,142.142,-6.51585
-831.524,0.934573,0.286915,3,7,0,836.118,87.5016,-0.183606,0.261174,0.213003,0.0398534,0.12749,-0.285224,-2.25853,-56.3402,13.6066,-48.3359,-3.47318,-59.4237,0.448222,-3.19007,-73.3556,93.8936,89.3191,58.3737,11.0763,-16.6694
-826.974,0.926438,0.286915,3,7,0,834.487,87.6166,-0.129355,0.18983,0.147545,0.0161004,0.111867,-0.240384,3.02565,95.6402,-45.0442,-57.5029,7.95603,27.1085,10.9867,-0.549563,43.7178,-61.3918,-15.5751,-9.48689,-6.34773,19.2688
-829.369,0.766099,0.286915,2,7,0,831.695,87.5413,-0.158876,0.220917,0.138786,0.0230183,0.095991,-0.245637,-2.45452,-43.3885,50.545,15.026,-0.718583,7.50813,-9.228,-2.12233,-58.2502,75.0105,-127.325,49.4339,-146.415,11.3426
-827.398,0.99186,0.286915,3,15,0,835.029,87.6219,-0.15038,0.2244,0.144007,-0.00526869,0.0996696,-0.262954,-6.39654,-40.5609,-11.5041,-31.7754,84.1322,-27.4877,34.3492,-0.460717,-68.2207,20.1645,-85.172,-26.8598,-103.083,4.88761
-826.366,0.989544,0.286915,3,15,0,829.194,87.6723,-0.184867,0.213973,0.156086,0.0530691,0.156724,-0.27014,0.392066,-54.9829,-10.3801,-40.1732,0.0849794,-32.8536,-5.65753,0.631892,-14.3328,28.1013,25.6469,40.4581,26.6764,2.66669
-826.452,0.989804,0.286915,4,23,0,828.03,87.6816,-0.127559,0.257043,0.185412,-0.0138657,0.0957744,-0.2351,-1.91252,19.2832,-30.3946,-19.8965,-1.15249,10.518,-27.6968,0.778391,-12.9679,42.2497,-4.72948,4.31321,-26.0373,23.5246
-828.763,0.840685,0.286915,3,15,0,834.102,87.5815,-0.119929,0.268427,0.182462,-0.0208451,0.0731406,-0.220505,-7.68035,31.7791,34.6603,-1.74754,-26.0978,-64.8026,24.3897,-1.22345,-28.8969,86.3704,-64.8605,30.5901,-92.9602,27.6642
-828.899,0.999142,0.286915,4,15,0,831.029,87.7375,-0.200071,0.154765,0.116402,0.0706508,0.183833,-0.297763,-0.750655,-11.2037,-30.1684,4.21141,-38.8284,-3.29282,-30.1292,2.17357,1.06239,-95.1865,32.1588,-23.4559,63.5274,-18.9964
-829.058,0.900422,0.286915,4,15,0,834.662,87.3687,-0.13747,0.234853,0.168922,-0.0215646,0.140912,-0.216318,3.841,68.7604,-31.8297,23.5217,-35.5269,-55.1566,-9.11413,-5.38785,7.17388,-54.6269,69.1347,-82.2031,86.823,29.5858
-830.737,0.983651,0.286915,4,15,0,834.089,87.197,-0.157853,0.196605,0.137298,0.0539003,0.118834,-0.199357,-5.4482,6.61664,41.8891,-28.067,-17.1276,-30.9024,32.0149,-8.46271,16.6325,37.0238,-73.322,78.1334,-66.9762,36.39
-830.286,0.896781,0.286915,3,7,0,836.5,87.2634,-0.185269,0.206345,0.110849,0.0518509,0.176655,-0.194389,-8.71163,-11.5591,-57.8185,30.1826,-48.131,-6.27647,38.2753,-7.13209,9.61879,45.9992,-56.3637,46.0707,5.86651,40.299
-827.181,0.994548,0.286915,3,7,0,831.97,87.548,-0.186128,0.198821,0.131086,0.0590108,0.18061,-0.247685,-9.08708,14.9734,25.4901,-33.5939,17.8549,13.4815,44.5348,-1.99015,23.3318,7.08747,11.6342,35.3882,59.6213,14.5119
-828.039,0.932656,0.286915,4,15,0,829.845,87.7081,-0.162337,0.214804,0.196351,0.0102759,0.0902312,-0.284616,-1.57235,27.7975,6.81812,43.1922,-23.9771,-13.6384,9.21271,1.45625,-101.711,-54.7464,63.8389,-62.8237,-47.4179,-9.38099
-828.519,0.976889,0.286915,3,15,0,830.813,87.5753,-0.128633,0.188286,0.15756,0.0545726,0.11872,-0.246705,-1.69083,18.4846,-5.78161,-23.9607,-2.81347,57.9451,9.78519,-1.419,108.531,-14.3869,-6.7186,92.2984,12.8739,12.3913
-829.083,0.972433,0.286915,3,7,0,831.785,87.5672,-0.134642,0.174108,0.142298,0.0265703,0.0933963,-0.221885,0.11822,-23.441,-15.7646,-15.9832,-51.8802,-29.3747,17.3584,-1.51007,16.2996,-61.0227,-51.0632,1.10756,-68.0989,26.1486
-829.245,0.906901,0.286915,4,15,0,834.193,87.6062,-0.139917,0.274083,0.196073,0.00293095,0.11333,-0.340802,3.357,-7.91223,54.4813,-71.6085,-37.847,-13.4745,12.3855,-0.934216,-4.90382,114.151,23.4304,61.3744,4.85977,-45.488
-827.252,0.99753,0.286915,3,15,0,831.853,87.8093,-0.113652,0.254444,0.211956,-0.0139474,0.0909056,-0.287474,-4.21622,-18.6422,44.9895,10.0099,30.0864,41.9452,-44.1056,3.75358,24.4578,-0.87861,77.0764,-4.92668,34.089,-9.50994
-829.224,0.816767,0.286915,3,7,0,835.04,87.3518,-0.137193,0.256852,0.178781,0.00159589,0.0952486,-0.341294,-2.14142,32.3762,-76.0049,-49.5806,-21.5369,35.9546,28.317,-7.34209,-26.9442,100.518,-49.3799,54.294,-76.8227,-45.7613
-830.136,0.969014,0.286915,4,15,0,834.199,87.9586,-0.183493,0.207606,0.102811,0.0235355,0.145523,-0.224023,2.9508,3.25758,-54.3204,14.3689,47.3248,4.56272,37.4713,6.28024,-62.3511,40.6549,-116.576,-3.66844,-82.0278,22.791
-827,1,0.286915,3,7,0,830.583,87.767,-0.174471,0.193881,0.128802,0.0437103,0.176638,-0.252482,6.71326,-11.1971,19.5595,-48.4494,-19.0224,-30.3627,25.8991,2.60714,32.975,-30.6854,19.5209,-0.499306,73.8704,11.9854
-830.281,0.912267,0.286915,3,7,0,831.565,87.9868,-0.199631,0.191039,0.0951503,0.0364916,0.160357,-0.238874,-3.16882,-20.3078,-1.52156,37.24,-6.30466,-15.5345,-8.97505,7.04772,-75.4207,14.035,-102.301,-19.6867,-68.1607,13.5884
-830.214,0.98146,0.286915,3,7,0,832.845,88.0819,-0.188817,0.182311,0.117482,0.0511184,0.187726,-0.213739,3.20115,-35.4802,-1.97268,-46.2706,-27.6228,-27.0109,2.25192,8.5579,13.0844,-41.9533,15.5875,-14.674,67.5016,28.8214
-828.907,0.886598,0.286915,3,7,0,833.504,87.8868,-0.165192,0.199818,0.132488,0.0553822,0.117049,-0.266655,-9.72466,23.4711,24.4316,49.0897,-12.7035,-11.5811,-27.9731,5.28142,-4.76726,65.0116,-109.438,96.1044,-106.658,-0.352937
-827.437,0.984012,0.286915,4,15,0,830.682,87.6091,-0.190803,0.212082,0.143919,0.0684158,0.162854,-0.251718,5.2212,-15.0385,-44.2076,53.5087,-20.5864,15.9526,3.14861,-0.720438,-2.48606,64.0655,-12.9977,82.6572,5.03573,11.5851
-826.38,0.992374,0.286915,4,15,0,830.177,87.7205,-0.163107,0.187938,0.160273,0.0291823,0.123157,-0.293527,4.73529,-8.6166,7.77224,66.9361,-8.20887,-44.4086,-11.5618,1.76658,-28.2097,-80.2376,38.7314,-42.4417,0.427528,-11.4286
-829.042,0.747759,0.286915,2,3,0,830.576,87.7507,-0.178056,0.214749,0.150995,0.0658418,0.118983,-0.273927,-0.208106,-2.14742,0.295088,24.6908,-7.00317,44.037,16.387,2.363,-28.5091,103.731,-82.0755,123.09,-104.752,-4.97094
-827.23,0.991116,0.286915,3,15,0,831.096,87.4985,-0.147727,0.239401,0.139606,-0.0239086,0.142782,-0.295122,-1.87303,12.4599,43.5397,-48.7822,2.74963,-59.2088,6.05937,-3.32608,-26.891,-6.21744,-19.1549,-79.9082,26.6713,-14.0692
-827.257,0.899341,0.286915,3,15,0,831.421,87.704,-0.105866,0.225954,0.173539,-0.00246942,0.0966624,-0.21783,-3.44039,-39.8224,14.2323,-67.769,-34.1221,-5.6853,-16.641,1.19406,66.0313,-11.8642,-2.75562,18.656,5.56719,32.2598
-828.847,0.830208,0.286915,3,7,0,832.557,87.8004,-0.165189,0.241998,0.214085,0.031139,0.0981775,-0.259115,0.238433,-49.3404,-28.9216,36.3525,-25.3551,31.6017,-28.0461,3.35519,-65.1884,39.0343,68.7426,33.1629,-28.999,4.33365
-828.009,0.969048,0.286915,3,15,0,834.755,87.7381,-0.0884734,0.26581,0.214888,-0.0447309,0.0570344,-0.286247,-2.85966,95.3309,1.40262,-10.6313,-60.5858,3.60703,-9.2047,2.1386,12.0463,2.91736,29.0611,-26.438,-26.3002,-10.2893
-825.522,0.984141,0.286915,4,23,0,829.014,87.5038,-0.141815,0.218482,0.163301,0.00490199,0.122945,-0.262628,-0.946783,-53.007,-11.7769,-33.779,35.8964,39.7445,3.62639,-3.0015,6.15993,-31.9711,21.5746,-28.4076,20.7042,8.84269
-825.585,0.983017,0.286915,4,15,0,827.857,87.7434,-0.147859,0.225911,0.181107,0.015181,0.116716,-0.293209,2.29065,-21.9771,51.1196,-23.2277,-16.696,25.6964,9.50198,2.28826,-7.66831,-10.4892,46.1247,-3.68664,15.023,-9.63049
-826.321,0.963045,0.286915,3,15,0,828.429,87.6862,-0.154546,0.250792,0.160344,0.0108044,0.137846,-0.300695,-2.63494,-10.6803,34.8658,-38.7533,-14.2263,33.4589,-3.23922,0.994537,-5.04276,77.3906,-16.1352,32.7683,8.49964,-15.585
-826.425,0.998649,0.286915,3,15,0,827.562,87.7042,-0.165984,0.247338,0.159083,0.0154152,0.14165,-0.298795,-1.21567,36.9637,24.7941,3.10573,-11.1446,-12.8618,-5.79418,1.40853,-31.1044,73.3226,-11.2711,22.2853,1.88775,-14.6487
-828.607,0.949944,0.286915,4,15,0,829.141,87.4598,-0.1221,0.186146,0.148349,0.0359538,0.0981066,-0.284534,0.670035,-8.25665,-5.15743,-5.94003,-18.3083,5.56784,-17.0218,-4.12655,80.7222,-24.7518,-57.7462,66.465,-49.256,-10.5051
-830.703,0.927698,0.286915,4,15,0,836.277,87.1781,-0.179262,0.198192,0.120925,0.0215734,0.175758,-0.330235,0.324675,-88.2714,24.5586,-2.97603,-23.9704,49.5787,-1.28074,-11.4607,-16.0166,-55.6745,9.79535,-68.9304,68.3998,-42.0912
-830.112,0.987161,0.286915,4,15,0,834.167,87.8617,-0.0953676,0.245211,0.166128,-0.0502241,0.0996185,-0.186938,9.66005,-14.7962,-29.3144,-23.4445,23.8374,-39.2548,13.5265,4.03941,36.1803,-33.3216,-2.77394,-61.6188,22.6936,45.1062
-829.103,1,0.286915,4,15,0,832.723,88.0074,-0.141523,0.233912,0.216937,0.0154398,0.0883905,-0.293654,-7.8072,-19.978,-24.019,-0.52096,9.85072,22.9885,-41.0477,8.33521,-28.565,-13.1577,92.7105,4.67369,-3.19055,-16.9223
-828.841,0.828807,0.286915,3,15,0,834.527,87.8255,-0.164666,0.227709,0.201735,0.050325,0.105186,-0.228984,-6.83705,-7.05283,-58.1956,-23.9158,-39.2604,51.7871,28.2074,3.66494,-25.2333,42.0822,44.5143,69.3149,-26.958,22.4269
-826.691,0.98356,0.286915,3,7,0,830.7,87.8464,-0.156501,0.235215,0.176641,0.0293878,0.110638,-0.260341,0.39836,-21.6409,2.73064,46.3968,51.7044,-22.4092,33.7927,4.34984,-22.9464,60.8008,-11.7088,55.8698,-44.2852,7.89064
-828.135,0.963732,0.286915,4,15,0,831.433,87.3905,-0.186067,0.196843,0.102612,0.0504578,0.16867,-0.263775,-1.3308,26.7313,26.9453,-50.9585,-20.5762,16.6402,33.7791,-5.45311,-4.73448,40.9614,-90.4175,41.6501,-25.8145,2.93251
-826.536,0.985932,0.286915,4,15,0,829.498,87.5507,-0.164555,0.186822,0.142897,0.0271853,0.145181,-0.301104,-5.26227,-27.9708,-34.5526,-30.1141,-15.1572,39.7305,11.5385,-2.15259,-3.01845,-83.7062,31.6004,-50.8083,38.4671,-16.288
-832.222,0.904522,0.286915,3,7,0,833.207,87.3815,-0.191454,0.207214,0.139469,0.067974,0.196275,-0.167278,-3.41217,-18.0182,25.035,-8.10514,13.9402,-17.1531,4.58837,-4.65676,34.6846,18.9093,39.336,46.0907,87.7252,52.7259
-837.024,0.751116,0.286915,4,15,0,843.807,87.6526,-0.173092,0.16591,0.206614,0.0290765,0.097893,-0.342175,6.58831,-27.7643,-88.9666,-41.2704,2.3337,37.2725,-26.1802,0.233742,-110.112,-226.579,196.136,-150.903,24.7602,-61.9066
-831.149,1,0.286915,3,15,0,841.029,87.6144,-0.168014,0.164939,0.16548,0.0915498,0.110254,-0.326342,-1.35948,11.6546,23.5023,-95.5424,85.5218,30.516,28.4662,-0.70616,31.6689,-21.3881,1.23914,121.86,-60.599,-40.6611
-828.93,0.995328,0.286915,4,15,0,834.34,87.5302,-0.183414,0.232662,0.12175,0.00936904,0.184272,-0.324724,0.54346,36.4828,70.7258,-41.457,-19.4513,38.5512,31.5318,-2.7559,-36.6076,29.5709,-15.9466,-47.5235,63.0783,-35.2194
-825.685,0.88474,0.286915,4,15,0,832.006,87.7341,-0.147329,0.22613,0.157531,0.0225906,0.135012,-0.248774,-3.69603,-10.5183,53.3244,-59.8885,28.1294,52.1811,-37.7665,1.89881,29.9331,23.9469,-2.24193,32.231,20.1376,16.8387
-828.644,0.926221,0.286915,4,15,0,832.646,87.4554,-0.0916475,0.274716,0.204799,-0.0279768,0.0709934,-0.3101,-4.39534,-12.0512,12.8186,-49.0321,-46.5529,15.8629,-32.9759,-4.44688,49.332,73.0075,-7.79976,46.5263,-27.6031,-25.8743
-828.487,0.999131,0.286915,4,15,0,831.099,87.7678,-0.202434,0.201839,0.137674,0.0531761,0.185635,-0.21343,4.54314,44.3448,5.92559,36.6124,-14.132,-17.5754,-18.3087,2.42799,-25.9762,-9.27404,39.8077,-7.92703,61.736,32.4761
-827.609,0.986144,0.286915,4,15,0,832.287,87.6642,-0.14228,0.250181,0.141086,-0.0204491,0.146501,-0.324563,-4.28062,15.0162,-62.2369,-46.3332,50.5117,2.05121,-10.5586,0.507179,2.45541,32.9316,-29.8101,-43.6124,38.9763,-32.4919
-826.743,0.91596,0.286915,3,7,0,829.297,87.6056,-0.139548,0.220212,0.142018,-0.00705382,0.140064,-0.323267,1.31223,4.5827,21.8248,4.90469,-48.8082,38.2711,-15.6474,-0.917372,23.2978,-38.2698,-2.58669,-55.4163,46.6182,-29.9991
-826.148,0.999893,0.286915,3,15,0,827.801,87.5573,-0.142091,0.256154,0.1747,-0.00321557,0.117097,-0.300723,0.704521,4.98918,-7.72027,42.8374,3.82043,-12.9577,27.0837,-1.99842,-15.58,63.3454,-5.94082,14.1773,-8.54059,-15.2572
-826.469,0.964414,0.286915,4,15,0,828.044,87.7954,-0.164027,0.189261,0.162784,0.0504972,0.116615,-0.275021,-2.28032,16.4275,-21.5456,0.902149,-32.764,5.70825,23.9801,3.35535,-8.77229,-26.7281,8.08751,31.2086,-32.1341,-0.49529
-826.829,0.936201,0.286915,4,15,0,829.753,87.6063,-0.122493,0.264996,0.1589,-0.0280867,0.114043,-0.256226,5.6648,-39.2593,-17.8662,-4.13651,-2.40892,-16.319,36.4115,-0.787262,7.9312,64.1521,-50.0083,-2.36537,-14.3715,10.0851
-827.409,0.921221,0.286915,4,15,0,829.946,87.5429,-0.103595,0.25348,0.205177,-0.0163368,0.0595548,-0.282982,-2.97005,20.27,-9.75088,-1.69149,-54.9177,28.4914,1.56219,-2.25177,7.68487,34.7671,-7.11016,27.7366,-66.1581,-7.13916
-826.16,0.967101,0.286915,4,15,0,829.056,87.7327,-0.154301,0.246904,0.154465,0.00618423,0.12776,-0.25807,-1.16151,50.7536,47.0238,-15.7221,-28.2579,-13.1816,7.03518,1.90488,-24.4678,68.9511,-42.5306,20.4025,-28.3319,10.3183
-826.549,0.974683,0.286915,4,15,0,829.68,87.4656,-0.142063,0.228366,0.148244,-0.000545042,0.107307,-0.298853,-1.0545,-30.3055,65.3716,-2.69222,-19.3274,34.4388,-7.5331,-4.11087,-26.2436,29.8729,-72.5248,-1.39046,-70.5396,-14.9612
-826.111,0.94806,0.286915,4,15,0,827.959,87.8313,-0.149913,0.211018,0.153834,0.0125323,0.131853,-0.237082,0.451289,-25.522,-22.4337,40.1834,-28.3121,2.02055,-11.3587,3.84276,3.73197,-32.5422,12.95,-25.4825,20.0885,22.9982
-827.244,0.890868,0.286915,3,15,0,829.893,87.4353,-0.155351,0.198021,0.127156,0.0125742,0.15496,-0.304374,4.78601,9.50922,16.8768,-40.4643,2.2265,-39.9694,21.272,-4.86604,21.1664,-61.1066,-4.39726,-52.4962,50.1355,-19.6666
-826.195,0.97154,0.286915,3,7,0,828.4,87.4199,-0.159683,0.213311,0.152133,0.0395334,0.131008,-0.294554,-2.97569,30.0937,2.03467,-47.8394,14.3628,19.8373,-14.6461,-5.12393,10.6841,32.4788,-25.6439,54.9331,-19.301,-11.6644
