# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-832.589,0.991209,0.463035,3,7,0,832.929,87.7631,-0.0971237,0.215539,0.235332,-0.241539,-0.892018,24.5719,-22.5727,16.7599,-6.5437,2.46978,-31.8733,-40.2767,12.5668,3.69391
-834.127,0.863439,0.463035,3,7,0,838.181,87.5548,-0.0884471,0.217377,0.263543,-0.208943,1.40467,-110.906,28.9753,34.7211,40.4456,-1.71119,-5.23362,-72.5359,89.2765,20.2016
-834.778,0.991541,0.463035,3,7,0,836.372,87.7542,-0.104174,0.229421,0.20048,-0.228621,0.0636958,43.3277,-11.7584,11.1396,-36.4385,2.22875,-51.8817,53.1921,-111.158,7.06422
-835.073,0.997968,0.463035,3,7,0,837.146,87.4601,-0.0974085,0.200363,0.234397,-0.175321,-0.903775,54.6856,-12.1979,70.1117,-20.577,-3.31063,-28.6877,-74.2997,28.69,38.4795
-834.452,0.994509,0.463035,3,7,0,836.62,87.5636,-0.086753,0.228309,0.21838,-0.323919,-4.82476,-34.2307,-61.8663,-3.39549,21.8953,-1.94009,-0.510933,28.3716,-68.5987,-49.4845
-836.707,0.879263,0.463035,3,7,0,839.328,87.9432,-0.0894113,0.259003,0.23277,-0.325349,4.57209,-4.9727,25.726,73.2341,25.9711,7.3149,-10.0371,112.661,-72.21,-54.832
-835.519,0.979039,0.463035,3,7,0,838.853,87.3835,-0.0750166,0.19501,0.245499,-0.20789,4.16724,29.9337,17.6174,7.40259,-53.0509,-5.01104,32.8284,-110.201,69.6407,18.0296
-833.325,0.998416,0.463035,3,7,0,837.247,87.8644,-0.0992786,0.235992,0.253542,-0.279356,2.26508,98.2489,42.545,-83.9081,13.1417,4.91966,-41.413,-6.3609,39.639,-20.4614
-832.71,0.940824,0.463035,3,7,0,835.193,87.677,-0.104828,0.241316,0.244177,-0.263752,-7.10081,-23.0887,19.9543,-43.9341,20.5371,0.725099,-57.7245,25.5382,0.330669,-9.86499
-833.227,0.945404,0.463035,3,7,0,834.915,87.6439,-0.0697302,0.246754,0.231424,-0.223572,-1.38301,43.1951,48.9441,58.5353,1.76265,0.0118702,49.331,58.1169,-44.9048,13.2138
-833.225,0.999249,0.463035,3,7,0,834.148,87.6246,-0.100921,0.204537,0.233133,-0.261312,2.28663,-23.5113,33.0988,-7.17872,-21.4445,-0.402607,-45.127,-73.1302,23.4688,-9.45311
-834.727,0.939238,0.463035,3,7,0,835.619,87.7431,-0.103524,0.254848,0.234774,-0.181607,-0.351665,52.0281,21.9224,37.7382,-2.99746,1.82535,-45.4899,70.7158,-43.1406,35.4217
-833.564,0.996148,0.463035,3,7,0,835.441,87.7204,-0.0943395,0.214606,0.254856,-0.215954,1.60139,-43.7239,45.7066,-4.96815,33.1922,1.51146,-22.272,-69.039,69.507,17.1132
-833.306,0.994299,0.463035,3,7,0,834.196,87.5977,-0.0984897,0.253826,0.2351,-0.226228,-1.42172,15.6433,42.7846,-25.3812,-15.9646,-0.91287,-34.9298,73.809,-44.7297,11.4706
-833.649,0.997953,0.463035,3,7,0,834.58,87.4717,-0.103778,0.251249,0.239411,-0.214352,3.88399,23.3242,26.0602,-26.5796,-9.74407,-3.35392,-49.2894,58.5052,-27.607,17.9175
-834.869,0.965755,0.463035,3,7,0,836.16,87.7812,-0.0646737,0.196039,0.229264,-0.200025,-2.2398,-36.9194,22.017,24.2013,27.084,2.61804,61.1611,-82.9772,21.8441,24.043
-834.176,0.994082,0.463035,3,7,0,835.859,87.591,-0.0778485,0.222512,0.198653,-0.242131,2.49933,59.602,-42.1653,-5.6421,23.5977,-1.07989,26.5688,36.4532,-109.273,0.149187
-832.17,0.984367,0.463035,3,7,0,836.388,87.6872,-0.088868,0.221919,0.240094,-0.238677,4.42097,-62.0284,115.344,13.968,3.69275,0.899767,-6.81693,-27.9942,17.2367,6.25448
-832.694,0.985086,0.463035,3,7,0,832.942,87.6811,-0.0765993,0.228942,0.228475,-0.211171,-1.1399,-0.0667451,12.8731,-1.67882,-13.6517,0.733885,28.5313,10.1068,-26.8192,21.716
-834.638,0.877492,0.463035,2,3,0,835.256,87.4595,-0.0688105,0.205251,0.247333,-0.205023,2.91523,-3.95572,28.0791,-24.994,7.23088,-3.52611,50.1227,-83.3035,59.9917,21.5176
-834.34,0.996393,0.463035,3,7,0,836.181,87.3748,-0.0722616,0.257652,0.235036,-0.245888,3.06462,-44.71,60.3838,-7.46287,-21.1946,-5.58793,43.8477,88.5517,-52.5739,-2.40318
-833.844,1,0.463035,3,7,0,835.681,87.7616,-0.0920254,0.194551,0.230279,-0.257214,-6.26927,45.786,-14.736,28.4374,-10.9216,2.51658,-16.9437,-99.2947,29.9621,-8.23795
-834.801,0.96413,0.463035,3,7,0,835.757,87.4938,-0.0729693,0.272724,0.246583,-0.244501,-0.975461,3.9344,28.1133,55.3298,6.92596,-3.10245,41.5689,116.659,-40.1934,-2.47887
-833.556,0.979371,0.463035,3,7,0,835.995,87.7093,-0.0748593,0.245272,0.266969,-0.208781,3.90917,-23.5149,-82.267,32.152,13.1233,1.27513,33.3335,1.79994,59.3974,21.4538
-834.519,0.88354,0.463035,3,7,0,836.977,87.7456,-0.0719417,0.257931,0.232343,-0.288465,-0.334683,-12.2661,-5.91307,-64.8813,-39.6576,2.31835,48.8164,101.812,-66.6981,-28.3204
-833.26,0.998005,0.463035,3,7,0,835.471,87.7528,-0.0896901,0.228848,0.251253,-0.301152,-2.16262,-47.0708,-68.1381,31.3515,22.1151,2.54486,-10.5192,-27.1372,45.7697,-33.4208
-832.341,0.989828,0.463035,2,7,0,833.927,87.5812,-0.0856105,0.213987,0.227664,-0.248665,-2.05392,9.93628,9.18477,-51.3307,29.8071,-1.30041,3.06009,-33.8486,-8.4413,-0.0953595
-832.384,0.905171,0.463035,2,7,0,835.369,87.8089,-0.0850807,0.228866,0.230346,-0.238457,-7.63572,-2.41693,-70.5233,-17.7888,-10.5619,3.39544,4.59216,7.61568,-22.5885,5.95642
-835.036,0.842994,0.463035,3,7,0,836.986,87.4261,-0.111396,0.262927,0.270842,-0.227653,-0.330897,-56.7452,-43.0984,64.045,7.93112,-4.35958,-73.0696,48.1891,47.08,7.17984
-832.528,0.999164,0.463035,3,7,0,835.604,87.5961,-0.0728094,0.226901,0.231216,-0.27238,-5.08561,-63.6213,73.3393,43.6825,4.67558,-1.03651,44.4722,0.399373,-18.2192,-14.6991
-835.419,0.772825,0.463035,3,7,0,838.23,87.8085,-0.100784,0.263824,0.224614,-0.216275,5.91516,-72.6946,2.72278,-23.4574,-29.2913,3.23941,-40.8522,116.267,-88.4531,13.2224
-834.803,1,0.463035,3,7,0,836.254,87.5697,-0.0824774,0.218362,0.273699,-0.238091,2.97304,-41.7998,29.1664,19.5604,26.0826,-1.50811,12.4235,-89.2168,123.703,1.35351
-832.843,0.866196,0.463035,2,3,0,838.131,87.4255,-0.0788332,0.233048,0.249249,-0.225584,4.32541,-18.6558,-73.2069,120.838,-11.6721,-4.35276,22.811,-8.02891,27.3402,12.7764
-832.986,0.952946,0.463035,3,7,0,835.248,87.8406,-0.0959294,0.245272,0.258034,-0.246706,1.63336,4.31147,-63.1646,-7.73585,-37.2477,4.11199,-28.5469,15.595,36.7015,-0.176135
-835.056,0.885419,0.463035,2,3,0,835.454,87.987,-0.103617,0.259791,0.242462,-0.211087,0.272891,4.00266,-4.2489,28.7085,-14.6909,6.67062,-48.5091,78.1333,-30.8993,17.0706
-835.593,0.980316,0.463035,3,7,0,836.712,87.3022,-0.0702083,0.197396,0.229678,-0.286075,0.567501,34.2106,45.8272,-25.1473,-18.164,-7.69301,54.3253,-94.7882,25.0273,-29.0639
-835.648,0.995976,0.463035,3,7,0,837.767,88.0624,-0.0912843,0.21907,0.199801,-0.239695,-2.88977,48.6563,-32.1169,-48.3976,-27.8699,8.61257,-14.1261,24.1532,-100.082,-1.32968
-836.108,0.952684,0.463035,3,7,0,839.633,88.0381,-0.0852509,0.255121,0.221787,-0.195181,-4.26875,20.183,48.4791,95.7482,17.7379,7.42218,3.73438,91.3376,-80.5816,24.5021
-834.178,1,0.463035,3,7,0,837.18,87.7347,-0.107144,0.23087,0.261664,-0.196555,-6.65866,-18.3886,-48.5868,52.3742,-23.1328,1.72286,-56.8919,-30.7842,63.2146,27.5468
-834.367,0.977165,0.463035,3,7,0,836.488,87.4084,-0.0723177,0.261567,0.242933,-0.268465,3.29851,40.2624,3.72257,-69.7956,-21.0687,-5.11446,45.6971,92.529,-36.0173,-16.005
-835.335,0.912326,0.463035,3,7,0,837.368,87.9176,-0.101257,0.201729,0.252929,-0.224652,-0.750387,-38.2905,6.12037,73.0259,24.1201,5.47043,-42.9266,-105.161,83.9363,8.34402
-836.805,0.914885,0.463035,3,7,0,840.917,88.2708,-0.0908509,0.23862,0.251154,-0.277748,5.22516,-42.7452,-100.9,56.237,4.95219,13.9164,-13.8238,6.1116,27.4528,-26.4538
-840.096,0.929451,0.463035,3,7,0,841.099,86.8144,-0.101558,0.228554,0.228708,-0.178115,0.235611,-48.7343,-16.2008,48.7626,2.2456,-15.0637,-39.9261,8.12826,-23.95,26.7705
-832.908,0.996827,0.463035,2,3,0,840.262,87.3583,-0.0913247,0.234094,0.236359,-0.240742,-14.2803,-40.9294,4.04094,-28.0323,31.8886,-5.87158,-14.2778,14.3718,-12.4037,3.54242
-835.428,0.918176,0.463035,3,7,0,837.154,87.5767,-0.0716788,0.188013,0.198843,-0.279126,7.07329,-2.18585,-17.3994,20.048,10.6399,-1.48225,48.7707,-73.7777,-60.726,-24.578
-836.037,0.955685,0.463035,4,15,0,838.435,87.7228,-0.0959739,0.286786,0.27662,-0.217896,-0.463654,42.9928,-84.9381,-37.467,-13.2074,1.56387,-27.0823,107.879,28.4069,11.0505
-832.681,0.970926,0.463035,3,7,0,837.75,87.6737,-0.0889739,0.215463,0.222565,-0.215691,-1.73883,28.8146,-137.895,-29.9517,-21.099,0.595865,-6.81955,-20.0937,-24.6832,19.0227
-834.198,0.94101,0.463035,3,7,0,835.193,87.4707,-0.0869672,0.255725,0.268794,-0.292638,5.05145,11.9013,-10.1406,24.7825,8.24172,-3.9447,-1.20425,34.1053,58.7853,-30.1634
-835.294,0.852651,0.463035,3,7,0,838.574,87.8758,-0.0908179,0.228756,0.204897,-0.181239,-8.30485,31.8633,-14.9339,-67.195,-3.04227,4.25174,-11.3248,40.688,-88.3319,34.4823
-832.735,1,0.463035,3,7,0,835.726,87.5231,-0.102628,0.225595,0.242414,-0.22678,4.23228,-2.03093,10.4342,-76.5144,34.4122,-2.40806,-47.144,-19.9267,18.2578,12.2724
-833.309,0.949822,0.463035,3,7,0,834.886,87.7318,-0.102668,0.246857,0.245477,-0.289216,3.48479,25.3764,39.1826,6.36544,-28.8055,2.00833,-53.5353,43.1649,-4.56472,-26.3469
-833.757,0.981361,0.463035,3,7,0,834.279,87.7718,-0.0949931,0.255861,0.241531,-0.290496,0.612993,-42.5538,14.5346,-5.34069,-13.1473,2.92269,-28.0218,79.9559,-32.804,-28.0099
-835.015,0.966195,0.463035,3,7,0,835.665,87.2693,-0.0704702,0.213095,0.245056,-0.200108,0.669709,13.1043,-33.5827,-19.4109,17.1277,-7.1035,45.0021,-57.4315,42.1175,23.7172
-835.17,0.965302,0.463035,3,7,0,838.728,87.3228,-0.0871705,0.211268,0.200985,-0.199232,-8.9318,45.2775,-23.9892,15.5852,27.6739,-6.07623,-1.57999,-1.08203,-78.1303,23.915
-833.993,0.998541,0.463035,3,7,0,836.638,87.5197,-0.0964594,0.233983,0.220664,-0.184933,-5.23996,20.716,-41.6259,-76.1781,7.26082,-2.27803,-26.6745,33.8073,-53.3919,34.8743
-833.05,0.926424,0.463035,3,7,0,836.902,87.7622,-0.0761868,0.24948,0.253235,-0.27884,-1.31086,-20.0468,68.5235,-95.5753,25.1995,2.64108,34.0242,38.187,16.5833,-19.5984
-834.808,0.842617,0.463035,3,7,0,837.834,87.4639,-0.0869941,0.183798,0.214109,-0.238007,-1.68587,49.2381,61.9073,-53.7119,-33.3713,-3.67558,-1.16936,-103.581,-3.64238,1.35402
-834.169,0.895781,0.463035,3,7,0,838.292,87.7253,-0.0983302,0.21127,0.242894,-0.308187,3.30328,-2.09163,130.605,1.40792,-3.58174,1.93189,-40.5815,-73.92,47.8963,-39.4702
-834.892,0.944323,0.463035,3,7,0,836.557,87.5242,-0.109688,0.259048,0.227008,-0.241706,-1.52675,26.6909,29.7238,14.8942,36.5353,-2.45772,-69.9711,104.215,-78.5869,-0.993178
-832.221,0.890732,0.463035,2,7,0,838.388,87.5603,-0.0960244,0.235062,0.243998,-0.249732,1.73762,96.4678,-117.884,77.3913,-9.27896,-1.74061,-29.012,5.84924,9.4057,-0.475132
-834.207,0.946178,0.463035,4,15,0,834.814,87.4634,-0.078615,0.197613,0.205342,-0.262759,2.03181,-41.9689,-19.1505,-22.1803,1.4163,-3.87376,25.2677,-51.3123,-53.39,-12.3055
-833.637,0.898857,0.463035,3,7,0,836.812,87.7889,-0.0980055,0.240575,0.253967,-0.189709,-1.99229,4.53288,1.52921,-110.005,16.9357,2.70752,-31.1534,6.66256,28.0787,32.7385
-833.314,0.971894,0.463035,3,7,0,835.826,87.4859,-0.0864011,0.211563,0.233388,-0.292923,-4.7639,-91.8913,36.0295,-19.1874,9.75538,-3.60001,0.696153,-54.7481,14.0478,-28.6062
-834.651,0.832328,0.463035,3,7,0,841.679,87.9087,-0.0882833,0.267459,0.268009,-0.215842,-6.3087,4.46665,-118.939,-67.5775,-42.471,5.20046,-4.83363,64.193,31.3098,15.038
-833.03,0.975017,0.463035,3,7,0,836.375,87.7445,-0.0780983,0.236811,0.238769,-0.197067,5.57935,-0.161692,88.5232,23.5095,24.7902,1.91017,23.5795,17.3834,-8.43117,29.5226
-833.652,0.982112,0.463035,3,7,0,834.489,87.804,-0.0675033,0.233655,0.262412,-0.261204,-1.72523,-15.448,9.05547,-1.3241,-27.3904,3.44791,60.2116,-27.4648,69.8749,-10.2193
-832.195,0.95701,0.463035,3,7,0,835.591,87.6693,-0.0820276,0.232778,0.250266,-0.254086,-5.10989,-98.6981,-1.73085,-64.4111,9.02897,0.548702,14.2276,-10.9345,32.5114,-3.0379
-833.305,0.907896,0.463035,3,7,0,834.738,87.6632,-0.0943445,0.232986,0.212936,-0.226225,5.04706,-16.2299,-20.197,20.0743,22.3896,0.398235,-22.7469,45.1199,-79.2563,11.4548
-834.519,0.97963,0.463035,3,7,0,835.609,87.9144,-0.10517,0.235,0.257905,-0.19186,0.134819,9.839,-2.78568,66.8524,-6.69642,5.06399,-50.9455,-14.0064,46.6484,29.6846
-834.158,0.930159,0.463035,3,7,0,837.339,87.4917,-0.0836822,0.23509,0.206667,-0.261735,3.94491,-52.8675,79.3332,-37.68,24.2186,-3.25673,9.22777,64.9512,-108.204,-11.5732
-834.492,1,0.463035,3,7,0,835.423,87.9232,-0.103185,0.203526,0.242337,-0.239651,-0.378255,-6.60543,11.3133,-59.2766,-9.4132,5.75224,-50.0521,-86.9607,51.7945,1.02272
-834.561,0.996486,0.463035,3,7,0,836.952,87.6563,-0.102019,0.265154,0.252035,-0.19077,5.38544,-57.0617,-61.4135,11.7521,12.2664,0.241258,-42.2091,76.6139,-10.7864,30.2657
-832.573,1,0.463035,3,7,0,835.137,87.4434,-0.0937515,0.229515,0.238021,-0.229588,-0.489747,40.5427,-80.5619,-13.86,-29.4386,-4.02784,-21.1453,-1.9464,-0.435722,10.9078
-832.256,0.968613,0.463035,3,7,0,833.381,87.714,-0.0897257,0.232662,0.229536,-0.261742,3.42306,25.1941,-35.5612,39.067,-7.05856,1.51828,-9.84098,21.2211,-32.217,-7.76417
-837.498,0.821186,0.463035,2,3,0,837.691,87.6729,-0.11146,0.199373,0.220193,-0.346262,-1.47091,7.68492,-15.5709,-0.4398,8.48892,0.751749,-92.8383,-81.8378,-10.9303,-68.9929
-834.758,1,0.463035,3,7,0,838.645,87.805,-0.0879697,0.227689,0.222523,-0.160268,2.08094,-80.5069,-49.8392,-39.6284,-43.9169,2.83503,-3.52669,13.5858,-37.9208,48.153
-834.805,0.994408,0.463035,3,7,0,837.252,87.777,-0.0795001,0.264253,0.281838,-0.267125,4.15197,1.46495,-8.75124,-30.5421,43.0539,2.90215,22.667,38.8246,83.8821,-16.054
-834.947,0.970532,0.463035,3,7,0,836.607,87.6604,-0.080229,0.251958,0.283501,-0.286022,4.40127,9.67937,58.9954,18.3658,15.6954,0.384361,21.129,-3.16479,112.964,-27.6855
-833.074,0.961557,0.463035,4,15,0,836.585,87.6021,-0.0831023,0.204755,0.222787,-0.277571,-0.637959,-21.3311,-117.904,11.4262,18.1853,-0.913674,11.4157,-58.0035,-9.80997,-18.9182
-832.943,0.998089,0.463035,3,7,0,833.927,87.6448,-0.0842804,0.230685,0.227384,-0.197801,1.23933,-19.1542,54.3283,29.3399,-5.10186,0.0284848,6.449,16.1981,-31.5527,29.2475
-833.578,0.941521,0.463035,3,7,0,836.299,87.5812,-0.098782,0.248321,0.269062,-0.274635,6.34422,61.8722,-19.8244,-27.4134,-26.662,-1.37015,-39.4167,8.50319,69.5639,-18.1186
-835.657,0.943729,0.463035,3,7,0,836.402,87.5804,-0.0853302,0.257228,0.269379,-0.331428,0.748799,48.1153,7.2272,-32.2577,-10.2274,-1.55469,4.64323,41.2269,62.9032,-56.3634
-832.83,1,0.463035,3,7,0,835.934,87.7142,-0.0724933,0.227715,0.231377,-0.209788,0.65022,-19.0949,-53.2211,-54.7375,43.0652,1.3725,40.1296,2.46334,-16.7468,22.2757
-832.792,0.998943,0.463035,3,7,0,833.534,87.8171,-0.0903851,0.229594,0.231582,-0.21087,0.503986,-60.0092,1.10491,9.72813,-11.4102,3.37198,-10.777,7.53106,-18.8751,21.7041
-833.467,0.953904,0.463035,3,7,0,834.669,87.9941,-0.0893563,0.23113,0.230295,-0.228444,-4.91254,-8.63793,-4.17009,0.0945392,22.8265,7.04935,-8.12235,14.2265,-25.6246,9.80426
-833.59,0.999264,0.463035,3,7,0,834.569,87.3809,-0.0694711,0.243155,0.257243,-0.255144,4.15672,36.7647,-16.2393,23.3777,8.52385,-5.56349,53.3577,10.4976,38.1518,-6.45639
-832.867,0.973309,0.463035,3,7,0,835.272,87.6085,-0.10011,0.23994,0.23698,-0.285814,-6.44512,39.9388,54.543,4.27174,-16.9139,-0.785753,-44.7025,34.0334,-21.2155,-23.4285
-832.474,0.887478,0.463035,3,7,0,837.719,87.5569,-0.0821387,0.236897,0.256311,-0.256997,7.18318,58.0127,-19.2302,-25.0108,56.6131,-1.83892,13.964,-7.56738,45.1566,-5.33856
-833.41,0.930801,0.463035,3,7,0,834.664,87.608,-0.0973415,0.221435,0.208581,-0.267682,2.31428,-2.33,-61.8653,20.3249,12.8144,-0.767444,-34.2743,19.0699,-81.5953,-13.6506
-833.085,0.999783,0.463035,3,7,0,834.216,87.741,-0.0969765,0.229478,0.261268,-0.255394,0.320375,-46.0419,-40.0536,-30.7336,-14.9196,2.07128,-32.3075,-38.3774,72.0103,-5.59647
-834.437,0.962254,0.463035,3,7,0,835.447,88.086,-0.0882475,0.229389,0.254678,-0.242303,-2.75197,-34.6259,-16.711,44.6734,-8.68252,9.14627,-4.98281,-27.6508,50.29,-0.443873
-832.844,0.996856,0.463035,3,7,0,835.396,87.6185,-0.0761566,0.252294,0.242399,-0.262269,-9.16726,-5.6646,-11.3238,-15.2822,3.46792,-0.534786,33.0077,62.9448,-22.6176,-9.24262
-833.344,0.958189,0.463035,3,7,0,835.086,87.6493,-0.101105,0.20449,0.215857,-0.225227,-6.38622,-25.7447,-37.8042,23.1951,-0.560835,0.118714,-42.5295,-42.8341,-28.7531,11.9645
-833.512,0.884189,0.463035,3,7,0,836.33,87.6073,-0.0596234,0.240617,0.233873,-0.266755,-0.922713,22.2089,-108.727,18.4569,-2.39671,-0.782145,85.9981,39.8789,-31.3961,-13.2854
-833.579,0.984043,0.463035,3,7,0,835.339,87.6976,-0.0552552,0.22515,0.232885,-0.252895,-3.07555,-6.19246,73.376,2.39518,-17.3943,1.14584,97.1867,-7.6214,-9.6265,-5.10686
-833.368,0.983106,0.463035,3,7,0,834.795,87.5431,-0.112159,0.215492,0.232272,-0.254793,-1.28811,56.7246,13.3864,-53.4611,-12.7859,-2.12417,-79.5124,-36.7505,3.44909,-5.81936
-834.636,0.928017,0.463035,3,7,0,836.152,87.9079,-0.0617974,0.257548,0.242474,-0.234243,-6.04924,39.257,25.1013,-0.740342,7.66779,5.37855,74.0878,75.1077,-28.9905,3.99859
-833.436,0.983213,0.463035,3,7,0,836.669,87.7455,-0.072476,0.218073,0.254445,-0.265815,6.72999,93.3823,15.1181,42.6328,-2.8077,2.2125,44.9516,-64.6206,69.9505,-12.5662
-834.704,0.988159,0.463035,3,7,0,835.742,87.4682,-0.0654422,0.221556,0.20172,-0.250198,-0.304534,-67.8878,6.06524,-10.4959,16.2577,-3.67599,65.2542,29.3669,-100.125,-5.75132
-834.429,0.992632,0.463035,3,7,0,836.651,88.0464,-0.0825717,0.214401,0.240093,-0.210371,-0.147932,66.4945,1.73518,-80.3855,2.015,7.8131,11.4806,-47.8467,26.9985,18.7276
-834.066,0.963211,0.463035,3,7,0,836.522,87.2221,-0.0955837,0.232983,0.241954,-0.261927,4.08783,4.14659,-73.8565,47.7857,15.6447,-9.05205,-28.335,2.64953,6.46136,-11.4875
-832.332,0.99835,0.463035,3,7,0,834.318,87.7563,-0.0868566,0.230259,0.248375,-0.232762,7.76345,26.8957,6.76571,-10.9798,8.60443,2.28912,-0.748619,-15.152,29.2803,9.48782
-832.444,0.989424,0.463035,3,7,0,832.912,87.5981,-0.0863215,0.214366,0.239443,-0.257992,2.63781,0.555524,2.10615,26.0456,10.8002,-0.963653,0.892721,-51.74,27.6891,-5.89335
-832.555,0.972425,0.463035,3,7,0,833.49,87.7529,-0.0764608,0.24578,0.245916,-0.257535,-0.220959,-11.6396,54.9377,-26.9018,8.9174,2.3334,31.7442,36.4732,-1.21098,-5.82482
-832.792,0.953065,0.463035,3,7,0,834.116,87.645,-0.0995984,0.24132,0.249884,-0.212657,2.30155,66.2868,20.9378,-3.79525,-19.3453,0.0322176,-37.1683,14.9323,16.6415,20.6472
-832.423,0.985521,0.463035,3,7,0,833.613,87.6828,-0.0902428,0.241317,0.241262,-0.219123,-1.21957,-63.8939,6.40499,38.4996,11.6143,0.779463,-10.5424,27.6021,-8.12414,17.4982
-832.382,0.948858,0.463035,2,7,0,834.651,87.6574,-0.07349,0.240188,0.241876,-0.23851,1.0088,-100.895,11.1229,-4.01094,24.0527,0.287821,39.5044,24.3601,-4.90663,5.93636
-835.481,0.883267,0.463035,3,7,0,837.138,87.8658,-0.113216,0.261774,0.274129,-0.212869,5.34018,-12.6279,9.33621,48.9527,15.6567,4.33358,-76.1526,38.7928,56.7712,15.1685
-833.111,0.977172,0.463035,2,7,0,837.25,87.6713,-0.0871043,0.230177,0.259179,-0.207359,4.3536,-95.9193,69.7179,63.9464,7.29394,0.538653,-1.41689,-29.9079,58.5378,23.1875
-832.986,1,0.463035,3,7,0,833.9,87.6236,-0.0844346,0.213151,0.215394,-0.280096,1.09414,12.0765,22.9925,-43.3815,18.1264,-0.438982,7.11323,-18.7177,-47.7986,-20.2588
-833.172,0.918746,0.463035,3,7,0,834.743,87.7844,-0.0874338,0.239757,0.219353,-0.251986,-0.348898,7.01289,-2.11089,-72.1055,-19.7433,2.97159,-2.56059,58.5183,-74.0715,-3.74079
-835.128,0.92676,0.463035,3,7,0,836.047,87.8178,-0.0813854,0.23253,0.198096,-0.216787,-1.02478,14.6855,-51.4652,6.10515,16.6216,3.42632,15.0513,64.3573,-119.91,13.4658
-834.428,0.960396,0.463035,3,7,0,838.395,87.5146,-0.0862025,0.26809,0.237102,-0.231805,-1.93483,-45.8672,-55.395,44.1714,-50.7699,-2.60478,1.19646,114.051,-60.4719,5.88459
-836.157,0.895037,0.463035,3,7,0,839.533,87.6379,-0.0997614,0.266473,0.217002,-0.249866,-4.58696,79.6782,41.2421,65.8552,19.1766,-0.113489,-40.5344,144.211,-122.148,-8.4248
-833.516,0.998613,0.463035,2,7,0,836.859,87.5594,-0.0953346,0.263931,0.248835,-0.24708,-0.796953,29.4899,-59.7076,101.512,3.74036,-1.75136,-26.7454,86.8677,-20.0338,-1.457
-834.815,0.937229,0.463035,3,7,0,835.807,87.6604,-0.112673,0.260923,0.232304,-0.250743,1.9718,-24.3867,-58.4994,-9.11196,0.660439,0.358369,-80.4574,103.726,-66.5685,-6.25992
-833.001,0.968121,0.463035,2,7,0,837.107,87.6831,-0.0920876,0.252372,0.233294,-0.24195,-0.649223,-139.063,58.7904,-16.0818,-9.67496,0.820705,-16.6257,74.4862,-49.438,2.6392
-833.873,0.938648,0.463035,2,7,0,836.384,87.3462,-0.0771831,0.224402,0.213513,-0.256814,4.04596,-40.5569,87.1551,12.912,6.20754,-6.31982,29.4417,20.2332,-69.0623,-8.05237
-834.317,0.984545,0.463035,3,7,0,836.121,87.934,-0.0573283,0.226131,0.245627,-0.237985,3.34719,-56.8063,-5.51783,61.8958,7.79713,5.95397,88.0919,-23.6028,27.5275,2.37612
-836.64,0.87916,0.463035,3,7,0,840.579,87.0348,-0.108129,0.231059,0.236682,-0.21359,-6.95288,98.2455,-20.5351,14.872,29.3459,-11.8718,-61.6841,4.46634,-6.46436,12.3838
-833.689,0.982805,0.463035,3,7,0,838.319,87.7952,-0.0722951,0.228867,0.234245,-0.308104,-11.5486,-52.0027,23.3937,-27.0137,1.20616,3.57831,49.5517,1.97425,-12.5002,-38.4616
-834.474,0.947151,0.463035,3,7,0,835.631,87.6499,-0.114533,0.222691,0.242028,-0.181985,-3.19864,-23.3348,29.0877,-19.3454,23.1448,0.119495,-75.1396,-25.4931,19.5792,35.6921
-834.153,0.957601,0.463035,3,7,0,836.775,87.4214,-0.0694378,0.233488,0.216448,-0.277142,0.190052,-90.9884,3.54636,1.45284,36.8876,-4.91519,55.8692,45.8514,-77.1619,-20.8124
-833.728,1,0.463035,3,7,0,835.314,87.6896,-0.0601702,0.212876,0.238153,-0.270121,4.16955,-43.4789,-17.8721,42.0941,17.6498,1.00984,84.825,-55.7268,26.6142,-15.7487
-834.307,0.993862,0.463035,3,7,0,834.934,87.6421,-0.117946,0.256006,0.244202,-0.246907,-1.87058,-16.3431,11.6066,0.599516,22.0957,-0.0248429,-95.9956,69.6587,-22.0875,-2.93763
-833.917,0.997401,0.463035,3,7,0,836.62,87.7075,-0.0685954,0.202644,0.228508,-0.284737,2.93759,-87.4918,2.51998,26.7976,-33.3367,1.44361,59.5087,-75.2638,12.4288,-24.9073
-834.384,0.976703,0.463035,3,7,0,836.002,87.4174,-0.108904,0.248488,0.258956,-0.200175,4.93954,56.4716,11.879,-38.8119,1.8627,-4.2912,-62.2155,21.9196,31.5497,24.9698
