# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=15421
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_beta.5,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_beta.5,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_beta.5,g_aux_unscaled
-831.08,0.990872,0.27747,3,7,0,834.104,88.1127,-0.117943,0.190308,0.134372,-0.0131103,0.109711,-0.242754,-5.51619,-24.5764,26.9307,68.6334,-2.49363,-5.7566,-3.72314,9.70609,35.996,-94.2597,-32.4832,-67.8882,-5.44758,9.6292
-830.004,0.992018,0.27747,4,15,0,833.512,87.2041,-0.142066,0.261635,0.210047,-0.0191302,0.0907888,-0.292014,4.52692,-11.0588,27.7436,64.0559,1.37082,41.6669,-19.4742,-10.0225,-78.5069,15.5521,64.5765,-47.5867,-16.7665,-17.7293
-829.017,0.950673,0.27747,3,7,0,831.991,87.3081,-0.12114,0.245421,0.213786,-0.00354958,0.105814,-0.285546,-6.62073,-39.7876,28.9983,22.3908,-34.1304,-10.9126,-10.8033,-7.55211,37.0238,-27.6016,118.076,-12.2352,78.6029,-11.8823
-827.296,0.99637,0.27747,4,15,0,830.564,87.7569,-0.134861,0.223616,0.140444,-0.0137138,0.138305,-0.220073,-6.88594,-16.3041,42.5585,11.409,-11.3066,-50.6736,2.94728,2.24395,21.6083,-29.5372,-8.70223,-49.6222,36.7815,30.8402
-827.665,0.977415,0.27747,4,15,0,830.708,87.546,-0.195138,0.226653,0.124787,0.0218983,0.166835,-0.295687,1.86387,27.2377,53.8437,-40.9352,-21.2642,11.7945,24.7022,-2.23764,-81.5525,47.866,-45.2483,-24.5304,-12.6129,-15.2636
-827.374,0.98708,0.27747,4,15,0,830.183,87.7268,-0.161937,0.186286,0.156854,0.0226214,0.103637,-0.246788,-6.49638,-11.5837,-40.8342,-7.7503,36.0743,-5.44209,-22.4649,1.73982,-57.8309,-66.6942,-4.09225,-45.0805,-58.7765,14.6336
-828.013,0.99267,0.27747,4,15,0,830.721,87.6979,-0.149609,0.24837,0.180883,-0.0132515,0.110851,-0.35034,-3.87702,-1.36223,9.61051,-34.357,-54.0156,-6.98456,20.1243,1.40017,-72.9293,12.5015,28.4435,-56.005,-14.0763,-48.7652
-828.187,0.948158,0.27747,4,15,0,831.098,87.7617,-0.167973,0.248025,0.181234,0.00851695,0.13889,-0.334447,0.657106,10.8258,-1.65273,-32.6934,52.7304,19.2946,31.0457,2.9403,-56.4058,28.0942,69.0494,-26.4401,44.0465,-39.5622
-830.017,0.987747,0.27747,4,15,0,832.009,87.5096,-0.0919957,0.216843,0.163945,-0.0319153,0.0696803,-0.200852,-0.38122,15.488,-45.0037,41.1778,19.4256,-19.5091,-5.77503,-2.54357,32.1,-51.6963,-38.3895,-39.4534,-45.1222,36.9199
-829.569,0.942195,0.27747,4,15,0,834.426,87.356,-0.101757,0.268799,0.200759,-0.057612,0.0958294,-0.298967,3.24513,-67.8749,26.9538,52.7478,-10.6012,18.3756,-34.4759,-6.64817,6.58726,-32.2217,73.9181,-95.849,59.8785,-21.0389
-830.086,0.913435,0.27747,4,15,0,833.988,87.9429,-0.125144,0.219059,0.184004,-0.012261,0.112975,-0.182985,2.92518,-31.6926,-11.6581,-29.8255,64.7319,-15.5816,-25.5414,5.49676,17.472,-74.3223,71.0838,-61.6837,54.9266,47.533
-827.708,0.966403,0.27747,4,15,0,832.209,87.8246,-0.123052,0.230984,0.19179,0.0147565,0.068958,-0.251035,5.44873,11.7479,27.7576,-39.6952,36.0209,-25.4236,47.7567,3.81145,3.02696,35.3511,-25.2704,58.5188,-83.2594,11.4307
-827.024,0.999039,0.27747,4,31,0,829.386,87.8947,-0.146219,0.206851,0.178949,0.0215177,0.126014,-0.255497,-1.48671,-36.6223,-7.35391,-44.3834,0.704031,42.5631,-9.21673,5.33159,19.7702,-62.4192,77.8264,-22.6063,55.7753,10.1216
-826.676,0.986213,0.27747,3,15,0,828.481,87.611,-0.142661,0.239982,0.148265,0.00547326,0.110987,-0.249521,-6.64764,3.0357,7.01385,-7.13158,-36.3789,12.6135,-5.32408,-0.678726,-12.2823,70.9552,-82.2024,36.7749,-68.3643,14.4054
-826.393,0.993967,0.27747,3,7,0,828.194,87.7402,-0.164602,0.236242,0.153162,0.00773667,0.155854,-0.24951,-0.671583,23.0836,2.81545,29.4529,-26.9236,36.8492,14.7645,2.03042,-14.9624,12.6378,23.7728,-26.1262,51.3613,14.9953
-826.434,0.952184,0.27747,4,15,0,829.834,87.5635,-0.183522,0.189007,0.142721,0.0471323,0.132642,-0.293221,-5.70814,-36.5284,52.7162,-11.9753,-29.9489,-7.65147,21.6027,-1.82729,-55.5778,-19.0553,-20.9832,1.77424,-48.8563,-11.3459
-828.253,0.909243,0.27747,3,7,0,830.008,87.9431,-0.149403,0.190701,0.138005,0.0505377,0.13382,-0.315271,2.92514,13.4972,55.0294,-14.805,8.10811,-9.67418,9.52369,7.16561,68.9371,0.556226,-42.6348,75.5483,-8.10307,-28.2302
-828.053,0.998422,0.27747,4,15,0,829.982,87.4451,-0.138078,0.242807,0.142355,-0.0375081,0.122404,-0.2435,5.80693,20.8608,12.4634,-25.3618,-9.86082,-24.8979,-20.3623,-4.1057,-41.1249,-5.96014,-40.1989,-84.0171,-14.5217,15.2694
-828.561,0.917591,0.27747,4,15,0,831.586,87.8149,-0.14228,0.194989,0.149277,0.0322713,0.0864101,-0.291277,3.88262,-34.7118,28.3438,29.2376,27.5111,-46.9046,-6.49607,3.90962,-8.74044,7.54363,-91.0816,50.4054,-124.206,-14.4535
-829.779,0.951645,0.27747,3,15,0,833.016,87.4832,-0.111299,0.192828,0.140121,-0.011176,0.132301,-0.26435,-6.1905,-10.7619,66.5482,-18.8888,-1.28597,16.0092,17.9431,-3.45719,93.4399,-118.323,23.6804,-70.3643,83.1552,-0.728647
-827.168,1,0.27747,3,7,0,830.173,87.6232,-0.192545,0.222686,0.167194,0.0402649,0.132559,-0.28803,-3.62386,33.5119,11.3034,-58.7889,1.84859,-41.9106,4.1726,-0.456781,-95.3449,38.1111,11.683,10.6449,-41.4256,-9.67416
-826.971,0.997192,0.27747,4,15,0,828.609,87.7168,-0.13163,0.221704,0.140811,-0.012966,0.101697,-0.257144,-6.83809,0.850876,15.9633,34.0777,-5.96575,10.7287,-2.95217,1.5626,-16.7414,-0.720244,-78.3496,-27.8462,-68.1882,9.22382
-826.326,0.882617,0.27747,3,15,0,830.715,87.6348,-0.121706,0.21713,0.155431,-0.0143212,0.113269,-0.251871,6.75856,-35.6305,12.851,-70.7369,-2.10093,-40.7743,-9.58883,-0.178749,28.2639,-51.4339,-1.26653,-48.4223,15.9591,13.6806
-826.946,0.995316,0.27747,4,15,0,828.047,87.8201,-0.182794,0.210684,0.175275,0.0361708,0.134229,-0.285324,-4.2257,1.58516,12.0597,-14.5157,9.0662,28.6949,-12.5323,3.97992,-66.1653,-25.4592,65.9653,-23.1891,10.898,-7.61106
-827.604,0.961095,0.27747,3,7,0,828.5,87.824,-0.162007,0.21205,0.178366,0.0553979,0.142697,-0.281069,-1.65794,20.7301,8.71825,-32.6538,8.45755,-17.0763,6.29268,4.03281,43.174,5.26007,70.9288,64.6183,61.441,-6.37552
-829.184,0.973403,0.27747,4,15,0,831.353,87.4345,-0.154582,0.18906,0.106631,0.0399285,0.181271,-0.245975,0.893463,28.8979,20.8192,11.29,7.36321,15.5585,-41.1576,-4.34648,94.5184,-22.9319,-28.5367,24.4083,78.3828,11.5102
-827.866,0.919889,0.27747,4,15,0,832.824,87.5301,-0.179282,0.189319,0.123236,0.0580846,0.16596,-0.20687,3.7015,-77.8306,-2.78431,32.5265,-22.3735,-50.3668,5.71239,-2.17906,21.155,2.21189,-23.3934,36.9643,17.1773,37.6343
-827.851,0.912099,0.27747,3,7,0,830.115,87.6513,-0.190623,0.208873,0.111801,0.0399134,0.154525,-0.23986,-3.59409,2.19854,-4.09796,-20.1563,39.3535,-8.95119,34.1504,0.164505,-51.6174,54.8883,-93.5389,24.4486,-61.0439,17.8613
-827.732,0.993647,0.27747,3,15,0,830.541,87.5552,-0.175485,0.223887,0.18339,0.0306193,0.150467,-0.246021,1.27819,-42.7393,-12.5478,-65.2794,1.60084,16.6198,13.7176,-1.83521,-24.221,-21.9799,102.383,-20.6644,76.0454,14.42
-826.817,0.992,0.27747,4,15,0,830.598,87.6923,-0.111451,0.216945,0.14472,-0.00646715,0.10799,-0.281986,2.2865,5.85508,31.4973,1.54521,33.1424,-21.312,-54.324,1.09581,67.5056,-15.858,-55.366,3.65176,-12.553,-5.38479
-826.801,0.995303,0.27747,3,15,0,828.438,87.6152,-0.120764,0.221935,0.163269,-0.0152069,0.0979157,-0.327339,-1.55118,-30.1356,30.4336,41.1213,12.5772,0.919793,-9.62801,-0.688987,10.1611,-41.2106,-15.8562,-44.9205,-22.1739,-32.5681
-827.598,0.967231,0.27747,3,7,0,828.24,87.591,-0.125483,0.224458,0.156663,-0.0206062,0.0942987,-0.333312,-1.82204,-15.8159,15.0163,-25.3909,-10.5214,-5.46328,-7.77549,-1.29636,-21.5729,-28.7666,-46.8028,-56.7548,-57.4721,-37.7458
-825.556,0.992598,0.27747,4,15,0,829.366,87.7902,-0.148119,0.227754,0.170635,0.0196393,0.125528,-0.260232,3.01782,-11.3256,6.11682,20.3599,44.5849,41.3337,42.6332,3.14572,10.6594,12.5621,20.4452,18.7469,15.963,10.2223
-826.307,0.965719,0.27747,4,15,0,827.991,87.6082,-0.10149,0.240673,0.186871,-0.0196982,0.0908778,-0.273669,5.25769,15.6346,-5.25812,18.1159,30.5771,-2.82837,20.2587,-0.771898,54.7397,-16.5521,21.9851,-8.29883,17.1759,0.64583
-825.414,0.999986,0.27747,4,23,0,826.869,87.6875,-0.167781,0.220842,0.154978,0.0217148,0.145389,-0.281744,0.257144,-8.63266,-26.1048,-19.4525,31.7161,30.9291,-1.13746,0.986534,-21.2301,-0.204265,20.3477,-13.6205,26.3167,-2.40381
-826.666,0.931006,0.27747,3,15,0,828.009,87.6075,-0.164734,0.217973,0.143727,0.0486521,0.146833,-0.305432,-3.20987,0.363826,-21.142,-19.9749,27.3032,1.58663,-21.6949,-0.840953,31.9284,66.3353,-38.6536,88.1679,-2.66876,-19.1301
-828.299,0.990119,0.27747,3,15,0,829.772,87.4147,-0.182304,0.184414,0.16623,0.0417677,0.133682,-0.224753,-1.89129,-2.99016,-12.0071,0.363645,0.496426,-22.8361,36.1138,-4.56171,-50.5851,-75.3886,64.2346,-43.468,13.0084,26.0319
-827.633,0.981,0.27747,4,15,0,830.216,87.8764,-0.175258,0.214276,0.126492,0.0438959,0.153876,-0.316216,-0.198676,-30.3694,-26.5035,-36.5373,-31.0151,42.1399,-2.7015,5.58352,-0.801648,66.6643,-72.678,62.7916,-25.3872,-27.5378
-828.568,0.978233,0.27747,4,15,0,830.802,87.5058,-0.155045,0.243658,0.213517,0.021649,0.120414,-0.249444,-5.26895,-8.03427,-21.0773,10.4515,5.3245,39.0566,27.4183,-2.88342,-15.1694,4.16231,115.645,7.37072,57.0974,10.6999
-828.701,0.995202,0.27747,3,15,0,831.236,87.6352,-0.153507,0.2289,0.212621,0.0455325,0.108443,-0.234637,-5.60014,-2.28569,35.797,29.7146,-27.4109,31.7094,-11.352,-0.164875,5.78574,17.7206,86.4606,60.7085,19.6931,19.3127
-827.436,0.9687,0.27747,3,15,0,832.72,87.4555,-0.140963,0.223599,0.190007,0.0119316,0.118238,-0.217821,-6.64926,21.6611,-4.57521,-77.4899,-57.6616,5.73268,10.1414,-3.69537,11.0819,-35.8552,74.504,-16.8846,46.496,31.9253
-826.494,0.998961,0.27747,4,15,0,828.497,87.7731,-0.153602,0.250828,0.160432,0.00181951,0.122445,-0.247636,-4.88928,-8.2331,16.6007,18.2668,21.4236,-19.5339,30.8219,2.70942,-35.0962,67.1085,-35.436,12.634,-32.6436,15.9157
-826.91,0.928694,0.27747,4,15,0,829.189,87.4281,-0.154103,0.189053,0.151569,0.0184345,0.120998,-0.299278,-4.31191,-18.4759,45.3402,-36.6567,-6.21647,-26.689,-2.52128,-4.98442,-17.5391,-83.3714,14.5929,-52.5743,-5.82929,-15.9451
-826.357,0.999607,0.27747,4,15,0,828.719,87.8243,-0.173232,0.191739,0.136898,0.0493161,0.151448,-0.302345,4.49626,-40.9893,16.6845,19.0268,-18.4853,31.2043,17.7096,4.21536,10.7281,-15.7223,-7.64219,24.3643,13.2921,-16.666
-827.051,0.977162,0.27747,4,15,0,828.037,87.8093,-0.171277,0.175578,0.138302,0.0531893,0.125272,-0.268753,2.08038,-6.21862,13.5624,-16.7207,7.29472,14.8117,-26.0077,3.61555,-15.6297,-34.3308,-33.6728,20.6062,-51.8144,2.09555
-828.931,0.805149,0.27747,3,7,0,833.145,87.6598,-0.185059,0.153674,0.151871,0.0619684,0.121543,-0.282577,-3.99062,38.9778,56.7376,-4.99836,54.4185,23.8981,-0.262805,0.368667,-53.9697,-107.526,29.1476,-27.4223,-40.5764,-9.96209
-827.042,0.942607,0.27747,3,15,0,832.94,87.7622,-0.14099,0.182998,0.16875,0.0308882,0.112148,-0.276475,1.97358,59.1663,97.2276,-1.22435,-15.0542,-18.5661,7.3258,2.62926,31.0835,-92.5503,48.6384,-15.0501,18.1574,-2.52506
-826.596,0.971591,0.27747,3,7,0,828.644,87.8029,-0.142774,0.22453,0.143196,0.0140776,0.111356,-0.261698,1.90512,-7.91169,-58.9799,2.90505,-0.799621,-31.8484,-3.46807,3.42809,-0.28154,48.7398,-83.7051,38.6699,-69.1762,7.24572
-827.934,0.97906,0.27747,3,7,0,828.938,87.8587,-0.124711,0.229755,0.159457,-0.00691448,0.147359,-0.266448,1.44932,31.9505,-7.05455,-14.1981,25.8624,7.81343,4.61214,4.66981,78.6243,-38.5687,52.6087,-30.8799,111.409,1.73126
-826.824,0.9917,0.27747,4,15,0,829.155,87.5018,-0.12264,0.226523,0.199157,0.0117022,0.098647,-0.2491,-3.60346,27.4805,-24.2285,41.4974,-0.886344,36.342,-14.7933,-2.96391,40.9179,-24.6533,65.0729,15.3597,29.5163,14.3664
-827.726,0.986192,0.27747,4,15,0,828.415,87.5292,-0.120768,0.23324,0.189958,-0.016164,0.0598585,-0.255783,-2.1475,-20.7626,-19.7298,15.5605,10.3833,-0.237927,10.1602,-2.42223,-45.6055,-6.40817,-22.2037,-22.2196,-95.8025,8.54186
-827.617,0.990119,0.27747,3,15,0,829.637,87.568,-0.134269,0.256983,0.20647,-0.0013442,0.115972,-0.239012,-1.91044,-0.275076,-31.7286,18.8107,-30.0801,-43.4214,0.752942,-1.54689,10.8029,15.2792,85.3821,0.692998,58.262,18.8602
-827.494,0.953825,0.27747,4,15,0,831.536,87.6681,-0.174038,0.167532,0.121982,0.0652794,0.162835,-0.294357,6.50576,41.7506,-18.3596,-14.5559,-52.6716,29.8955,-16.0864,0.56703,49.0215,-50.0161,-9.75491,33.1953,33.4793,-14.1536
-827.654,0.952194,0.27747,3,15,0,833.223,87.5198,-0.185766,0.206885,0.108834,0.0479254,0.187357,-0.2852,5.59044,32.3141,-80.4041,20.6671,40.8446,-34.3948,-12.7674,-2.78017,19.9456,40.8403,-48.686,37.6793,39.4737,-8.95426
-827.269,0.948263,0.27747,4,15,0,831.244,87.6571,-0.145809,0.242849,0.178065,-0.0254579,0.102613,-0.235085,-5.27004,20.112,45.7609,0.991491,-61.9007,12.673,16.2884,0.279788,-73.9201,-17.6202,18.4129,-78.7613,-23.5255,21.8961
-825.466,0.987889,0.27747,4,15,0,828.291,87.7158,-0.162551,0.198874,0.14632,0.0354496,0.136158,-0.292389,-1.41759,-49.0406,-48.2559,-8.1749,-24.1129,5.66368,-21.5784,1.6549,2.6162,-20.4682,-5.57183,8.78405,-0.521919,-8.91399
-829.892,0.898819,0.27747,3,7,0,830.904,87.5924,-0.171449,0.22258,0.178626,0.0505523,0.146105,-0.172197,1.36163,-41.0538,1.41224,17.1737,11.4806,-4.43326,4.8917,-0.915541,8.09054,20.7827,53.6149,43.6137,41.5127,54.4235
-829.174,0.999876,0.27747,4,15,0,831.829,87.5313,-0.105008,0.229162,0.155731,-0.00693413,0.108001,-0.359115,8.05242,-9.58725,42.3289,-4.21558,-13.3199,1.86271,-20.8915,-2.92297,102.7,6.04603,-45.2312,29.7713,8.6611,-56.3837
-826.713,0.983501,0.27747,3,7,0,830.518,87.6578,-0.144078,0.228066,0.165438,-0.0143699,0.106455,-0.323227,-2.76161,51.2742,-15.3763,-24.9963,-15.9659,-2.68364,-48.943,0.351738,-58.1498,-30.6112,-0.597468,-73.4659,-31.3315,-29.9108
-827.06,0.998038,0.27747,4,15,0,828.943,87.9779,-0.159705,0.221885,0.152965,0.0317698,0.151416,-0.292978,1.35432,33.488,32.9627,9.9407,1.35551,-2.80655,-31.996,7.64947,29.5622,21.6212,14.4179,32.2713,47.1455,-12.438
-826.59,0.97027,0.27747,3,7,0,828.308,87.8949,-0.165775,0.202666,0.144942,0.0292558,0.121084,-0.255609,-6.38498,0.864676,3.26625,-17.7593,7.80033,-32.379,14.2586,5.33803,-37.2659,-2.3907,-38.9697,2.58934,-54.5427,10.9161
-826.566,0.99379,0.27747,4,15,0,827.911,87.3854,-0.174926,0.220901,0.146535,0.0218839,0.133417,-0.267593,-1.94345,18.0504,-18.0081,-14.3844,-28.27,-8.88696,-23.1522,-5.60596,-60.2972,25.8924,-31.5984,-6.61582,-40.0393,3.7826
-828.201,0.913955,0.27747,4,23,0,831.544,87.3626,-0.130254,0.244819,0.206441,0.0198238,0.103857,-0.241883,-4.259,-13.8455,-26.6738,7.31885,12.2307,71.2397,-3.14503,-5.79564,35.3136,30.7222,60.7022,54.3825,26.0731,15.9605
-827.42,0.993984,0.27747,4,15,0,830.077,87.6496,-0.11409,0.263701,0.185965,-0.0500965,0.0810613,-0.276147,6.34812,46.4459,0.675179,-25.205,-20.8527,10.9131,-18.408,0.138339,-44.29,7.27849,-7.17574,-70.765,-38.6738,-3.05237
-830.074,0.817512,0.27747,3,15,0,833.992,87.5274,-0.128996,0.21838,0.126644,0.0349667,0.122102,-0.31161,0.188653,-69.4076,-23.8979,-8.54326,47.8209,20.5919,8.63755,-2.7506,97.0416,95.4351,-138.826,134.219,-61.7787,-29.6761
-827.902,0.970321,0.27747,3,7,0,833.193,87.633,-0.1245,0.182626,0.1452,0.0252552,0.127025,-0.288045,-3.35034,49.6237,51.2062,-54.9656,47.2548,-2.84531,-25.5304,-0.234638,100.401,-84.2967,9.27743,4.46693,47.1923,-11.1983
-828.933,0.887006,0.27747,3,7,0,831.725,87.5799,-0.140392,0.181593,0.170535,0.0320408,0.138706,-0.277349,-1.88507,-56.153,33.0031,34.0908,19.6925,-8.46785,14.1714,-1.40684,73.4155,-125.15,110.296,-32.4678,109.884,-6.82338
-826.869,1,0.27747,3,7,0,829.433,87.6729,-0.157522,0.21379,0.134351,0.033565,0.120633,-0.28303,2.55763,-34.4829,46.7918,-45.1231,-13.6765,-15.5776,-2.3955,0.663026,-6.50573,60.958,-99.7762,63.5471,-83.4237,-6.10445
-829.219,0.992475,0.27747,4,15,0,830.596,87.2867,-0.137278,0.261488,0.152483,-0.00333588,0.117815,-0.223468,-3.54986,8.6499,-16.9123,-27.6256,-12.1882,32.8675,8.76727,-7.09536,1.47881,101.477,-76.3571,48.0505,-44.8274,24.9732
-827.444,0.887161,0.27747,3,15,0,833.521,87.4283,-0.125179,0.24821,0.163461,-0.0219839,0.0859006,-0.268798,6.28862,28.1114,-60.8939,64.6707,-36.9193,6.61882,-35.2303,-4.68521,-31.9883,45.5858,-72.9538,-7.30719,-86.3351,1.29654
-828.056,0.989093,0.27747,4,15,0,830.893,87.88,-0.091711,0.235436,0.184225,-0.0308903,0.0942657,-0.278261,-0.904283,-12.7413,16.1477,49.5306,-14.2531,-52.1696,18.8743,5.25418,75.7591,-56.045,40.6194,-40.8978,49.8821,-5.61271
-828.817,0.972911,0.27747,4,15,0,831.154,87.7819,-0.09621,0.280981,0.184857,-0.0260156,0.0948295,-0.305705,4.41746,46.3988,-39.6127,-6.75098,14.7373,9.39704,11.9051,3.25094,72.9155,106.604,-37.4332,64.7931,-3.88097,-23.5816
-829.998,0.997031,0.27747,4,15,0,832.29,87.2316,-0.118012,0.246917,0.174371,-0.0511381,0.0962413,-0.22223,5.4008,11.1434,21.9604,14.3816,-35.0562,3.60718,-28.4256,-8.17129,-32.7818,-41.3874,13.1732,-100.786,-0.862304,24.1508
-827.751,0.990397,0.27747,3,7,0,831.354,87.6083,-0.104166,0.266837,0.206949,-0.00422359,0.0864334,-0.273241,9.00205,-32.0293,-27.317,29.3958,-6.58248,-10.3843,-28.4658,-0.770126,61.9766,71.6597,19.7002,73.5943,3.24221,-1.96421
-827.936,0.993266,0.27747,4,15,0,829.411,87.85,-0.119612,0.25097,0.181054,-0.0254002,0.0682842,-0.284569,0.908377,-17.5888,13.9768,44.5947,-21.2694,-21.5063,-6.0473,4.64572,-45.6816,38.3704,-54.9686,-11.5769,-102.955,-9.15123
-827.304,0.977036,0.27747,4,15,0,829.826,87.5002,-0.15949,0.232204,0.152875,0.0149899,0.104493,-0.269477,-5.04311,-2.9367,-21.5983,-38.1605,4.82682,42.6811,20.0748,-3.122,-62.3755,67.3883,-81.1242,28.3904,-104.951,1.17155
-825.703,0.999912,0.27747,3,15,0,827.989,87.5219,-0.164693,0.220163,0.160874,0.0155268,0.135182,-0.253404,-1.79275,-16.7403,27.4568,-22.6828,-3.58332,-56.2329,-7.39617,-2.56533,-33.2303,-13.5598,24.6288,-28.5689,13.5591,14.0275
-828.578,0.929892,0.27747,4,15,0,830.14,87.7615,-0.0985272,0.271725,0.200591,-0.022808,0.0598791,-0.292729,-0.929395,-5.08014,-0.253236,26.5262,14.8766,11.0586,36.3444,2.7013,15.6266,90.3075,-45.7069,57.5384,-83.5186,-15.3211
-827.243,0.989632,0.27747,4,15,0,831.161,87.6944,-0.121352,0.244931,0.161613,0.00959293,0.106059,-0.236516,5.16878,21.0521,60.493,65.9467,-1.61191,-2.04441,-0.569666,1.04209,50.8745,76.4591,-60.7186,76.4546,-34.6563,21.0789
-829.831,0.982603,0.27747,3,7,0,831.319,87.7023,-0.104193,0.244107,0.190697,-0.0582345,0.0772365,-0.204156,-0.994091,-18.9248,28.5984,7.41718,-0.0840844,-35.2651,-20.3798,1.12954,-25.5758,-66.4804,35.092,-108.617,-1.3854,35.3359
-829.897,0.990737,0.27747,3,7,0,833.258,87.7742,-0.0784109,0.22163,0.201059,-0.00150297,0.0538371,-0.229877,-1.12073,-44.7965,-12.6938,41.0364,-4.02703,39.5426,-34.1338,2.63705,93.5246,-23.7944,3.98197,49.8101,-29.7602,19.7426
-827.197,0.987116,0.27747,4,31,0,831.76,87.5093,-0.179799,0.209228,0.13049,0.0165943,0.168682,-0.310431,-2.58568,-29.7178,-73.2781,-37.708,22.8284,-45.1542,-3.18065,-3.17274,-36.0158,-34.9206,13.4145,-65.7339,52.6664,-23.1894
-829.194,0.92561,0.27747,4,15,0,831.167,87.9135,-0.174426,0.213984,0.105752,0.0507373,0.179063,-0.261638,2.59113,17.8055,-32.3762,37.8963,16.6519,-3.42864,26.0907,5.80113,47.059,80.1017,-86.7014,83.2729,12.4935,2.10571
-828.727,0.998181,0.27747,4,15,0,831.216,87.3653,-0.141551,0.212865,0.197705,0.0359239,0.124833,-0.280097,-3.00975,-19.5042,-5.83854,-62.6616,25.6628,2.84522,-18.6555,-6.19603,55.4079,-45.5402,115.942,24.0516,84.7104,-8.04145
-829.166,0.947853,0.27747,3,7,0,832.109,87.2955,-0.158071,0.197287,0.154364,0.0402133,0.0932389,-0.292304,3.11048,-21.0152,-42.0011,-23.407,-51.2934,20.5362,2.45352,-7.9427,-39.575,16.3378,-71.9971,48.3656,-122.211,-16.2695
-828.819,0.999454,0.27747,4,15,0,832.41,87.1973,-0.13968,0.201745,0.159039,0.00481989,0.103119,-0.310852,1.26241,-44.2934,-21.2792,-19.1832,54.2303,-36.3663,13.4014,-10.5693,-16.7527,-64.4349,-5.51679,-46.5937,-33.8068,-26.71
-828.062,0.997182,0.27747,4,15,0,830.592,88.1407,-0.140171,0.22692,0.170556,0.0148368,0.111465,-0.245957,0.401504,29.352,-30.6281,-8.85773,41.0446,-25.0567,-25.1788,10.3523,8.86626,14.0949,-1.6344,21.4603,-13.0268,13.7742
-827.07,0.951342,0.27747,4,15,0,829.518,87.9581,-0.148112,0.232194,0.188265,0.00365197,0.112952,-0.250923,8.54512,-6.00344,-29.0592,19.1642,-16.801,16.4324,9.70142,6.61583,-28.9501,-20.101,58.7099,-31.7317,16.8014,12.7883
-833.143,0.861473,0.27747,4,15,0,835.385,87.5522,-0.103663,0.273968,0.140886,-0.0547041,0.0920148,-0.165374,-6.20049,-20.8563,-14.053,10.0914,-27.2426,-19.2631,-24.9743,-1.61532,-0.995921,74.6444,-114.565,-8.29797,-70.5512,52.0003
-833.829,0.985798,0.27747,4,15,0,838.362,87.8074,-0.214085,0.178038,0.164373,0.0955174,0.116272,-0.336254,2.66192,-3.27583,0.147212,34.836,4.51058,-74.8254,37.9953,4.08969,-120.062,30.3978,-17.4315,90.6019,-135.843,-51.9459
-828.625,0.985444,0.27747,3,7,0,835.363,87.8188,-0.154403,0.185721,0.122168,0.0285497,0.175935,-0.274961,-4.36695,15.6089,64.985,-68.6115,-43.7162,-8.56589,44.9051,3.86918,76.5395,-78.1343,26.2239,-30.0393,108.64,-4.77085
-827.025,0.995552,0.27747,3,15,0,830.636,87.7074,-0.187707,0.184051,0.113927,0.0604307,0.17291,-0.29796,-4.05441,-64.5132,15.0597,-13.1827,33.089,-33.1541,-11.0521,1.48005,10.9384,-1.88976,-38.3497,33.4919,15.4672,-15.3669
-829.922,0.587317,0.27747,2,3,0,834.762,87.688,-0.175547,0.160237,0.122892,0.0574819,0.185723,-0.29905,-1.75444,39.1271,-87.6652,34.4988,-6.23012,30.337,0.652353,1.03305,67.2936,-118.195,63.2209,-27.5092,124.409,-21.8211
-829.627,0.991691,0.27747,4,15,0,834.051,87.4776,-0.208408,0.165921,0.0892555,0.0522546,0.172234,-0.242189,-4.87044,-31.2367,43.8092,-47.4157,17.7668,-26.5365,40.0467,-3.42375,-65.0579,-34.2999,-75.1089,-33.6318,-41.2608,12.9032
-827.191,0.99389,0.27747,4,15,0,831.8,87.5694,-0.157694,0.198714,0.113017,0.0222474,0.162445,-0.235893,3.18819,59.8427,51.8218,65.0785,-7.17864,-3.2085,-7.58455,-1.50902,34.4006,-18.7708,-42.2055,-9.70715,29.7891,21.5487
-828.362,0.984329,0.27747,4,15,0,830.075,87.6738,-0.15212,0.225338,0.194721,0.0266944,0.116807,-0.354829,2.16918,15.706,9.8622,28.9766,-21.8058,-10.2902,31.9161,0.788717,-5.12904,-12.3786,91.3665,14.5426,34.7384,-52.1603
-829.779,0.952649,0.27747,4,15,0,831.377,87.6231,-0.104798,0.230884,0.169882,-0.031741,0.0952882,-0.168774,0.564776,-14.2602,-4.25616,2.62306,31.849,-43.7671,-5.40454,-0.360509,26.7554,-40.3777,3.44858,-46.6152,7.89983,56.6742
