# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=15421
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_beta.5,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_beta.5,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_beta.5,g_aux_unscaled
-827.292,0.941724,0.269779,2,3,0,828.014,87.2571,-0.129951,0.22162,0.15229,0.0134947,0.123097,-0.265004,2.23984,-26.3231,6.1826,-3.20894,-13.309,-10.7151,11.6826,-8.35144,56.2835,12.4254,-26.5995,32.8526,7.41086,3.87068
-826.441,0.940658,0.269779,4,15,0,831.254,87.6436,-0.120533,0.218785,0.188712,0.00800285,0.0887372,-0.311133,9.073,-34.8829,-2.75423,42.4733,-34.9207,-36.566,-19.5752,0.0066201,32.4846,-33.9403,32.9852,9.14489,-9.73703,-22.1149
-826.765,0.949433,0.269779,4,15,0,827.73,87.5967,-0.180911,0.226459,0.131446,0.0189564,0.153827,-0.238899,1.6226,11.3565,42.0146,-6.37298,7.37912,-9.13042,0.20462,-0.956584,-51.4268,38.9209,-41.999,-10.4659,-16.6306,20.6162
-827.66,0.935773,0.269779,4,15,0,830.842,87.367,-0.201971,0.201116,0.150071,0.060062,0.160035,-0.275496,1.75641,-25.3858,51.0774,-35.2166,-29.6538,-26.118,24.2892,-6.10169,-55.0146,7.39832,26.8763,16.4289,9.21512,-3.13428
-827.57,0.983979,0.269779,4,15,0,829.895,87.9362,-0.133851,0.207938,0.1288,0.00417849,0.119995,-0.281449,4.56421,25.3238,28.2158,25.3404,-19.2756,-10.4032,30.1114,6.54298,27.1497,-9.65045,-78.9138,-4.33215,-36.6833,-6.56804
-827.109,0.786384,0.269779,3,7,0,832.416,88.0408,-0.14911,0.228601,0.163713,0.00499449,0.110603,-0.264391,2.78365,-3.71138,10.2721,-99.4568,15.6238,-48.1848,-12.5918,8.58329,-34.3295,11.9246,-17.9358,-10.8495,-38.1001,4.61368
-828.01,0.943037,0.269779,4,15,0,831.891,87.2924,-0.144237,0.256586,0.175444,-0.0032957,0.0996517,-0.256023,6.28404,35.7704,13.2226,-46.9855,-36.8295,24.3537,23.8991,-7.45211,-45.3944,75.184,-38.0988,20.7211,-64.1203,7.85058
-829.584,0.98541,0.269779,4,15,0,831.62,87.5976,-0.126524,0.243247,0.194214,-0.0103633,0.122562,-0.17785,-7.44478,-14.2139,12.0304,8.12339,-5.9914,1.54497,-25.1384,-0.830606,27.3086,-27.5252,79.9144,-30.5607,74.108,51.6382
-831.103,0.927155,0.269779,4,15,0,835.357,87.299,-0.162048,0.221158,0.163245,-0.0188141,0.097339,-0.319637,6.60178,25.3095,-56.1782,-6.11814,-1.9176,27.0654,-39.2789,-8.30343,-142.871,-50.7202,-11.573,-123.703,-85.8914,-36.5357
-834.804,0.9777,0.269779,3,7,0,838.59,87.3071,-0.14193,0.260983,0.236363,0.049352,0.111353,-0.276598,4.85093,35.2283,20.5977,36.7221,39.6366,5.02667,38.471,-7.44064,53.7135,89.8195,121.112,134.903,61.0321,-18.0584
-831.358,0.983306,0.269779,3,7,0,837.246,87.4822,-0.156933,0.209403,0.20193,-0.000347748,0.0598923,-0.272081,6.22288,44.5588,-39.5164,-85.7416,-27.6294,-15.3893,8.32911,-3.53324,-140.781,-70.5116,37.9633,-84.8508,-112.48,-8.50102
-825.608,1,0.269779,3,7,0,833.013,87.5935,-0.134517,0.24637,0.174803,0.00444646,0.114595,-0.266016,-3.59405,-49.6546,-50.2351,47.5071,-12.5859,-90.8546,-3.60644,-1.07908,16.8984,45.7485,-2.38166,30.1872,0.0283771,6.64855
-829.236,0.833185,0.269779,3,15,0,834.877,87.3263,-0.140721,0.209498,0.179678,-0.011319,0.0759965,-0.268108,8.64442,-4.24906,67.7574,-10.2054,13.2721,60.1509,2.98158,-6.89759,-80.527,-72.5374,10.021,-83.6935,-75.0121,-1.88329
-828.187,0.950689,0.269779,3,7,0,832.892,87.4658,-0.123086,0.249327,0.156952,0.0158273,0.13552,-0.271497,5.58275,3.20643,38.7829,-25.939,13.6711,79.0094,-3.25036,-3.88868,100.334,86.3405,-33.608,94.2905,37.154,-1.80012
-826.65,0.865989,0.269779,3,15,0,832.237,87.629,-0.141849,0.229284,0.143191,0.0235411,0.119691,-0.26284,-4.72182,53.3869,77.6855,-19.049,42.433,3.01321,-7.14965,-0.308985,27.8063,74.4789,-84.2214,74.2312,-52.4147,6.45717
-829.075,0.926426,0.269779,3,15,0,830.239,87.6888,-0.141331,0.179822,0.170323,0.0268641,0.136908,-0.255204,-1.26661,24.2795,38.2916,-18.9418,-10.1336,6.64188,-2.81933,0.964686,57.5934,-133.329,109.179,-50.6479,102.772,6.18414
-826.797,0.970959,0.269779,3,7,0,830.955,87.6106,-0.170934,0.214331,0.14551,0.0368766,0.11694,-0.274328,-1.08314,-36.1657,-19.7916,33.3315,-65.4375,38.3138,-9.2512,-0.720713,-50.3417,54.1663,-73.7646,45.8481,-93.1989,-0.729058
-828.309,0.955875,0.269779,3,7,0,830.708,87.7073,-0.139244,0.226119,0.142849,0.00942652,0.171761,-0.250683,2.13397,17.9226,11.9299,-4.73686,-41.5127,46.4456,15.3961,1.34401,87.5429,-14.8879,37.0058,-5.49059,124.272,10.4495
-831.851,0.923902,0.269779,4,15,0,835.331,87.442,-0.155399,0.235059,0.0939928,-0.0123417,0.143358,-0.206077,-1.22675,43.7483,-4.47072,46.9924,55.1709,17.6753,-1.41867,-3.87,-28.8629,67.0676,-147.94,-11.2764,-69.7768,30.1347
-827.382,0.976372,0.269779,3,15,0,836.04,87.6385,-0.112338,0.269329,0.182931,-0.038289,0.118514,-0.252951,-4.01963,37.1669,-26.9968,-54.3719,-18.04,104.561,33.8146,-0.102087,31.4188,15.5472,36.874,-37.7364,62.8447,10.9563
-828.631,0.97687,0.269779,4,15,0,830.385,87.9007,-0.104167,0.228659,0.148998,-0.0223986,0.0855569,-0.238476,0.174922,0.178334,28.087,-25.3184,-44.5052,-16.1316,8.26366,5.27637,32.148,5.34166,-83.0366,-3.08954,-62.6685,17.1079
-835.408,0.851667,0.269779,3,7,0,838.205,88.2687,-0.0900341,0.233601,0.148987,-0.0471213,0.0568228,-0.266339,-4.62723,-16.8208,1.54701,-59.6402,25.5404,-18.8962,19.8642,13.5572,2.89847,0.540593,-128.671,-33.6152,-126.902,-13.1742
-830.217,1,0.269779,4,15,0,836.607,87.3957,-0.127514,0.166312,0.120996,0.0301238,0.136637,-0.266028,12.2944,21.0811,-21.0384,-71.7647,22.5223,7.21714,-9.71819,-5.36468,107.079,-93.9473,-27.7495,0.889814,36.0797,-2.61939
-830.071,1,0.269779,4,15,0,831.882,87.91,-0.192364,0.236499,0.190337,0.0382759,0.144374,-0.311188,1.82394,42.6636,24.2077,10.2863,-11.6659,28.1221,12.8746,6.3227,-83.9251,30.3329,97.0015,1.20645,35.1837,-29.3611
-829.179,0.997998,0.269779,4,15,0,834.472,87.2865,-0.109745,0.21038,0.146051,-0.00633507,0.0934027,-0.22774,4.37468,22.727,-22.3647,-69.4455,-42.4181,2.7969,46.4477,-7.16168,46.5311,-21.6784,-63.3741,1.0349,-43.4857,22.4506
-826.87,0.985691,0.269779,3,15,0,831.361,87.579,-0.173989,0.211613,0.162878,0.0244711,0.148355,-0.32321,-7.79002,51.9313,-19.8911,-18.1648,-24.409,-32.4493,28.7342,-1.56302,-36.0744,-44.3822,70.3188,-46.7136,55.5222,-30.2023
-825.421,1,0.269779,4,15,0,827.461,87.7576,-0.134343,0.219683,0.169207,0.00314515,0.112115,-0.28136,0.357709,23.0782,-21.6646,9.12088,-39.5596,-7.00279,31.1826,2.55245,12.4533,-31.3548,19.1536,-20.824,9.07228,-2.20305
-829.908,0.961015,0.269779,4,15,0,830.305,87.1334,-0.151571,0.234429,0.20315,0.0225997,0.10224,-0.299992,-0.730285,7.22218,-12.0397,-8.93457,-18.4627,9.69976,8.10363,-11.8251,-31.16,12.4113,68.166,20.3455,-6.48561,-22.3369
-825.648,0.994891,0.269779,4,15,0,832.016,87.5942,-0.168835,0.230139,0.161064,0.0255653,0.137083,-0.291146,-11.5473,-7.64167,34.8215,56.4254,16.3303,-48.1652,-13.3647,-1.11991,-31.823,37.6538,3.89803,16.2192,-2.09423,-8.51085
-826.959,0.956437,0.269779,3,7,0,828.579,87.5119,-0.140058,0.211099,0.126991,0.013241,0.150591,-0.305242,-1.01895,18.2258,-31.5579,-44.3868,-21.7244,4.52035,-4.88802,-3.08079,68.1418,-9.71045,-37.7067,4.8876,43.6679,-19.6178
-826.635,0.99459,0.269779,4,15,0,828.858,87.5183,-0.137031,0.209067,0.127012,0.00690824,0.137153,-0.295217,-0.873395,-5.34166,6.67915,-7.57055,22.2772,54.0765,-26.2814,-2.87248,47.1778,-15.5778,-55.3698,-7.29926,8.51722,-12.9592
-826.728,0.965528,0.269779,4,15,0,829.098,87.7006,-0.100796,0.231875,0.182439,-0.0198122,0.0830185,-0.244564,-3.04063,14.5331,7.66679,-67.1317,-10.8422,-17.533,12.2687,1.18911,42.8872,-28.3183,5.60914,-15.1299,-6.79854,17.2689
-827.732,0.973708,0.269779,4,15,0,828.889,87.4373,-0.118359,0.243414,0.196086,-0.00497901,0.0794921,-0.210918,2.21628,39.3393,-21.6515,5.79402,-9.88961,3.81819,5.86206,-3.99788,4.4357,16.897,7.99506,16.2614,-33.04,35.4759
-828.286,0.942062,0.269779,4,15,0,832.183,88.0418,-0.161221,0.248192,0.16657,0.00174748,0.117013,-0.243709,0.00666161,-5.84727,41.6879,64.5859,5.01614,-3.5105,45.1594,8.25531,-65.5002,54.3107,-22.8472,-5.7247,-44.8937,14.6929
-828.287,0.996224,0.269779,4,15,0,830.643,87.335,-0.12635,0.235004,0.158034,-0.0221426,0.0903921,-0.314711,5.03009,8.48151,49.6666,-33.9016,-9.40392,18.3369,-3.53177,-7.36326,-32.3657,7.80533,-65.7284,-36.8223,-78.0078,-27.9543
-828.768,0.868852,0.269779,3,15,0,833.835,87.7617,-0.0898659,0.23944,0.175345,0.00406498,0.102199,-0.274578,-10.9304,-2.70592,12.8107,-47.6467,-0.759718,-18.4887,-37.3542,2.60949,143.249,35.127,-14.4389,87.3812,32.9711,-4.82566
-827.214,0.997102,0.269779,3,7,0,830.466,87.7381,-0.14559,0.242711,0.181126,-0.0228083,0.113134,-0.233454,-1.72221,-71.6419,17.5482,-21.6017,-7.48043,-19.4018,16.5066,1.9237,-55.4705,-27.4583,45.0214,-79.7304,12.5337,22.9894
-828.073,0.997759,0.269779,4,15,0,829.395,87.6599,-0.0995518,0.278883,0.175667,-0.0325779,0.106052,-0.298094,2.0243,-9.65144,35.9581,-12.0221,12.3188,13.1532,23.2692,0.382465,67.5428,87.3528,-33.3773,34.2233,16.1727,-17.5277
-827.512,0.989242,0.269779,4,15,0,829.654,87.6603,-0.102454,0.229119,0.201133,0.00447731,0.0791795,-0.23406,-1.79182,-13.8124,-61.859,7.03178,9.07143,23.8689,-1.85007,0.345078,64.338,-14.3755,35.2464,34.9336,3.05733,22.0123
-828.623,0.99171,0.269779,4,15,0,830.745,87.9368,-0.0953091,0.267381,0.177206,-0.0510948,0.0769265,-0.280792,-2.74972,-5.58641,34.9884,12.2376,10.1715,46.8267,-18.4049,6.54894,9.33339,35.9731,-49.5178,-27.7634,-46.3782,-8.25324
-830.022,0.693851,0.269779,3,7,0,836.676,87.6028,-0.0841493,0.257287,0.177382,-0.0689541,0.10645,-0.271749,-6.42879,-68.7574,-56.76,52.1249,-34.9797,21.2056,13.782,-0.88836,61.8741,-63.8364,46.4441,-108.421,87.6767,-5.62164
-827.786,0.983331,0.269779,4,15,0,832.798,87.6767,-0.16571,0.219864,0.180741,0.0617515,0.115485,-0.271825,5.76789,26.9985,-21.5176,86.8409,-23.3391,-16.5861,-23.0792,0.731288,0.437512,67.1296,2.85007,109.565,-39.8251,-1.19116
-828.143,0.986404,0.269779,4,15,0,831.563,87.4179,-0.106444,0.236273,0.150173,-0.00860917,0.0995057,-0.231561,-4.09524,5.83448,-76.8783,9.87887,6.95461,-21.131,15.7685,-4.55903,61.7776,38.9435,-76.4607,39.8023,-36.5284,22.2406
-829.577,0.920388,0.269779,3,7,0,833.096,87.2385,-0.115376,0.238925,0.162326,-0.0354949,0.114777,-0.206016,-2.49328,59.4982,-41.3975,6.93295,-16.5954,39.4276,7.87758,-7.77833,18.829,-34.2471,9.1573,-64.0668,31.6234,34.7232
-826.633,0.992097,0.269779,4,15,0,832.454,87.6151,-0.173792,0.236635,0.172299,0.0357146,0.133338,-0.295794,-8.3554,22.3078,45.9819,-21.8969,-33.2558,-33.4383,47.45,-0.650031,-39.1912,66.6492,12.0779,47.5694,-12.0461,-13.2633
-826.993,0.993868,0.269779,4,15,0,828.611,87.6262,-0.170603,0.167873,0.126834,0.0560695,0.151449,-0.286833,0.850601,14.4765,-5.34486,-57.8227,3.95087,-4.81889,16.5605,-0.387373,29.136,-63.5598,-8.29741,10.4196,16.2341,-8.64077
-827.449,0.934861,0.269779,4,15,0,829.276,87.6364,-0.168024,0.236824,0.166835,0.046697,0.150722,-0.247733,0.438709,48.0113,19.4356,18.9804,-26.3773,9.63307,5.82279,-0.144927,20.9919,73.9646,17.0032,79.8235,32.7987,13.9573
-828.085,0.915816,0.269779,3,15,0,830.903,87.6081,-0.157546,0.218846,0.164256,0.0132914,0.161977,-0.225842,0.916178,-13.4055,32.9209,26.4951,57.3533,4.05853,-20.38,-0.703509,21.7733,-50.6784,87.0062,-45.5358,109.724,25.8165
-827.395,0.992293,0.269779,4,31,0,833.955,87.5539,-0.103568,0.238661,0.210176,-0.0131747,0.0871779,-0.273964,-9.13118,16.7743,-78.6498,7.46695,-7.90179,-7.16914,46.7885,-1.96879,52.1364,-43.6159,86.3722,-15.758,47.7028,-1.69982
-830.672,0.834668,0.269779,4,15,0,836.538,87.905,-0.0983684,0.277603,0.178744,-0.00672225,0.0899145,-0.239445,9.64296,-43.3823,-52.2119,-2.27655,17.9891,28.3697,35.9555,5.37566,76.7383,133.936,-73.9001,114.411,-41.2134,12.4779
-829.544,0.92901,0.269779,3,7,0,833.785,87.6957,-0.142315,0.209796,0.17563,-0.0257235,0.106495,-0.219845,-5.68413,-10.5635,17.6156,-39.866,68.076,-7.24001,-19.9819,1.0339,-56.8773,-113.511,66.1036,-133.293,18.9851,26.4806
-827.615,0.970145,0.269779,3,15,0,833.288,87.6959,-0.114002,0.202944,0.152765,0.0151115,0.127318,-0.26172,0.462479,-10.4046,-31.5862,60.7054,-72.5689,3.30615,38.7374,1.12803,114.471,-48.3159,11.3374,19.8427,61.7352,5.18556
-828.195,0.937352,0.269779,3,15,0,831.512,87.7165,-0.122755,0.235918,0.145224,0.0169669,0.134255,-0.221515,-0.054579,-62.8511,32.0358,1.55006,-31.064,-8.77291,24.6526,1.44993,91.5765,59.4409,-48.4078,75.9192,20.4669,28.1795
-826.338,0.958354,0.269779,4,15,0,831.713,87.5805,-0.109821,0.231306,0.169183,-0.00622098,0.106016,-0.305838,-1.06638,34.2079,47.9154,46.7548,68.5387,19.1604,-23.968,-1.47501,73.7637,-6.60714,-3.08244,13.1888,20.0245,-18.7312
-826.853,0.995036,0.269779,3,7,0,827.954,87.8838,-0.142467,0.234394,0.192492,0.0018078,0.08882,-0.288703,3.80987,-25.0491,5.91097,18.7383,11.621,-3.0702,17.2543,5.45103,-51.0846,0.114636,24.8481,-15.7098,-46.0336,-9.46163
-825.984,0.986668,0.269779,4,15,0,828.708,87.7108,-0.162111,0.209848,0.137621,0.00534301,0.133595,-0.27434,-7.96339,-32.1079,5.50159,-37.1044,6.26166,8.61887,11.1377,1.48699,-43.3203,-29.1267,-25.7149,-55.2984,-17.7029,0.88582
-829.677,0.878406,0.269779,4,15,0,832.21,87.7221,-0.209782,0.206555,0.133591,0.0538437,0.202281,-0.211164,1.41457,52.3311,48.1706,0.554061,16.206,5.29197,-6.46615,1.52831,-24.7414,-3.76627,50.675,-12.6636,87.5689,31.4686
-828.354,0.998856,0.269779,4,23,0,832.269,87.5401,-0.102318,0.256892,0.212423,-0.00876504,0.0734296,-0.328064,3.87832,9.76016,-68.5334,-55.3434,-11.8487,16.8117,13.0297,-2.53158,47.5652,38.7108,35.1428,49.2149,-13.1964,-36.0822
-827.276,0.942979,0.269779,3,7,0,830.562,87.6205,-0.13515,0.238208,0.16911,-0.0245423,0.0861372,-0.240122,2.2743,-43.4796,-5.64213,-57.9433,-0.831911,4.91959,35.6483,-0.470218,-63.4795,-0.812763,-33.804,-52.7514,-72.38,18.8474
-827.351,0.9782,0.269779,3,15,0,829.437,87.5155,-0.136149,0.228049,0.179247,0.0282555,0.135258,-0.304422,0.0785964,-50.8685,-22.5949,-12.569,4.16474,3.91787,-26.9832,-2.99008,80.9741,8.07284,63.1852,53.0746,81.7202,-19.8912
-827.87,0.943566,0.269779,3,15,0,831.037,87.4259,-0.186905,0.237017,0.17889,0.0271216,0.135728,-0.262862,-0.804633,39.2024,-9.77846,53.2773,-1.19358,38.254,-28.4587,-4.68086,-86.942,33.6338,44.9298,-8.5111,-4.02049,4.03781
-826.864,1,0.269779,4,15,0,828.914,87.3081,-0.157971,0.232562,0.174867,0.0200449,0.123867,-0.250108,0.2833,-58.0945,17.8514,18.7497,9.82486,13.4235,-6.02749,-7.03564,-21.6614,23.0247,22.0437,12.3134,0.258223,13.6902
-829.86,0.945376,0.269779,4,15,0,831.547,87.7428,-0.10134,0.201123,0.181939,-0.0169663,0.0730588,-0.202577,6.32203,-2.62623,23.8235,7.23522,-17.5993,-1.84545,-19.4579,1.89901,28.9856,-97.6543,26.6852,-55.0933,-10.0749,36.1996
-826.984,0.912948,0.269779,3,7,0,832.725,87.5573,-0.135433,0.242189,0.200891,-0.00484821,0.115555,-0.287699,-1.86834,-21.4833,-4.9089,39.924,-25.8731,82.2036,-41.524,-1.94554,2.22808,-30.0037,102.931,-37.5553,67.2409,-9.11057
-826.211,0.983246,0.269779,3,15,0,828.751,87.6336,-0.15592,0.203277,0.145619,0.0142941,0.109729,-0.274583,-1.86513,35.6498,50.1381,24.734,26.941,-15.95,-8.21977,-0.213711,-44.8855,-20.6114,-47.2094,-23.5764,-68.7083,0.276958
-827.492,0.957487,0.269779,4,15,0,828.921,87.6429,-0.126651,0.251527,0.146802,-0.00294785,0.133653,-0.22513,0.19835,-25.6734,44.1318,3.72538,0.272356,-23.8515,2.30879,-0.00852069,53.9211,66.9664,-49.666,40.7926,13.8747,27.4223
-827.849,0.999975,0.269779,4,15,0,828.981,87.6199,-0.142662,0.189507,0.18187,0.0405454,0.112202,-0.322346,1.59546,19.1595,31.4887,-10.4332,-0.710519,13.6723,-21.1612,-0.568561,43.5942,-79.9489,77.6845,15.0817,32.7613,-31.663
-827.555,0.959612,0.269779,4,15,0,830.491,87.4262,-0.136125,0.222768,0.177066,-0.0159198,0.11759,-0.23652,2.373,14.2589,42.4427,-1.44057,-28.9063,44.0985,27.9417,-4.43447,-12.2005,-72.5298,64.9419,-83.5095,45.7545,20.4541
-826.889,0.988702,0.269779,4,15,0,829.636,87.7901,-0.147832,0.210095,0.153144,0.0137798,0.0981645,-0.30683,4.90693,5.81228,3.38792,30.6877,-43.4708,34.7568,-18.5605,3.44911,-38.5828,0.059127,-60.8359,0.218824,-91.3974,-20.4336
-826.496,0.946166,0.269779,3,7,0,829.586,87.7877,-0.14154,0.199349,0.163397,0.0216629,0.10485,-0.316181,-0.645046,23.5583,-40.29,50.5244,29.2479,30.4467,-19.4766,3.45779,5.74227,-45.6818,-0.913648,-2.15816,-30.493,-25.262
-826.133,0.985274,0.269779,4,15,0,828.486,87.6837,-0.169017,0.22537,0.154546,0.0292971,0.153019,-0.23887,-6.72552,-20.4303,28.4056,-27.1721,-18.5543,9.43766,16.5547,0.827414,-2.72575,21.3099,17.8792,13.1328,35.7906,21.9004
-828.768,0.931592,0.269779,4,15,0,829.866,87.6109,-0.106883,0.195727,0.159517,-0.00965479,0.101082,-0.313858,-4.43352,-20.3795,-0.00717887,12.2249,11.467,13.324,-16.754,-0.772382,72.1461,-116.526,18.1679,-58.6402,28.0564,-28.4252
-828.473,0.997915,0.269779,4,15,0,830.692,87.5317,-0.158032,0.256425,0.202812,0.00984561,0.13588,-0.274483,-3.23481,-14.9973,32.2312,13.6908,20.1509,-23.7586,-33.8792,-2.45925,-20.3077,23.0258,109.998,-7.70583,78.4291,-4.13593
-829.854,0.933085,0.269779,3,15,0,831.53,87.8386,-0.110144,0.212419,0.163457,-0.0396132,0.106932,-0.229994,-1.09214,-34.6358,46.1844,15.1533,11.3259,1.34747,2.59961,3.93562,19.414,-116.471,41.3456,-118.519,46.2321,19.757
-828.524,1,0.269779,3,15,0,831.788,87.4205,-0.143525,0.241548,0.178134,0.0370058,0.100121,-0.28574,-4.92539,-56.9827,-2.33998,28.9644,13.5717,9.36945,-29.5687,-5.02156,14.5309,109.399,-47.8469,121.854,-70.7523,-11.0237
-831.463,0.993834,0.269779,4,15,0,834.233,87.6969,-0.0630577,0.288372,0.210881,-0.0394208,0.0386821,-0.245537,-5.05066,-42.794,-17.4489,44.5535,22.3766,11.4625,-9.97013,1.11489,70.9231,105.723,-60.454,85.206,-78.3589,7.2453
-830.056,0.971934,0.269779,4,15,0,836.68,87.8352,-0.161467,0.238958,0.206566,0.00125618,0.0733468,-0.293091,-3.00706,-27.7975,-6.99715,-112.531,48.4594,10.076,-2.5755,4.38812,-139.429,7.07293,32.4039,-41.0978,-101.538,-18.4904
-827.712,1,0.269779,3,7,0,831.073,87.7323,-0.143473,0.238618,0.21311,0.00250828,0.0962023,-0.305232,-4.64004,55.6905,5.33119,-8.10536,13.8901,49.432,-9.22072,2.08576,-43.8241,-27.3325,104.679,-33.6995,16.0679,-21.0882
-826.389,1,0.269779,4,15,0,828.501,87.5163,-0.145069,0.227162,0.139996,0.000291972,0.120547,-0.241313,2.53311,32.5785,-0.729339,-15.1537,-51.4893,0.231391,-5.46827,-2.61883,-13.4503,24.416,-63.2311,-5.20151,-41.9767,19.9018
-827.02,0.94155,0.269779,4,15,0,828.869,87.7258,-0.167275,0.231218,0.166538,0.00486612,0.118901,-0.326779,-1.96735,2.26603,-4.42642,12.5098,-37.4238,45.3019,4.05526,2.01721,-91.0215,8.08806,4.1112,-45.1639,-39.0038,-32.6454
-829.466,0.977938,0.269779,2,7,0,831.131,87.8385,-0.128045,0.229465,0.139014,-0.00230415,0.135709,-0.36798,1.03549,44.7659,-9.62939,-29.3087,-4.40881,20.9515,-11.4268,5.18515,71.0634,17.1853,-49.2162,7.93466,31.5078,-62.2794
-829.081,0.82188,0.269779,4,15,0,834.864,87.6672,-0.189652,0.236117,0.12868,0.0285499,0.156358,-0.335761,-4.49175,-32.4258,7.42956,-16.9093,61.1331,-28.5985,56.1046,0.59378,-74.5277,106.849,-84.026,31.782,-49.8413,-42.148
-827.753,1,0.269779,4,15,0,831.639,87.4859,-0.101054,0.243407,0.178323,-0.0166991,0.0729041,-0.226767,-1.95365,-11.7262,-4.73088,-15.9647,-2.08536,78.9855,-30.0312,-3.15292,31.416,27.8599,-45.3581,25.4475,-56.8681,25.9066
-828.642,0.968048,0.269779,4,15,0,830.333,87.9839,-0.11749,0.251235,0.204031,0.0110194,0.077808,-0.264266,-0.934632,10.5088,-26.3784,23.6711,-25.2853,-21.6434,27.2865,7.35318,27.9995,64.7456,2.25711,78.8436,-42.9311,1.63465
-826.966,1,0.269779,4,15,0,829.405,87.5156,-0.120205,0.238346,0.162547,-0.0219091,0.0880511,-0.238578,-6.45866,-8.32222,22.9646,-47.448,16.5827,14.6554,-9.66622,-2.61909,-12.139,12.6808,-52.541,-19.1689,-60.4814,20.3877
-827.491,0.874533,0.269779,4,15,0,830.045,87.7705,-0.166553,0.228582,0.153384,0.0381251,0.116968,-0.296367,-0.250089,16.8595,14.6016,64.4142,-17.695,31.604,13.224,2.92804,-35.8595,94.1155,-75.8303,80.7882,-89.9293,-15.3388
-827.782,0.972219,0.269779,4,31,0,831.497,87.8726,-0.182235,0.176025,0.136178,0.0406477,0.1606,-0.247732,0.588985,-7.11056,55.4577,5.50431,1.33864,-61.755,-27.1055,4.7886,-17.359,-86.8759,41.2123,-52.4946,46.8245,13.2646
-827.849,0.994162,0.269779,4,15,0,829.936,87.5531,-0.174412,0.217581,0.129149,0.0245975,0.17159,-0.34417,-4.50404,8.80818,-15.3146,49.4998,-32.0947,-2.62783,-3.0353,-2.28635,-0.323603,11.6058,-8.75497,-12.5217,57.1786,-44.7402
-828.349,0.920193,0.269779,3,7,0,830.184,87.5336,-0.181159,0.209147,0.120352,0.0158457,0.167379,-0.343196,1.09963,19.7659,33.8889,39.8196,23.7113,20.0894,-8.47476,-2.77315,-46.8971,-19.0091,-25.3608,-62.5442,25.9754,-45.161
-831.244,0.864781,0.269779,4,15,0,833.779,87.9949,-0.140674,0.192514,0.152907,0.0330193,0.0861299,-0.179824,-3.20464,-45.6947,-53.5157,-4.48738,-7.8255,4.149,3.25967,6.41105,-2.16082,-3.91153,-60.9228,37.151,-90.3559,47.093
-828.421,0.931149,0.269779,4,15,0,834.878,87.4239,-0.186532,0.22861,0.13081,0.0402829,0.180436,-0.314284,-5.74584,-35.9123,-47.3623,-11.6869,-68.4604,-9.62218,-46.1212,-5.2347,-4.35262,71.6481,-19.5173,40.5912,46.3514,-27.933
-827.819,0.925713,0.269779,4,15,0,831.804,87.7108,-0.16707,0.213379,0.123153,0.000850528,0.148376,-0.333252,-5.85045,-50.1755,44.914,-37.6112,28.4839,11.5786,-9.66833,1.67307,-50.0248,-20.9669,-48.8458,-72.6208,-8.28972,-38.1415
-826.919,0.892116,0.269779,4,15,0,832.598,87.5511,-0.138303,0.247465,0.152627,-0.0177446,0.129864,-0.220152,1.2778,47.9435,5.09073,-49.3031,25.4896,64.7915,-41.5445,-1.82377,-4.57125,22.3736,-19.7395,-28.302,10.6225,31.5597
-826.994,0.943827,0.269779,3,15,0,829.729,87.3376,-0.1154,0.231922,0.15565,-0.0126673,0.114254,-0.271241,0.677272,-40.2075,-19.9354,14.8271,-3.09075,-43.894,-32.1835,-6.69279,53.46,-3.89735,-24.0707,-6.73018,13.1667,0.723174
-827.079,0.937374,0.269779,4,31,0,832.56,87.8107,-0.188114,0.196333,0.129769,0.0633065,0.167557,-0.301432,-5.58746,50.629,-0.0991991,-62.6804,-36.7423,-50.3881,-13.2242,3.89203,5.8389,24.9927,-20.1418,56.0005,15.6519,-17.5505
-826.772,0.985093,0.269779,3,7,0,828.456,87.6604,-0.167112,0.179741,0.124946,0.0257074,0.140001,-0.26857,-3.75181,31.0128,9.58007,6.70503,-19.4537,-23.7166,22.0187,0.372212,-20.5385,-70.1198,-25.4614,-48.8445,-12.3713,2.76058
-826.679,0.955351,0.269779,4,23,0,830.789,87.6117,-0.122492,0.254062,0.194977,-0.0323939,0.0851978,-0.287961,1.0889,79.6198,-26.5059,-14.5782,1.42347,-31.8812,15.5076,-0.716832,-40.8197,-6.71329,28.7228,-58.5712,-21.0272,-8.66257
