# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
4.19934,0.974837,0.472462,3,7,0,-1.74066,0.516217,-0.296206,0.188217,-56.1907,-27.0209,-7.18282,-5.78713,-46.6992,15.0867
4.89117,1,0.472462,3,7,0,-4.1698,0.513623,-0.28466,0.17609,-5.58415,18.9665,-6.10698,-8.61734,-44.7827,14.9649
9.73914,0.985197,0.472462,3,7,0,-2.69113,0.558895,-0.0628686,-0.0617043,-16.7876,-57.2011,20.902,61.5394,22.4378,-4.70369
9.9844,1,0.472462,3,7,0,-8.93072,0.552328,-0.0758895,-0.115377,32.5946,13.9065,8.83099,56.3251,18.8244,-10.8012
10.2234,0.990814,0.472462,3,7,0,-8.93224,0.53727,-0.159274,0.0656364,40.4538,15.6158,-8.33009,19.8036,-14.4221,11.9458
9.90639,0.976396,0.472462,3,7,0,-8.44406,0.496998,-0.18399,-0.0719641,6.30779,-28.6607,7.09793,-42.3865,-29.6684,-5.60213
10.002,1,0.472462,3,7,0,-8.97404,0.529827,-0.0429562,0.0432903,47.1002,7.13347,-5.56501,10.6541,25.0438,8.72657
11.1707,0.934505,0.472462,2,7,0,-6.34632,0.522609,-0.0818831,-0.0804566,-21.4732,-31.8009,-25.2641,1.16094,14.9035,-4.1457
10.394,0.954772,0.472462,2,3,0,-10.2428,0.519074,-0.0841356,-0.162563,-3.22416,-9.212,-2.18529,-5.83222,16.4063,-15.7698
9.95456,0.975253,0.472462,3,7,0,-9.09775,0.534573,-0.148944,0.0980139,-38.306,-6.09314,-7.41032,15.2991,-10.3334,15.3954
10.8787,0.999224,0.472462,3,7,0,-9.70718,0.540869,-0.144595,0.00280724,-12.5182,9.6245,-14.015,27.7165,-10.8435,5.51793
10.8361,0.953727,0.472462,3,7,0,-8.86013,0.513814,-0.101936,0.047095,20.7614,-7.82275,18.6274,-10.8877,4.66547,10.8717
11.1039,0.953766,0.472462,3,7,0,-8.72803,0.526288,-0.14995,-0.0893827,-17.9516,-37.3189,6.80456,7.65537,-15.4162,-5.35913
10.449,0.863144,0.472462,2,7,0,-6.36921,0.534958,-0.154893,0.0550334,-21.4069,0.460232,-28.0072,17.1766,-13.2517,11.0891
5.21905,0.82171,0.472462,2,7,0,-1.69476,0.585952,-0.0175711,0.182608,-48.2364,-41.6634,-5.61509,65.4861,25.5754,16.3611
11.2383,1,0.472462,3,7,0,-5.21658,0.517813,-0.0836347,-0.0352887,-78.8467,-34.2729,-20.3703,-6.51538,12.9024,1.53789
10.9488,0.988857,0.472462,3,7,0,-10.7153,0.506576,-0.12142,-0.119694,-7.86932,11.9268,0.891769,-28.7179,-2.74925,-9.39563
9.35133,0.912139,0.472462,2,7,0,-8.64726,0.564057,-0.144361,0.0709819,29.237,1.01893,8.89194,53.8247,-9.40332,10.8617
10.3414,0.994589,0.472462,3,7,0,-7.90188,0.493098,-0.153713,-0.0873501,36.2765,-34.5875,6.67978,-50.5443,-17.0386,-6.63056
10.8554,1,0.472462,3,7,0,-9.96528,0.549115,-0.123241,-0.028882,-27.2597,-18.7143,-4.74231,42.3845,-3.038,1.57048
10.8417,0.991501,0.472462,3,7,0,-10.1685,0.513386,-0.135478,0.0426975,34.4087,-4.93847,6.50481,-11.5624,-6.87462,10.3495
9.38944,0.9324,0.472462,2,7,0,-7.31932,0.529198,-0.0259976,-0.104342,20.383,26.1959,-13.5839,13.163,41.5128,-10.6457
11.2647,1,0.472462,2,3,0,-9.47056,0.520926,-0.0875116,-0.0756726,13.2867,32.7456,-5.81236,-1.73164,12.2995,-3.36938
10.9961,0.991691,0.472462,3,7,0,-10.7963,0.524411,-0.138055,-0.125508,1.16729,-9.87196,3.38967,4.67703,-10.8148,-10.0107
10.1922,0.960362,0.472462,3,7,0,-9.57308,0.554188,-0.162169,-0.0193874,3.53895,-8.87143,-10.0093,49.3533,-18.1973,1.42344
10.2997,0.997807,0.472462,3,7,0,-9.59008,0.489089,-0.0788514,-0.0563809,5.16913,18.8109,-6.08049,-54.1198,15.4746,-2.92764
11.1074,0.99932,0.472462,3,7,0,-9.9128,0.525116,-0.104,0.0241034,-47.6684,15.7646,1.66314,4.46003,4.15025,8.58401
11.2863,0.997824,0.472462,3,7,0,-10.8309,0.524471,-0.0862313,-0.056039,6.29026,9.37658,7.92056,4.17129,12.3609,-0.915231
11.2791,0.946745,0.472462,2,7,0,-9.35147,0.525949,-0.137651,-0.0858349,2.68386,-35.0364,-5.23774,7.00833,-9.8199,-4.57683
10.1927,0.944062,0.472462,3,7,0,-9.52673,0.541242,-0.17443,0.0327612,17.8127,-18.4905,-3.27646,26.6231,-20.7296,7.8413
10.8886,0.999474,0.472462,3,7,0,-9.88454,0.521377,-0.0668143,-0.0820245,-39.8046,9.16626,-7.89189,-0.973367,21.6238,-4.90465
8.48979,0.902154,0.472462,3,7,0,-7.95777,0.479387,-0.0609773,-0.13824,-30.8416,-11.2661,0.939158,-82.5462,27.0967,-16.593
6.84391,0.970992,0.472462,3,7,0,-6.14017,0.461941,-0.0807633,-0.155253,-22.7948,-18.6019,1.5798,-120.409,17.8955,-21.9607
10.5063,1,0.472462,2,7,0,-6.82226,0.492309,-0.133893,-0.0940095,-81.7465,18.5274,-12.4721,-52.6215,-8.27521,-7.12353
10.489,0.991019,0.472462,3,7,0,-9.58813,0.55171,-0.102385,0.0236104,-29.5141,-15.4863,6.9016,41.8156,4.7336,7.28973
10.8268,0.972356,0.472462,3,7,0,-9.13026,0.496628,-0.107736,0.00112943,-20.6874,-7.36618,-17.1238,-37.1787,2.94853,5.19936
8.7274,0.924644,0.472462,3,7,0,-7.91913,0.499122,-0.0111682,0.0424405,-19.8396,-21.2422,-1.35358,-30.8651,36.0687,6.0727
11.1755,0.986332,0.472462,2,7,0,-8.09151,0.504571,-0.109497,-0.0199716,-21.9041,41.654,8.76855,-26.6082,2.39111,3.30115
11.3007,0.988873,0.472462,2,7,0,-10.7181,0.529517,-0.138928,-0.0339442,35.8503,-7.55701,-2.69889,11.941,-9.37924,1.84041
9.64815,0.935982,0.472462,2,7,0,-9.53209,0.554908,-0.0977322,0.088672,-1.53968,8.88341,0.224407,40.6735,5.60944,13.6217
7.97149,0.944168,0.472462,3,7,0,-6.6237,0.45765,-0.0779954,0.0294472,23.1262,8.67555,14.4742,-89.2502,13.3248,2.98116
7.5613,0.978113,0.472462,3,7,0,-6.85491,0.591599,-0.130603,-0.0384279,1.19119,-15.5976,-8.39248,110.732,-6.08268,-6.17326
7.81745,1,0.472462,2,3,0,-7.42016,0.589906,-0.129598,-0.0251824,29.8301,-2.03601,-3.76202,105.222,-5.52999,-4.03417
9.46603,1,0.472462,3,7,0,-6.17805,0.498599,-0.0271609,-0.0205649,-92.5021,-11.2737,1.99001,-35.8003,34.649,-0.201124
9.59265,0.980051,0.472462,3,7,0,-7.80799,0.506284,-0.0597088,-0.162811,28.5892,-27.9955,-8.35658,-31.893,29.1246,-17.4054
10.9197,0.99581,0.472462,3,7,0,-8.71932,0.544747,-0.102176,-0.0832292,-45.1831,21.6651,-12.5106,39.6469,5.97861,-4.98241
10.0589,0.940727,0.472462,3,7,0,-8.69762,0.511032,-0.0622793,0.0727863,-30.5983,-25.2591,-4.35199,-13.8873,17.3229,12.4758
9.47615,0.94634,0.472462,3,7,0,-7.31686,0.532945,-0.159288,-0.192668,47.015,-8.62137,15.8558,23.8036,-24.076,-21.2749
8.82677,0.989474,0.472462,3,7,0,-8.08228,0.545972,-0.179898,-0.171593,-26.4903,6.94098,-9.19021,49.8346,-34.0029,-19.9832
10.236,1,0.472462,2,3,0,-8.63647,0.532089,-0.165803,-0.140396,-45.4476,16.1325,9.76906,19.7782,-24.9439,-13.3477
10.08,0.989708,0.472462,3,7,0,-8.99841,0.521245,-0.0484393,0.0532789,46.5318,4.06825,-7.45527,-0.917124,22.6938,10.1129
9.28102,0.962631,0.472462,3,7,0,-8.02011,0.550508,-0.0521114,-0.132377,-0.875463,-26.1576,-7.27259,54.7786,31.1214,-14.2964
7.2388,0.933478,0.472462,3,7,0,-5.77611,0.478791,-0.0563829,0.178615,28.7223,26.9109,-4.7059,-44.492,15.5594,19.9013
11.1877,0.967448,0.472462,2,7,0,-5.69943,0.52279,-0.079918,-0.0284637,-71.119,15.8201,25.7206,1.32726,14.2055,2.27479
9.52345,0.945322,0.472462,2,7,0,-9.39756,0.525396,-0.0210512,0.0251161,-1.83951,-6.85501,-3.35664,4.84246,33.8063,5.53047
10.6895,0.975908,0.472462,2,7,0,-8.56115,0.526164,-0.0680624,0.0280729,0.866006,-38.1441,-1.31729,5.88315,16.8932,8.23078
10.9327,0.988317,0.472462,3,7,0,-10.1034,0.515417,-0.151181,-0.108804,-12.8508,12.6903,10.3567,-11.9277,-16.596,-8.08446
10.6211,0.943604,0.472462,2,7,0,-9.24718,0.543229,-0.0695756,-0.0674174,-28.7544,-24.3001,-6.57697,35.8591,19.8116,-3.644
10.0869,0.970098,0.472462,2,3,0,-9.90595,0.548441,-0.0559605,-0.0704588,14.1627,7.52082,-2.29448,44.9091,25.8248,-5.0867
8.72916,0.966391,0.472462,3,7,0,-7.8168,0.529325,-0.0388393,0.13326,-33.4807,-14.9966,6.0201,8.3377,22.0993,17.2717
9.57274,1,0.472462,3,7,0,-7.42923,0.569712,-0.0946994,-0.0317411,-1.19419,-24.5641,-15.9155,74.9338,8.37838,-1.34657
9.63189,0.999266,0.472462,2,3,0,-9.41877,0.567846,-0.0891402,-0.0444303,-22.9257,1.46852,-2.03212,73.854,10.8802,-2.78931
9.62809,0.999318,0.472462,3,7,0,-8.76615,0.474092,-0.128417,-0.0199242,-1.37971,-18.27,-8.66898,-73.2984,-5.01118,0.224257
10.7191,0.999206,0.472462,2,3,0,-9.30896,0.499011,-0.110735,0.0297545,61.7705,4.60203,-0.950747,-31.8091,1.71586,8.50653
10.5762,0.992525,0.472462,3,7,0,-9.90812,0.540769,-0.143177,-0.128112,14.6092,19.692,2.29654,35.8001,-13.3572,-11.167
10.0037,0.948508,0.472462,3,7,0,-8.16703,0.486435,-0.0815954,0.0304931,-48.5422,2.01874,-14.0257,-49.1854,12.0231,7.16376
9.52604,0.964081,0.472462,3,7,0,-7.27059,0.551955,-0.149967,-0.157465,-31.661,-13.8193,-17.9959,60.5082,-17.6518,-16.862
9.90883,1,0.472462,3,7,0,-9.00706,0.486163,-0.0770458,0.0337002,2.58951,-2.56276,-13.3532,-49.2454,13.5451,7.36823
10.5618,0.988245,0.472462,2,7,0,-8.99561,0.541309,-0.1663,-0.0744738,51.2424,-13.7677,-8.30258,33.0887,-22.0999,-4.60658
8.48156,0.879228,0.472462,2,3,0,-7.48672,0.563361,-0.192667,-0.0949805,47.3544,-10.8874,-1.68665,73.7101,-35.0007,-11.2698
10.1325,0.994741,0.472462,3,7,0,-7.6073,0.533132,-0.0744941,0.0810645,-55.3541,28.7011,6.65817,14.0208,13.1302,13.645
11.327,0.95462,0.472462,2,7,0,-8.32195,0.527224,-0.105945,-0.009049,19.2244,23.7222,20.2789,7.92484,3.69712,4.94526
11.3843,0.999614,0.472462,3,7,0,-11.2494,0.520789,-0.126558,-0.0186328,7.50252,3.60312,4.38022,-1.75526,-4.27314,3.88621
10.758,0.972867,0.472462,2,3,0,-10.6992,0.500589,-0.153464,-0.0701441,1.3863,4.19805,-2.54869,-36.1517,-16.3594,-3.68637
9.45065,0.898091,0.472462,2,7,0,-6.22491,0.48317,-0.167013,0.0472541,38.8914,5.68478,-22.9733,-51.9422,-17.6043,8.1435
9.36325,0.989486,0.472462,3,7,0,-7.78627,0.539147,-0.0195034,-0.0341406,-44.7649,9.72154,11.989,27.1229,38.6855,-2.0767
9.45064,0.994927,0.472462,3,7,0,-8.20561,0.507911,-0.0215464,-0.0559889,-41.1219,-20.8903,-0.0745948,-23.0913,39.5553,-4.58667
10.9573,1,0.472462,2,3,0,-9.35826,0.519114,-0.0745468,0.00624417,20.9322,-30.0746,4.97625,-4.10528,15.2421,6.08105
10.3143,0.979084,0.472462,3,7,0,-10.0213,0.552615,-0.157235,-0.0623744,17.3346,8.21445,4.16287,51.1504,-17.7153,-3.6165
10.9987,1,0.472462,3,7,0,-9.99526,0.520609,-0.068338,-0.0301397,49.9023,-7.80591,-1.86749,-2.07755,18.8774,1.68908
8.86724,0.947388,0.472462,3,7,0,-8.6788,0.528048,-0.0126482,0.0711147,3.22025,-10.8583,1.61088,7.80591,33.5749,9.8825
11.0702,0.995401,0.472462,3,7,0,-8.25037,0.51332,-0.0890909,0.00950747,4.84634,37.1064,12.7059,-12.4492,9.77661,6.71094
8.44325,0.864441,0.472462,2,7,0,-6.99261,0.556452,-0.126181,0.158576,50.5235,-13.4157,7.3382,37.0402,-2.9326,19.8445
9.70342,1,0.472462,2,3,0,-8.3738,0.555447,-0.130415,0.0840209,-21.1287,0.524124,-15.3014,41.7228,-4.73031,13.1665
10.4965,0.993633,0.472462,2,3,0,-9.28003,0.54498,-0.147329,0.0350288,-38.0011,3.08528,-11.6926,31.6348,-11.1344,8.71993
10.9523,0.977078,0.472462,3,7,0,-9.42632,0.542699,-0.144574,-0.0445655,-14.5925,4.8123,-16.8424,33.4073,-11.898,-0.158561
10.8722,0.954751,0.472462,2,7,0,-9.50727,0.51005,-0.0845248,0.0233941,-45.7686,19.0728,4.01094,-16.7043,11.145,8.0233
9.38881,0.954413,0.472462,3,7,0,-9.01706,0.51155,-0.210646,-0.0733612,-26.1547,-6.67802,3.4764,-17.7046,-41.3533,-6.80029
10.6518,0.973079,0.472462,2,7,0,-8.41497,0.505669,-0.169769,-0.0282946,-11.2868,34.7863,9.26281,-25.3435,-21.5451,1.24715
10.8223,0.998384,0.472462,3,7,0,-10.3959,0.535916,-0.0732587,-0.0871628,-11.6478,-13.6741,-4.58935,24.488,18.9645,-5.66639
10.9194,0.980862,0.472462,3,7,0,-9.75416,0.507371,-0.157728,-0.0596323,-4.23042,5.80975,-14.9117,-24.1553,-17.8282,-2.07224
10.789,0.975789,0.472462,3,7,0,-9.64546,0.542153,-0.0784644,-0.00742909,30.0362,-8.4797,11.9597,30.2065,14.1717,4.06497
9.84205,0.966851,0.472462,3,7,0,-9.32654,0.508609,-0.0305681,-0.00605906,29.8722,10.8739,2.08747,-19.8617,32.3607,2.33336
10.0248,0.994569,0.472462,3,7,0,-8.41464,0.52855,-0.198475,-0.0449915,39.1704,-2.12767,-14.5105,10.6493,-34.0779,-2.04901
10.9038,0.976272,0.472462,2,3,0,-9.29086,0.51661,-0.166269,-0.0257076,-33.1203,28.1339,3.60126,-8.25737,-20.0494,2.06721
10.9038,0.894086,0.472462,1,3,0,-8.64397,0.51661,-0.166269,-0.0257076,-20.191,-37.3193,4.1073,-8.25737,-20.0494,2.06721
10.9188,0.998018,0.472462,3,7,0,-10.3335,0.50998,-0.069467,-0.0423453,35.3251,7.39415,-3.34945,-19.1577,18.8836,0.0299742
10.2724,0.974443,0.472462,3,7,0,-9.78646,0.550163,-0.0681944,0.00773076,20.5022,-15.0836,0.782605,40.9195,17.5486,4.89632
9.70825,0.944655,0.472462,3,7,0,-7.33258,0.49708,-0.193061,-0.0549936,-22.6152,36.8857,6.47892,-40.841,-32.4908,-3.91077
10.4524,0.999875,0.472462,3,7,0,-8.90405,0.540156,-0.169735,0.0130601,37.4623,26.2508,2.7912,26.1323,-19.8359,5.93442
4.97985,0.771087,0.472462,2,3,0,-3.33167,0.605385,-0.102427,-0.102556,37.6479,25.3351,-6.36971,150.753,6.10228,-19.2093
5.20496,1,0.472462,3,7,0,-3.64341,0.431334,-0.13589,0.0953536,-17.5638,8.79361,-16.373,-110.293,-6.32911,5.59543
10.6544,0.971417,0.472462,2,7,0,-3.90704,0.553623,-0.108448,-0.0344294,126.541,7.0395,-13.4713,49.9657,2.8869,0.484228
10.8454,0.999392,0.472462,3,7,0,-10.1989,0.495697,-0.0981076,-0.053943,-25.2621,-16.8661,0.659072,-43.0232,7.33601,-1.53479
11.2943,0.998236,0.472462,3,7,0,-10.6451,0.53103,-0.12578,-0.0883478,38.562,-5.41664,3.76456,15.9666,-4.54478,-4.85781
10.9517,0.905819,0.472462,2,7,0,-8.39057,0.517834,-0.159752,-0.00291686,-37.3229,-20.7361,16.9452,-6.07711,-16.6989,4.96312
10.6522,0.972348,0.472462,3,7,0,-9.74214,0.512983,-0.0641428,-0.0991016,-44.4297,5.76676,-5.48985,-16.0664,23.6015,-7.47349
10.8244,0.982777,0.472462,3,7,0,-9.41174,0.537033,-0.162569,-0.0277856,25.2955,14.1328,-13.3636,23.4908,-18.6619,1.65251
9.56102,0.920633,0.472462,2,7,0,-8.79524,0.553524,-0.187865,-0.0546038,36.1872,-11.2226,-4.70521,51.856,-30.2872,-4.15785
9.37011,0.987563,0.472462,1,1,0,-9.30212,0.555141,-0.191558,-0.0523969,-8.07309,4.805,1.47598,54.2699,-31.696,-4.26676
9.74866,1,0.472462,2,3,0,-9.1366,0.558518,-0.171279,-0.0480296,-4.08156,20.173,1.63005,59.2717,-23.0304,-2.97957
10.7727,1,0.472462,2,3,0,-9.76981,0.546106,-0.147191,-0.0205331,-39.9701,16.4572,2.55969,37.0696,-12.3715,2.43718
10.9996,0.996533,0.472462,3,7,0,-10.1872,0.511369,-0.0760792,-0.0131763,-31.1919,0.870775,-9.60861,-15.974,15.2572,3.77791
11.1556,0.927468,0.472462,3,7,0,-8.55179,0.537142,-0.136982,-0.0713098,46.7773,30.9273,-9.19642,25.8075,-9.25283,-3.04001
10.8808,0.95596,0.472462,3,7,0,-9.85548,0.498918,-0.100337,0.000210568,-40.1676,-13.8478,5.74371,-33.8764,5.73499,5.19243
10.6788,0.960437,0.472462,3,7,0,-9.32641,0.541548,-0.122145,-0.131919,-18.1814,17.0022,-12.7576,37.5662,-3.16897,-11.4342
9.6224,0.942438,0.472462,3,7,0,-8.78926,0.47747,-0.0804154,-0.0456874,-27.8417,1.69866,10.495,-71.7167,14.5013,-2.96473
9.54518,0.99978,0.472462,3,7,0,-8.35253,0.565433,-0.147889,-0.0821706,-3.70334,-11.6294,14.09,75.445,-14.2847,-7.58476
9.55077,0.977787,0.472462,2,3,0,-8.8252,0.56652,-0.142251,-0.0801526,38.094,-8.50899,-4.41418,77.0185,-11.74,-7.32711
10.7114,1,0.472462,3,7,0,-9.12786,0.544507,-0.112712,0.032262,-60.2368,9.57071,5.34723,31.1574,1.00955,8.80005
10.762,1,0.472462,3,7,0,-10.4896,0.537073,-0.107213,0.0456537,26.6421,-3.31771,-0.348324,20.3432,2.86763,10.5477
10.5719,0.995887,0.472462,3,7,0,-9.9982,0.52407,-0.157817,0.0500815,22.7336,13.4915,4.95198,2.84042,-14.3772,10.7255
10.2886,0.92531,0.472462,2,7,0,-7.81196,0.526546,-0.0476245,-0.0945993,0.316512,31.3718,-14.4567,8.19447,30.8904,-7.6503
9.97162,0.985661,0.472462,3,7,0,-8.69971,0.515214,-0.200222,-0.0144825,-16.9381,-15.943,-12.6479,-10.1892,-32.7486,1.59531
11.0206,0.972425,0.472462,2,7,0,-8.15496,0.539444,-0.0875237,-0.0708683,-26.2305,-41.2075,5.37437,29.6888,12.1759,-3.26661
10.8712,0.996512,0.472462,3,7,0,-10.7123,0.501456,-0.149297,-0.0643334,11.8586,4.25748,-4.05117,-34.2838,-14.3911,-2.7477
10.583,0.963067,0.472462,3,7,0,-9.37019,0.543533,-0.0700923,2.32289e-05,-2.75855,-26.9365,-5.54023,31.7926,17.1087,4.5685
10.5276,0.993656,0.472462,3,7,0,-9.85496,0.542702,-0.074631,-0.103154,-19.5471,-11.0819,-8.44701,37.5562,18.9493,-8.21731
10.3083,0.98776,0.472462,3,7,0,-9.38014,0.545585,-0.174804,-0.0274597,30.5905,14.9779,-7.27677,36.7756,-23.509,0.665813
10.3231,0.971951,0.472462,3,7,0,-8.61847,0.508601,-0.0455649,-0.0239464,-31.5215,-5.39302,-16.1669,-20.5955,27.6258,1.0973
10.5734,0.987536,0.472462,3,7,0,-9.56781,0.502885,-0.0611822,-0.0342809,17.8324,-24.728,-0.230962,-30.0367,21.916,0.329964
10.581,0.97111,0.472462,3,7,0,-9.18732,0.523099,-0.0522456,-0.00490145,58.9642,0.8099,5.29637,1.72647,24.055,3.95472
10.9318,0.992647,0.472462,3,7,0,-10.1466,0.526052,-0.157155,-0.097687,16.1706,21.2014,-2.6958,7.3608,-18.9638,-6.72036
10.8907,0.99664,0.472462,3,7,0,-10.6068,0.503899,-0.0915658,0.0127248,-5.21864,-12.8408,-2.60673,-25.8921,8.80608,6.74925
10.7369,0.95777,0.472462,3,7,0,-9.33558,0.516102,-0.134689,-0.14837,-26.1872,13.6924,13.2882,-11.5523,-9.61228,-13.3331
11.2532,0.970981,0.472462,2,7,0,-9.97117,0.534318,-0.120383,-0.010468,-20.7894,-7.09063,-14.5268,18.6115,-1.83527,4.62695
10.3019,0.955067,0.472462,3,7,0,-9.70161,0.507323,-0.167708,0.0472714,34.6044,10.2729,-1.74009,-19.5809,-17.8416,9.8434
8.70015,0.945883,0.472462,3,7,0,-7.55293,0.538561,-0.187786,-0.179106,-18.9944,-23.6318,6.38932,34.9886,-38.7552,-21.1551
8.0076,0.949106,0.472462,3,7,0,-5.50456,0.486945,-0.0104324,-0.0718252,-20.9368,23.8277,17.4415,-59.4557,45.6516,-9.41406
9.31778,0.997767,0.472462,3,7,0,-6.42717,0.559067,-0.171795,-0.104438,23.3887,-37.0937,11.7518,67.3286,-25.9993,-10.7668
11.1238,0.945573,0.472462,2,3,0,-7.87621,0.533636,-0.143135,-0.0835842,-79.5014,23.7063,5.51129,20.3479,-12.2126,-4.60923
10.5875,0.936949,0.472462,2,7,0,-9.40398,0.499616,-0.13238,0.0413068,40.633,-7.6112,-10.0523,-30.2641,-5.82081,9.67066
9.67445,0.962799,0.472462,2,3,0,-9.44641,0.476068,-0.136523,0.00338318,6.17174,-2.12521,6.45204,-67.0781,-7.81618,3.18463
9.34197,0.884926,0.472462,3,7,0,-4.38872,0.50723,-0.213598,-0.0388976,-92.1122,-32.6972,-8.23907,-23.4013,-39.8127,-2.65892
9.6904,0.901763,0.472462,2,3,0,-7.29473,0.518761,-0.206608,-0.0636747,-21.9611,-38.1141,-4.60395,-5.31099,-38.84,-5.00965
10.2299,0.994432,0.472462,3,7,0,-7.89538,0.525276,-0.0996615,0.0947142,-2.09047,-34.9764,10.5069,4.06919,4.94031,15.5264
8.87456,0.977191,0.472462,3,7,0,-8.06575,0.477689,-0.183324,-0.0600044,19.0774,4.34123,-11.4148,-73.4307,-28.6892,-6.19214
9.04449,1,0.472462,3,7,0,-8.50134,0.564941,-0.0486322,-0.0485605,21.8093,6.90722,7.78281,69.7525,27.7515,-4.47815
8.90395,0.954296,0.472462,3,7,0,-5.08175,0.480085,-0.188977,-0.0553758,-20.1317,26.1698,23.1681,-68.8166,-30.8004,-5.56351
10.6724,0.999336,0.472462,3,7,0,-8.29698,0.493079,-0.0913416,-0.0261128,-59.3554,-26.8301,-3.39134,-44.7599,9.61357,1.5383
10.2214,0.978197,0.472462,3,7,0,-9.4604,0.559512,-0.111587,0.0112924,-1.85386,-13.9395,-9.77446,54.0868,1.47113,5.2428
8.91568,0.977658,0.472462,3,7,0,-7.80651,0.492548,-0.185195,-0.140525,35.088,-20.1734,-3.81788,-57.2745,-34.6015,-15.9945
7.25907,0.916052,0.472462,3,7,0,-4.73063,0.585768,-0.0756607,0.119753,-42.4086,30.3993,10.347,74.0126,11.8015,12.6844
10.3951,0.984308,0.472462,2,7,0,-6.63481,0.515117,-0.107992,0.0843333,-83.1352,-12.0262,-14.5697,-8.48793,2.39872,14.5788
10.0863,0.985208,0.472462,3,7,0,-9.47969,0.520051,-0.131614,-0.191257,32.9581,10.1878,3.5825,-4.06938,-8.76756,-19.8903
10.2857,0.999242,0.472462,3,7,0,-9.20211,0.504735,-0.115742,-0.167139,-36.633,11.5379,9.02201,-35.3542,-0.0306816,-16.5396
9.55635,0.983227,0.472462,3,7,0,-9.2181,0.493624,-0.133604,-0.174,18.6981,10.7247,-2.99381,-58.9905,-9.53381,-18.8326
11.2545,0.982864,0.472462,2,3,0,-8.95625,0.529393,-0.14457,-0.0517,-55.1335,-2.02801,-15.4877,12.1689,-12.0652,-0.432226
10.9667,0.987284,0.472462,2,3,0,-10.9203,0.53125,-0.159511,-0.0187464,-4.20687,2.60217,2.46093,14.2318,-17.1368,3.0468
10.0882,0.936703,0.472462,3,7,0,-8.93083,0.55309,-0.169335,-0.0490033,52.2004,-1.8764,-5.8445,50.5744,-22.269,-2.42216
5.62389,0.764813,0.472462,2,3,0,-5.38623,0.573363,-0.204887,-0.173299,-17.5968,8.10386,-2.46908,106.992,-47.3959,-26.5804
9.37433,1,0.472462,3,7,0,-4.61306,0.536027,-0.156369,0.126614,-71.0758,30.4842,17.8352,16.1143,-11.936,17.7653
9.58684,1,0.472462,2,3,0,-9.24554,0.533365,-0.165654,0.10894,11.0165,3.16236,7.53073,13.5384,-15.1694,16.0126
9.1986,0.994434,0.472462,2,3,0,-9.07604,0.527767,-0.173853,0.127555,-18.0127,-1.93738,-0.194599,6.65502,-17.0114,17.5352
10.3368,1,0.472462,3,7,0,-8.47716,0.553178,-0.109163,-0.111675,-28.4422,19.8396,-14.1193,57.4748,3.05137,-9.63582
10.1154,0.986599,0.472462,3,7,0,-9.07403,0.487542,-0.0914176,-0.101493,43.9359,3.78786,-8.06949,-62.0076,11.1578,-8.83213
10.6778,0.998235,0.472462,3,7,0,-9.33137,0.512647,-0.120222,0.0619274,-57.7011,8.81379,-2.59444,-12.0888,-1.5506,12.3861
10.1108,0.988087,0.472462,3,7,0,-9.62838,0.484625,-0.113325,0.0311583,-3.4278,-1.65503,9.74856,-51.6236,0.795591,7.46668
9.91112,0.992926,0.472462,3,7,0,-9.11873,0.493715,-0.111318,0.086047,-34.966,-1.14229,-8.37436,-34.999,1.33673,13.8258
11.3507,0.995778,0.472462,2,7,0,-9.79857,0.533904,-0.110138,-0.0535436,39.707,-1.32353,-14.0241,19.6031,2.29654,-0.474802
11.2691,0.996807,0.472462,2,3,0,-11.2312,0.537339,-0.109143,-0.0406732,4.28012,0.0994329,2.50658,24.591,2.64143,0.943556
10.6588,0.924773,0.472462,3,7,0,-9.44129,0.527023,-0.11273,-0.160832,42.631,5.10828,-10.2535,10.3192,1.52958,-15.0224
11.4344,0.903672,0.472462,2,7,0,-8.46227,0.5284,-0.111439,-0.0449456,-1.58585,-0.531151,-24.3996,10.4057,1.72062,0.748983
10.4808,0.960807,0.472462,2,7,0,-10.2325,0.542735,-0.111121,0.0595605,-9.43843,0.655187,-6.57244,27.19,1.48114,11.6999
11.3448,0.997215,0.472462,3,7,0,-10.184,0.519306,-0.0949722,-0.025977,27.0476,4.11309,13.2227,-4.08025,8.17324,2.89728
10.0607,0.91534,0.472462,2,5,0,-9.04393,0.551979,-0.17105,0.00334474,-32.1235,20.9563,-1.02231,43.9338,-20.7126,3.95839
9.02071,0.968888,0.472462,2,3,0,-8.65672,0.562449,-0.185047,0.0420987,-17.7974,4.49445,-6.6464,54.8392,-24.0196,6.65567
