# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
11.1569,1,0.520802,2,7,0,-9.27332,0.539021,-0.135198,-0.0421861,-16.4233,29.409,14.4875,27.3595,-8.00715,0.539701
9.77827,0.808949,0.520802,2,3,0,-6.30039,0.555299,-0.0783536,-0.121924,29.0861,39.6771,-19.0002,62.6454,17.8919,-12.0155
9.17291,0.970921,0.520802,3,7,0,-7.43202,0.489058,-0.0373478,-0.0756713,-43.4956,-20.0855,13.0932,-56.2975,34.2348,-7.55497
9.82821,1,0.520802,2,3,0,-9.22066,0.495421,-0.0468498,-0.0713106,29.4671,-15.1759,2.69696,-45.0089,29.8182,-5.70957
11.0007,0.984875,0.520802,2,3,0,-9.33214,0.506179,-0.0804046,-0.0279898,-42.0487,27.7896,-5.62194,-24.5333,13.9985,1.96012
11.2501,0.985446,0.520802,3,7,0,-10.1897,0.520628,-0.138998,-0.00708966,47.4699,-10.3235,-6.66141,-1.95574,-8.92283,5.04034
9.1548,0.912824,0.520802,2,3,0,-8.9589,0.570044,-0.127075,-0.105718,10.0102,-9.78585,3.54728,87.4566,-5.30255,-11.2596
11.0675,1,0.520802,2,7,0,-9.07834,0.543047,-0.109399,-0.0208018,64.1085,-6.60024,-12.2693,32.3952,2.43361,2.98358
11.4378,0.998822,0.520802,2,7,0,-10.9899,0.527498,-0.113683,-0.0644072,30.6408,2.39053,5.83198,9.30772,0.83384,-1.63459
11.4167,0.964527,0.520802,3,7,0,-10.2966,0.527118,-0.109149,-0.0300132,41.4805,14.9011,8.57567,8.09728,2.58098,2.54788
9.30725,0.901291,0.520802,2,7,0,-8.4674,0.536519,-0.111351,0.142501,5.14678,-1.6728,15.4642,16.1581,1.17274,19.5802
8.95131,0.98399,0.520802,3,7,0,-6.97922,0.538012,-0.0369634,-0.153554,-43.0507,-22.0046,-14.6067,32.1503,40.2078,-17.5557
9.61804,1,0.520802,3,7,0,-8.81824,0.514156,-0.186621,0.0823565,-26.1189,-20.6781,3.34255,-9.72212,-22.6783,12.8043
10.1573,0.981593,0.520802,2,7,0,-8.34311,0.540458,-0.0442399,-0.0223369,10.7346,27.9436,-15.3332,28.5098,28.0578,0.963943
10.6411,1,0.520802,3,7,0,-9.86979,0.54415,-0.0697614,-0.0303858,1.24675,-24.6757,-2.48001,34.7453,18.3181,0.945701
10.7278,0.932867,0.520802,2,5,0,-8.68327,0.497663,-0.151927,-0.0384433,-54.2811,-28.7797,-1.76346,-38.5871,-14.7398,0.147516
10.3359,0.94231,0.520802,3,7,0,-8.62803,0.55402,-0.0929449,0.022469,44.7006,-16.9452,13.881,45.1639,8.13853,6.84163
10.3677,0.9992,0.520802,3,7,0,-9.99495,0.491338,-0.137388,-0.101074,5.26643,-16.4328,2.98618,-55.1183,-9.99844,-8.26649
10.3633,0.947128,0.520802,3,7,0,-7.76156,0.55533,-0.0937762,-0.0787013,-26.9824,9.50006,-25.4466,57.5204,9.61888,-5.53859
9.36249,0.872216,0.520802,3,7,0,-5.09193,0.48714,-0.188192,0.0203665,-10.1052,51.4321,16.8254,-49.1919,-26.2141,4.66361
8.27162,0.961443,0.520802,2,3,0,-7.96248,0.488089,-0.222209,0.031615,27.772,5.92782,-0.333755,-46.789,-37.6439,3.88004
10.5935,0.969962,0.520802,3,7,0,-6.04222,0.547911,-0.149271,-0.0797742,-31.3526,-58.4927,0.662716,44.8371,-14.8262,-5.19811
9.36292,0.971678,0.520802,3,7,0,-9.04491,0.544659,-0.199149,-0.0895117,-28.4159,-1.54473,3.27527,39.9921,-37.5357,-8.83795
8.62571,0.924136,0.520802,2,7,0,-6.32454,0.52124,-0.0195316,0.110661,31.4405,-36.211,-10.0135,-0.823659,28.945,14.2751
9.82368,0.979168,0.520802,3,7,0,-5.9783,0.551643,-0.164526,-0.116104,71.6369,41.0952,0.0798636,55.1344,-23.1632,-11.1906
10.6798,0.980095,0.520802,3,7,0,-8.49198,0.50857,-0.153793,0.0326951,-42.7978,31.7177,9.60244,-18.4381,-13.4626,8.79991
9.32852,0.888048,0.520802,3,7,0,-7.22136,0.480277,-0.177748,-0.0131865,-62.5103,-12.4373,-12.8546,-62.9707,-23.9888,0.466498
9.80844,0.986717,0.520802,3,7,0,-7.45656,0.553831,-0.0516237,-0.0457037,61.0305,-10.7467,16.3743,51.4381,26.3609,-2.60216
9.62361,0.967527,0.520802,2,3,0,-8.77147,0.563415,-0.0828605,-0.0901254,-25.1097,-22.4676,-1.99267,73.0956,14.7562,-8.42004
10.9901,1,0.520802,2,3,0,-9.56444,0.543181,-0.120121,-0.0881799,55.4431,15.9938,-3.90045,37.2922,-2.0063,-5.44557
9.94574,0.953272,0.520802,3,7,0,-9.46596,0.532684,-0.0664775,-0.160648,30.1289,-10.8421,2.55633,21.7999,25.4919,-16.4338
9.47747,0.980089,0.520802,3,7,0,-8.22724,0.498188,-0.177388,0.0840861,-31.8141,-3.07645,-16.0411,-29.5675,-19.6648,12.7349
10.6801,1,0.520802,3,7,0,-9.15005,0.504996,-0.167091,-0.0220958,24.5586,15.0975,-17.3544,-26.0664,-20.2295,2.06507
7.79183,0.841802,0.520802,3,7,0,-6.28689,0.457755,-0.070515,-0.0357235,-20.1331,33.3029,-0.257478,-101.474,18.2111,-5.39476
9.34524,1,0.520802,3,7,0,-6.23707,0.554441,-0.0488219,0.058224,-78.8354,28.0445,-0.421406,42.6064,22.3419,9.25652
10.5968,0.995127,0.520802,3,7,0,-8.78171,0.554358,-0.115221,-0.0151308,44.5548,24.6103,10.5658,49.1937,0.149114,2.74301
10.4553,0.983813,0.520802,3,7,0,-9.39891,0.49399,-0.103933,-0.115672,35.2547,17.9103,-8.21949,-51.8283,5.55392,-9.89103
10.346,0.995692,0.520802,3,7,0,-9.91991,0.552704,-0.0935812,0.0296954,-21.3482,9.9437,-6.52964,42.6916,7.79493,7.75112
11.2183,0.999876,0.520802,3,7,0,-10.2499,0.508526,-0.130247,-0.0156502,-36.959,-6.30219,-11.3968,-20.3718,-5.67984,3.92249
10.4938,0.940558,0.520802,2,7,0,-9.59431,0.537979,-0.0588946,0.00588652,-34.4094,-19.9889,-0.126126,23.3411,21.0696,5.10892
10.0255,0.96784,0.520802,2,7,0,-9.1222,0.492159,-0.170092,0.0171439,22.8471,22.7911,4.9338,-42.3689,-19.8054,5.5853
10.4422,0.959781,0.520802,3,7,0,-7.53828,0.553562,-0.104835,-0.094635,15.0707,-47.0658,-5.35079,56.2349,4.9112,-7.33499
10.4853,0.960057,0.520802,3,7,0,-8.53884,0.52153,-0.184272,-0.0171278,64.0873,-13.1249,-9.62698,-0.620581,-26.7154,2.29122
9.32901,0.898169,0.520802,3,7,0,-5.92358,0.548577,-0.0894811,-0.185427,67.8943,-31.9135,-12.7794,56.7832,14.2681,-20.6974
9.62056,0.989648,0.520802,3,7,0,-7.85576,0.48192,-0.0828351,0.0511097,8.25052,22.1962,-18.1128,-53.2064,11.1132,8.93747
10.7131,0.978538,0.520802,3,7,0,-8.62192,0.541924,-0.143332,-0.109854,76.2547,-4.91967,-4.15562,36.6368,-12.9558,-8.65347
10.4221,0.979851,0.520802,2,3,0,-10.0493,0.535235,-0.174628,-0.0930895,25.0653,-1.01752,-6.69852,23.5729,-26.7025,-7.16916
9.68937,0.955557,0.520802,2,3,0,-9.29428,0.520558,-0.19367,-0.12248,23.3009,-12.442,-2.25805,-2.59447,-37.4502,-12.2344
10.0187,0.982113,0.520802,2,3,0,-9.07522,0.528952,-0.173516,-0.144874,-6.32987,-26.2006,-4.94689,13.7885,-29.0391,-14.329
10.5712,1,0.520802,3,7,0,-9.69195,0.5283,-0.055244,0.00605409,-22.6363,13.6234,11.7109,9.25457,22.4187,5.28324
10.9194,0.958857,0.520802,3,7,0,-8.80228,0.520102,-0.0677217,-0.0790396,-9.70252,-41.137,-0.692396,-3.1643,21.0952,-4.47657
9.67883,0.962445,0.520802,3,7,0,-9.0709,0.5398,-0.125956,-0.196426,-7.79044,-20.5977,4.32812,38.9192,-5.70896,-21.3386
7.68576,0.890146,0.520802,2,3,0,-6.49671,0.538217,-0.0883611,-0.264565,14.9966,-24.7798,10.1416,40.6406,17.4442,-33.672
8.53715,0.839703,0.520802,3,7,0,-3.09183,0.555966,-0.143446,0.149914,77.7178,8.33636,-30.7945,37.1541,-7.79611,18.967
8.59355,1,0.520802,3,7,0,-7.74626,0.568119,-0.146902,0.111647,-19.722,0.23608,14.3597,54.4198,-9.44489,14.3617
9.14626,1,0.520802,3,7,0,-7.81895,0.568391,-0.114843,0.0795762,14.436,-24.9463,11.896,58.3551,0.224527,11.5045
10.2908,1,0.520802,2,3,0,-9.04676,0.553059,-0.0922851,0.0334357,-47.356,5.50833,-11.2098,42.8631,8.19206,8.101
8.41051,0.937193,0.520802,2,3,0,-8.27216,0.571107,-0.100919,0.120597,-4.23109,-6.2267,4.94111,56.9162,4.31427,15.0896
6.79844,0.960061,0.520802,2,7,0,-6.39894,0.566536,-0.0706973,0.205445,31.5597,-6.66282,-0.758352,43.5949,11.17,22.34
10.3593,0.996049,0.520802,3,7,0,-6.44524,0.484799,-0.122302,-0.0365533,-37.5539,-14.336,-30.298,-58.8143,-2.70329,-0.36231
10.8894,0.976616,0.520802,2,3,0,-9.68907,0.500226,-0.0850534,-0.0555863,58.8931,2.22552,0.29977,-35.7149,12.8445,-1.65179
10.2945,0.984367,0.520802,3,7,0,-10.0554,0.552209,-0.134917,-0.113708,1.79478,9.79885,-5.8848,55.9178,-9.08534,-9.9638
10.861,0.948888,0.520802,3,7,0,-6.97132,0.516314,-0.121166,0.0493077,60.7021,-19.4003,24.9759,-7.50415,-1.90905,11.1982
11.0037,0.982796,0.520802,3,7,0,-9.56076,0.521717,-0.157781,-0.0860933,-9.28361,-17.8411,17.1838,-0.385814,-18.8124,-5.15347
9.91056,0.950986,0.520802,2,3,0,-9.79369,0.539364,-0.188812,-0.089952,-11.8282,-4.52102,-3.54797,30.6997,-32.9178,-7.80154
10.1028,0.959322,0.520802,3,7,0,-7.64442,0.519167,-0.148513,0.0946574,30.4863,-24.2318,-20.2293,-3.37784,-10.2676,15.2772
10.9204,1,0.520802,3,7,0,-9.79879,0.513036,-0.0687176,-0.0669568,-11.361,-4.57553,17.4332,-14.9796,20.162,-2.99051
11.1171,0.985852,0.520802,3,7,0,-10.116,0.531574,-0.0858896,-0.006887,-6.31531,27.9527,-2.72269,14.3837,11.3258,4.78777
11.1793,1,0.520802,3,7,0,-11.0259,0.513443,-0.143991,-0.0813168,-12.4878,0.034913,5.36892,-14.7089,-12.5367,-4.2198
10.9255,0.949462,0.520802,3,7,0,-9.45057,0.530443,-0.0778118,0.0113797,4.01544,-34.1602,-3.09121,12.2415,13.8855,6.65018
10.6396,0.987786,0.520802,3,7,0,-10.0625,0.492068,-0.113762,-0.0825579,18.8807,-17.533,-4.68652,-51.8509,0.834024,-5.45629
10.4721,0.977376,0.520802,2,7,0,-9.70261,0.545507,-0.139806,0.0437834,-42.6954,1.37046,-6.35435,31.7981,-8.35132,9.74704
10.5368,0.995565,0.520802,3,7,0,-9.4869,0.527338,-0.0700061,-0.130429,-51.3036,-1.92283,-6.34658,10.3137,22.2718,-11.5468
10.7427,0.942025,0.520802,3,7,0,-8.31193,0.517521,-0.0566595,-0.0398949,25.5455,-4.1587,-25.1311,-7.04179,24.0055,-0.0231467
9.45424,0.938475,0.520802,3,7,0,-8.73594,0.529847,-0.141915,0.134161,-7.26953,22.9801,-3.80497,8.91173,-7.60049,18.8518
11.3253,0.998655,0.520802,3,7,0,-9.22731,0.533217,-0.122967,-0.0260287,17.4343,-10.2641,23.2105,17.4905,-2.91279,2.85854
11.4396,0.996322,0.520802,3,7,0,-11.1324,0.516135,-0.12104,-0.046653,-20.0642,8.73275,-4.64871,-9.37725,-2.2353,0.551783
8.22668,0.845549,0.520802,2,7,0,-7.34399,0.571954,-0.060179,-0.111214,-41.9226,-13.547,3.86934,91.9317,26.0424,-13.8019
8.21657,0.945626,0.520802,2,3,0,-6.54425,0.560359,-0.0354847,-0.122785,-62.1097,-10.8267,7.60525,72.2698,38.5163,-15.248
7.36665,0.988285,0.520802,3,7,0,-6.2152,0.475608,-0.227462,0.0361575,-15.4427,-14.7609,-15.2181,-63.4636,-39.143,2.63551
10.7312,0.991486,0.520802,2,7,0,-7.2103,0.505779,-0.144529,0.0328489,-60.526,-42.1893,4.46198,-22.2809,-10.1963,8.91918
10.8734,0.999712,0.520802,3,7,0,-10.5265,0.536901,-0.0870076,-0.108374,-6.3825,7.05903,8.86056,27.348,13.3721,-8.16493
10.6001,0.986512,0.520802,3,7,0,-10.0654,0.503708,-0.149242,0.0362259,-28.854,13.3011,-2.96279,-24.9677,-11.777,9.07436
10.8747,0.994885,0.520802,3,7,0,-10.1241,0.548675,-0.121589,-0.0267352,24.4776,12.433,-10.1165,41.5199,-2.37025,1.87233
10.7841,0.998817,0.520802,3,7,0,-10.4438,0.495669,-0.101531,-0.00281921,11.5529,2.88629,9.06159,-38.8921,5.31884,4.62722
8.02867,0.765011,0.520802,2,3,0,-4.92486,0.456065,-0.110383,0.0411511,-87.1885,-7.3716,11.0196,-89.3395,1.79663,4.54325
7.21758,0.967124,0.520802,3,7,0,-5.14542,0.586222,-0.0557557,0.0929764,-38.1175,15.0644,19.3304,78.6262,18.6726,9.2965
8.83566,1,0.520802,2,3,0,-6.99919,0.55908,-0.0737843,0.117393,-66.3815,-14.6297,-4.02794,43.2701,12.416,15.5357
10.8166,0.987417,0.520802,3,7,0,-7.50607,0.501159,-0.141534,0.00963175,33.6762,9.51076,28.4942,-30.0092,-9.56919,6.2325
10.5013,0.987409,0.520802,3,7,0,-9.82967,0.540033,-0.127613,0.0618468,-19.8084,-10.8305,10.6473,23.5495,-4.00757,12.026
10.783,0.999519,0.520802,3,7,0,-10.0423,0.518311,-0.168077,0.0010456,-24.5277,2.50798,-12.329,-5.3285,-19.692,5.11566
10.9114,0.999335,0.520802,3,7,0,-10.2539,0.502803,-0.148224,-0.0708026,-7.70079,16.5661,-9.301,-32.445,-14.1116,-3.46231
8.51123,0.898083,0.520802,2,7,0,-7.73742,0.460271,-0.113033,0.00507503,-16.4574,15.2938,10.6538,-89.8762,0.95275,1.06699
8.97457,1,0.520802,3,7,0,-8.35023,0.46597,-0.128454,0.002733,-37.2358,10.7749,1.09439,-81.9515,-4.8087,1.70672
11.2138,0.996366,0.520802,2,3,0,-8.63279,0.513725,-0.145701,-0.0305861,-84.5938,1.12559,5.79145,-12.8521,-12.0241,2.08122
7.63417,0.820291,0.520802,2,3,0,-7.30994,0.510364,-0.249849,-0.0484901,-5.05153,16.0073,-0.107625,-18.7698,-55.5942,-7.23669
10.902,0.992944,0.520802,3,7,0,-6.84125,0.542949,-0.101689,0.00900255,0.354108,57.2028,3.08786,30.3837,5.134,6.31635
11.0481,0.994954,0.520802,3,7,0,-10.4958,0.511351,-0.0852748,-0.0947427,-28.8717,-6.14695,-7.95371,-18.8301,13.7971,-6.14349
9.92484,0.939758,0.520802,2,7,0,-9.10621,0.50398,-0.0422915,0.0279616,-3.08352,-3.71591,-15.1915,-25.0043,26.0612,6.68602
9.73502,0.997403,0.520802,2,3,0,-9.63284,0.498261,-0.0442919,0.0386748,7.54709,8.02116,-0.987256,-32.2708,24.8115,7.62628
8.2333,0.917311,0.520802,2,7,0,-6.47854,0.564504,-0.204073,0.0649634,36.5977,-30.5277,-6.50878,55.0535,-29.2388,7.90504
7.9043,0.9832,0.520802,1,1,0,-7.82973,0.569749,-0.204645,0.0657448,-1.45142,7.20459,-1.69588,61.7399,-29.3822,7.34537
6.12771,0.939564,0.520802,2,7,0,-3.43157,0.56445,-0.227433,0.175638,-26.2597,-10.0492,25.9772,44.0984,-29.6621,17.3596
7.76542,1,0.520802,3,7,0,-4.89432,0.484143,-0.0414776,-0.16301,-51.8656,-34.5611,11.7154,-77.0355,38.6264,-21.0815
10.8896,0.998523,0.520802,3,7,0,-6.53251,0.544616,-0.117452,-0.0962239,78.4995,-35.0631,14.4515,40.4558,-0.820751,-6.63436
11.052,0.953679,0.520802,3,7,0,-8.36958,0.501871,-0.11396,-0.0851949,-28.7321,-13.6264,-25.0438,-35.0169,0.750476,-4.95695
11.352,0.997571,0.520802,2,7,0,-10.8387,0.516219,-0.0997151,-0.0236572,-28.825,-2.80626,-7.93082,-8.8261,6.26546,3.19791
11.1659,0.976888,0.520802,2,7,0,-10.7434,0.503013,-0.107134,-0.0400687,-28.9726,-6.68632,-4.76587,-30.1814,3.45629,0.811525
11.2305,1,0.520802,2,3,0,-11.1358,0.505549,-0.110479,-0.0299008,-13.7424,3.14255,-2.25135,-25.612,2.0496,2.19069
11.1024,0.99312,0.520802,3,7,0,-10.8682,0.504122,-0.136843,-0.0273469,-25.2959,2.08454,1.56787,-27.7003,-8.43004,2.25497
10.5906,0.97493,0.520802,3,7,0,-10.0854,0.52419,-0.142981,0.0634373,30.481,2.54033,7.16138,2.92154,-9.08697,12.4035
10.9833,0.969548,0.520802,2,7,0,-9.07505,0.539557,-0.124617,-0.10631,-8.47296,-10.3692,22.4992,32.069,-4.16585,-7.68357
8.80869,0.901711,0.520802,3,7,0,-8.17073,0.507262,-0.0411881,0.126199,-16.7656,-20.0766,-3.60889,-16.8002,21.7275,16.5601
10.9566,1,0.520802,3,7,0,-8.70674,0.512734,-0.150168,-0.102855,30.7066,-22.4676,-19.4146,-16.6373,-15.9336,-7.3069
10.4932,0.958776,0.520802,3,7,0,-9.78092,0.506155,-0.0552049,-0.0131606,-37.3817,-1.45752,-8.12874,-23.8552,23.3142,2.76467
9.31064,0.961868,0.520802,3,7,0,-8.5138,0.552969,-0.143693,-0.171631,11.9597,-23.3259,-4.7441,64.3468,-14.8319,-19.0304
9.80614,1,0.520802,3,7,0,-8.02868,0.528889,-0.142249,-0.196462,71.1004,-4.97391,1.40048,15.1471,-14.7763,-21.085
10.1721,0.981794,0.520802,3,7,0,-8.43473,0.534604,-0.0412752,-0.0581238,16.6432,-7.16878,-21.3628,20.9407,31.3946,-3.40486
11.1563,1,0.520802,2,3,0,-10.0277,0.512311,-0.0815699,-0.0528175,27.7587,26.3515,-1.57616,-15.7478,14.2284,-0.780004
9.85334,0.955615,0.520802,3,7,0,-9.57882,0.542092,-0.0677337,0.0816125,15.0023,-10.2526,4.42236,25.2157,15.2759,13.1543
9.61439,0.98147,0.520802,3,7,0,-8.06869,0.520112,-0.0205446,-0.0434098,33.7336,-0.693244,18.2594,-2.93169,38.9828,-2.71456
11.2626,0.992594,0.520802,2,3,0,-9.31357,0.522644,-0.0984831,-0.0993242,-2.6281,39.7665,-0.221554,1.26731,7.87017,-6.27471
11.1383,0.980866,0.520802,3,7,0,-10.6594,0.517182,-0.133973,0.0145498,-36.1303,-4.43636,-1.23936,-6.80107,-6.71551,7.4775
11.2771,1,0.520802,3,7,0,-11.104,0.514022,-0.120643,-0.00212027,1.37276,6.96842,-5.70727,-11.7039,-1.90514,5.70115
10.0881,0.962429,0.520802,3,7,0,-9.59441,0.515458,-0.123382,-0.191776,33.772,6.5306,3.74601,-13.9875,-4.23836,-19.9523
11.4159,1,0.520802,3,7,0,-10.0961,0.51946,-0.118845,-0.080227,-12.2575,-3.73061,-19.0166,-4.28044,-1.41335,-3.61963
11.1675,0.976488,0.520802,2,7,0,-10.7776,0.53244,-0.0972153,0.00060549,12.1284,5.70969,9.29939,15.444,6.90276,5.81221
10.7539,0.962383,0.520802,3,7,0,-9.78639,0.509567,-0.126849,-0.142617,-38.6447,11.573,-9.13317,-24.2081,-5.58592,-12.5954
11.286,0.987642,0.520802,2,7,0,-10.3699,0.519662,-0.114477,-0.105372,29.2301,9.50789,12.1503,-4.13411,0.546568,-6.96664
11.2185,0.996134,0.520802,2,3,0,-11.1667,0.516831,-0.124905,-0.109338,-0.640512,2.3507,-3.60158,-9.35113,-4.32513,-7.58562
11.0159,0.961478,0.520802,2,7,0,-10.0278,0.507405,-0.150747,-0.0675097,-19.914,-16.2219,12.35,-24.481,-15.1054,-2.84891
11.3042,0.979869,0.520802,3,7,0,-9.75141,0.523076,-0.0900943,-0.0258617,-44.4391,-14.0364,13.5002,1.76395,10.1025,2.82945
11.2331,0.920719,0.520802,2,5,0,-9.1751,0.512302,-0.142774,-0.0335552,-26.096,-38.2445,-2.59192,-15.1679,-10.9181,1.75425
8.68018,0.868269,0.520802,2,3,0,-8.18077,0.52927,-0.195389,-0.176451,-12.2653,-19.0649,-0.25612,15.3511,-42.616,-20.8678
8.44278,0.994909,0.520802,3,7,0,-6.56593,0.514647,0.00604454,-0.0321091,-5.89087,1.52773,23.2002,-11.4445,48.77,-3.66924
10.0784,0.94869,0.520802,2,3,0,-7.15932,0.510441,-0.036095,-0.0228683,12.007,-47.8267,3.94559,-17.7163,31.2931,0.739385
9.66549,0.979872,0.520802,3,7,0,-8.39338,0.503574,-0.202816,-0.0290195,-60.592,2.30059,-0.713627,-28.6475,-34.7421,-0.801887
10.6334,1,0.520802,3,7,0,-9.2697,0.500079,-0.145074,0.0258976,11.9815,31.7636,4.57588,-30.5622,-10.5316,7.86905
11.0309,0.979841,0.520802,3,7,0,-9.42568,0.538864,-0.113186,-0.105169,18.2318,31.9348,8.25092,30.7381,1.14505,-7.45114
10.8385,0.961553,0.520802,3,7,0,-9.76987,0.511773,-0.16196,-0.0846859,23.3978,-16.5388,-12.5346,-17.7196,-20.6205,-5.30933
10.1227,0.964436,0.520802,3,7,0,-8.92702,0.528368,-0.126715,0.101561,12.5016,28.2581,-6.77907,7.7314,-3.43543,16.1626
10.5352,0.996455,0.520802,3,7,0,-9.23913,0.53978,-0.166017,-0.0893228,-10.7552,4.11296,-18.8976,31.393,-22.6341,-6.48305
10.5764,0.996659,0.520802,3,7,0,-10.0798,0.498215,-0.099016,0.0379922,10.5065,-18.8934,-2.3581,-32.3771,5.77077,9.23294
10.4631,0.9917,0.520802,3,7,0,-9.61288,0.528153,-0.176941,0.0203713,30.3963,1.65303,-12.3638,8.78627,-22.1519,6.85684
11.299,0.989569,0.520802,3,7,0,-9.76459,0.514166,-0.129025,-0.0878715,15.5813,-24.752,14.1918,-13.6351,-5.99465,-4.78913
9.30489,0.773949,0.520802,2,3,0,-7.0291,0.49239,-0.184093,-0.11474,-46.4889,-34.5264,-4.31754,-54.6942,-32.3506,-12.0541
10.8407,1,0.520802,2,3,0,-9.26248,0.501506,-0.136311,-0.101734,-37.0364,-27.6953,-6.84125,-36.8512,-9.51532,-7.40381
9.1366,0.956571,0.520802,3,7,0,-8.77327,0.563266,-0.0992425,-0.14634,-14.4477,-7.66601,-7.95908,81.4801,8.27346,-16.2867
10.9926,1,0.520802,3,7,0,-8.99034,0.528803,-0.0782471,-0.095552,-65.9247,-0.355148,12.0946,12.2303,17.0171,-6.35524
10.7559,0.993369,0.520802,3,7,0,-10.6075,0.527712,-0.0761871,-0.121541,-8.05196,-9.78154,1.54757,10.834,18.9162,-10.0176
10.7363,0.991719,0.520802,3,7,0,-9.88471,0.517163,-0.164246,0.0190217,-7.1685,4.96627,15.2407,-6.76818,-17.6155,7.23273
6.92809,0.810981,0.520802,2,3,0,-5.67622,0.526423,-0.216869,-0.205928,5.443,31.0377,-4.01947,9.959,-57.3737,-27.9735
5.65882,0.991694,0.520802,3,7,0,-4.53613,0.502851,0.0297592,0.180663,35.02,-12.6207,12.0756,-19.6012,38.0891,16.9863
8.47344,1,0.520802,3,7,0,-5.59706,0.497727,-0.0227935,0.103154,-7.16404,37.2731,18.2217,-29.0172,28.3848,13.047
10.1873,0.975162,0.520802,1,3,0,-7.37256,0.508922,-0.0642805,0.0622047,35.6302,-36.7928,-14.3404,-16.9265,17.0301,11.4293
10.6073,0.95134,0.520802,3,7,0,-7.23375,0.537587,-0.168554,-0.0776578,-75.2584,-33.7963,2.2732,26.9013,-23.2297,-4.90636
10.1707,0.97549,0.520802,3,7,0,-9.29489,0.49084,-0.161964,-0.0700836,-16.6493,23.3093,5.67967,-52.6544,-20.0331,-4.84891
11.0952,0.974634,0.520802,2,7,0,-8.87521,0.528915,-0.0752921,-0.0522168,-56.3325,-29.805,-3.14261,11.4003,16.8309,-0.82949
10.4766,0.959429,0.520802,2,7,0,-10.101,0.527094,-0.0523071,-0.0868542,-7.43101,10.5525,-7.96599,9.02676,28.3211,-6.32322
10.9453,1,0.520802,3,7,0,-9.99647,0.544079,-0.119039,0.00135957,-9.55883,-24.9697,6.58308,32.509,-1.29121,5.46674
11.0994,0.880968,0.520802,2,7,0,-7.76503,0.506748,-0.122014,0.00641468,-98.3623,-1.69978,-0.26275,-22.0786,-2.38388,6.39646
9.68207,0.947522,0.520802,3,7,0,-9.24139,0.548437,-0.125295,0.104649,9.53581,3.06414,-10.7236,31.6655,-2.98178,15.6642
10.972,0.999341,0.520802,3,7,0,-9.39687,0.543324,-0.102891,-0.00462558,-24.6646,7.33843,-19.381,31.7783,4.82235,4.7803
11.1944,0.998417,0.520802,3,7,0,-10.6217,0.506495,-0.129462,-0.0202063,20.0914,0.941348,11.1833,-23.6716,-5.42312,3.31461
10.4646,0.959996,0.520802,2,7,0,-9.73966,0.514387,-0.0474202,-0.0222986,-19.3614,-21.8439,1.56959,-11.623,26.8054,1.58245
10.78,0.979062,0.520802,2,3,0,-9.89344,0.524327,-0.0581567,-0.028184,10.7007,-26.1688,-1.10697,3.72032,22.853,1.49088
10.5199,0.931832,0.520802,3,7,0,-8.37519,0.497381,-0.163315,-0.0292834,-64.0204,17.0771,-10.4094,-38.3291,-19.0146,0.861068
10.5084,0.974352,0.520802,3,7,0,-9.22774,0.501384,-0.126697,-0.141291,-46.5365,-20.6952,1.51688,-40.1163,-5.49557,-12.9229
10.4613,0.983071,0.520802,3,7,0,-9.4132,0.551275,-0.118369,0.0331777,-32.0633,14.8689,11.0453,40.4268,-0.983171,8.41527
11.2403,0.974875,0.520802,2,5,0,-9.31463,0.523592,-0.117115,-0.111831,-46.9261,0.926882,-18.3632,3.04341,-0.684742,-7.84997
10.9928,0.97406,0.520802,2,3,0,-10.7428,0.536754,-0.0970292,-0.107759,-8.34096,-0.58868,8.07672,27.0463,8.68356,-7.84876
7.88792,0.834587,0.520802,3,7,0,-6.90381,0.554244,-0.21325,0.116024,-45.1589,5.44498,8.42591,37.7391,-29.1581,13.5101
9.73619,0.997033,0.520802,3,7,0,-6.85039,0.537524,-0.0311984,-0.0645737,60.3908,-23.059,16.7954,26.1014,36.1126,-5.06929
10.3132,1,0.520802,2,3,0,-9.57528,0.528164,-0.0414791,-0.0426047,28.7018,15.9218,-6.41364,9.97978,30.3504,-1.21656
10.1389,0.945479,0.520802,3,7,0,-7.41929,0.499354,-0.181522,-0.00459796,70.5148,-23.5609,-9.68672,-33.5556,-25.0153,3.13997
8.3407,0.956213,0.520802,3,7,0,-7.56987,0.523901,-0.225253,0.0995806,-37.649,-0.429209,-9.03925,2.36988,-33.826,12.3888
6.89335,0.948397,0.520802,2,3,0,-5.92686,0.533199,-0.235448,0.16796,0.756314,25.4667,-6.96835,11.861,-32.2738,17.9394
