# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
9.9658,0.919888,0.557896,2,7,0,-9.58759,0.51088,-0.0632513,0.0811233,-7.68613,-11.1297,-7.04516,-13.8486,16.7245,13.3172
7.85578,0.963871,0.557896,3,7,0,-7.76351,0.520794,-0.0386617,0.179798,-15.9422,1.66812,1.15115,-1.17715,20.1784,21.2727
11.2268,0.978803,0.557896,2,7,0,-6.98124,0.513126,-0.0864658,-0.0591414,4.40108,27.2242,27.945,-14.5984,12.3392,-1.41507
11.2515,0.966648,0.557896,3,7,0,-10.5121,0.531599,-0.0890847,-0.051699,46.1137,-5.10144,1.66872,15.7687,11.0639,-0.450986
10.5158,0.837728,0.557896,2,3,0,-7.63975,0.505216,-0.11023,-0.152796,-62.8258,-17.046,-16.9634,-33.3959,2.77829,-14.3228
8.83079,0.911819,0.557896,2,7,0,-8.03927,0.557371,-0.0443505,0.0857074,21.7675,-1.73929,12.0978,43.9703,22.5615,11.6146
10.5812,0.994192,0.557896,3,7,0,-8.3761,0.524145,-0.178207,-0.0751025,59.8372,15.4902,13.1897,3.77489,-27.3284,-4.64239
9.83497,0.936262,0.557896,3,7,0,-8.50474,0.542379,-0.0476727,0.0480166,58.9237,-2.36877,6.55436,27.3457,23.1964,8.97623
10.4746,0.993907,0.557896,3,7,0,-9.15688,0.526667,-0.0927485,0.0744745,-26.5439,-23.142,-10.3488,6.00155,7.38906,13.5195
11.0073,0.997431,0.557896,2,3,0,-10.308,0.530138,-0.102677,0.0302506,-6.32175,8.91362,11.7179,11.3666,4.56643,9.14038
9.77136,0.948581,0.557896,3,7,0,-8.72408,0.487117,-0.0685431,-0.0951704,-37.4708,22.4495,-0.148483,-61.9862,21.4157,-8.74787
9.34245,0.986455,0.557896,3,7,0,-8.12439,0.537246,-0.059933,0.114932,49.4035,-15.8911,5.35511,17.9213,16.619,16.2395
9.19666,0.993781,0.557896,3,7,0,-8.49456,0.506976,-0.18615,-0.15952,3.94717,12.1349,-11.0252,-30.2852,-36.4279,-17.7631
11.0997,0.952649,0.557896,2,3,0,-8.04893,0.500846,-0.117902,-0.0601662,38.8228,33.3361,17.0888,-35.0125,-0.962597,-1.78726
8.31461,0.833184,0.557896,2,3,0,-8.26306,0.471851,-0.144668,-0.140052,10.3168,-3.77873,-0.0824157,-97.5164,-14.4176,-17.1456
8.76297,1,0.557896,3,7,0,-6.8977,0.558708,-0.0718092,0.121443,72.8671,-0.84229,-5.35953,42.4921,12.8982,15.8897
10.7888,0.952396,0.557896,3,7,0,-7.0188,0.539688,-0.0956388,-0.119524,-91.4528,-25.9481,-7.52046,33.171,9.55619,-9.7002
11.1261,0.937916,0.557896,3,7,0,-9.36887,0.538638,-0.0965726,-0.0189678,9.9932,2.79198,-19.9199,25.5354,7.43319,3.32288
10.8513,0.944096,0.557896,3,7,0,-9.92076,0.526056,-0.098926,0.0472781,35.9425,3.39918,-10.6865,5.51806,5.69354,10.924
10.907,0.988702,0.557896,3,7,0,-9.8982,0.540344,-0.0858858,-0.0859544,-26.7382,-21.6643,-7.26038,32.1675,13.2826,-5.34599
8.84441,0.726047,0.557896,2,5,0,-6.04904,0.482402,-0.178728,0.0827254,60.4289,28.1039,-12.5288,-49.355,-20.145,11.3054
10.211,0.997988,0.557896,3,7,0,-8.1649,0.525146,-0.179396,0.0467754,52.19,20.0275,-12.5986,4.30208,-21.8622,9.60373
11.155,0.997573,0.557896,2,7,0,-10.2032,0.524229,-0.13499,0.0130255,-3.37208,23.6459,-8.28739,3.28603,-7.10803,7.32354
9.78634,0.92603,0.557896,2,7,0,-8.98349,0.507846,-0.151214,-0.181905,10.524,-3.25326,13.2086,-29.8273,-19.2027,-19.3384
10.7169,0.99933,0.557896,3,7,0,-9.03417,0.533156,-0.165047,0.00856163,19.7825,18.3716,16.3902,16.2364,-18.2807,5.90751
9.45311,0.942468,0.557896,2,3,0,-9.38675,0.554001,-0.180406,0.0530037,-7.16478,-6.51609,0.14555,42.4702,-21.9355,8.85933
7.93646,0.880568,0.557896,2,3,0,-6.49249,0.588293,-0.139807,0.0272774,46.4493,-23.5683,4.55936,92.5185,-8.6274,2.65853
9.01433,0.972035,0.557896,3,7,0,-6.69113,0.473504,-0.0839723,0.0652892,64.631,-1.47734,14.8362,-62.601,10.4248,9.47471
9.97592,0.999,0.557896,3,7,0,-8.85373,0.482059,-0.0933196,0.0169226,46.4626,-8.75944,-8.67414,-56.7629,8.09414,5.44145
11.1039,0.97707,0.557896,2,7,0,-8.77732,0.542696,-0.106589,-0.0375621,-78.3673,8.03935,7.42595,32.9389,3.65924,0.995613
11.206,0.955102,0.557896,3,7,0,-9.75528,0.504791,-0.127398,-0.0438941,-62.2623,3.87585,6.13396,-27.5555,-4.83315,0.426122
11.1589,0.985707,0.557896,3,7,0,-10.7294,0.532202,-0.111831,-0.109802,23.6121,5.61661,6.97001,18.8135,1.79082,-7.76453
10.8243,0.776748,0.557896,2,7,0,-6.60971,0.524492,-0.148776,0.0366785,22.0574,25.1915,-27.6958,3.49545,-11.6036,9.57715
9.88063,0.951862,0.557896,2,3,0,-9.76106,0.531146,-0.134369,0.112487,3.7944,9.66839,-1.17527,10.8328,-5.66365,17.0281
11.3627,0.988836,0.557896,3,7,0,-9.15174,0.5168,-0.0997508,-0.025464,-9.22962,4.51521,-22.3491,-7.95902,6.27436,2.99717
10.6182,0.967956,0.557896,2,7,0,-10.5593,0.515365,-0.176609,-0.0687621,-9.82188,3.72942,1.59766,-11.1006,-26.2969,-3.79024
10.2216,0.911543,0.557896,3,7,0,-8.08215,0.53053,-0.0437008,0.0142106,29.8369,-37.4832,-6.99133,12.2958,26.274,5.58652
6.49881,0.790634,0.557896,3,7,0,-4.59855,0.47721,-0.248717,0.0595899,-43.7222,-7.25061,16.7473,-58.4725,-44.4578,3.79503
8.91754,0.906326,0.557896,3,7,0,-2.56634,0.520812,-0.211022,0.0898133,119.614,37.3787,2.82575,-1.38513,-30.0154,12.332
8.82065,0.993773,0.557896,3,7,0,-8.0444,0.523526,-0.0359355,-0.172098,31.0133,-10.0931,-8.89909,3.29603,42.2733,-20.0907
10.3292,1,0.557896,2,3,0,-8.57909,0.521177,-0.0748556,-0.156019,5.99539,35.794,-7.54519,-1.52863,20.9556,-15.0988
10.61,0.991447,0.557896,2,3,0,-9.79793,0.504733,-0.106238,-0.143618,6.44738,18.0118,-9.86412,-33.7357,4.72468,-13.0101
9.28868,0.901873,0.557896,3,7,0,-7.74253,0.499452,-0.0622686,0.110691,-56.1927,15.6814,-7.21124,-26.5485,16.0569,15.6101
9.54662,1,0.557896,2,3,0,-9.12209,0.494225,-0.0631708,0.0821969,4.63193,5.35659,9.42574,-34.6322,16.7142,12.6137
8.62706,0.972722,0.557896,2,3,0,-8.3609,0.493155,-0.0309756,0.0972058,-18.9099,1.41718,5.82374,-34.9081,26.1904,12.6221
9.17214,1,0.557896,2,3,0,-8.63227,0.49556,-0.0440189,0.0855791,-15.7082,16.3611,5.83567,-32.7422,22.6724,12.2793
8.84731,0.984093,0.557896,3,7,0,-7.75595,0.562361,-0.136814,-0.164354,-16.3338,-28.9023,-2.67727,82.6143,-11.0295,-19.0647
10.4488,1,0.557896,2,3,0,-8.38339,0.547437,-0.164245,-0.0527992,53.6923,-0.833824,-16.0939,41.7126,-20.311,-2.17025
9.65528,0.971598,0.557896,3,7,0,-8.68827,0.52933,-0.204935,0.0265356,38.371,-19.3125,-3.40182,10.3223,-31.8658,6.01055
10.9446,0.971438,0.557896,2,3,0,-8.49248,0.519805,-0.165946,-0.0364282,-25.1026,35.6781,-13.285,-3.37621,-20.3498,0.830869
8.94677,0.847574,0.557896,3,7,0,-6.54532,0.552,-0.0264611,0.047217,80.3239,15.3677,1.64557,40.2814,30.4923,7.10165
10.7863,0.92401,0.557896,3,7,0,-6.07896,0.503353,-0.100932,-0.121363,-36.2876,-59.4821,5.98542,-34.8593,7.05641,-9.92945
10.1119,0.966123,0.557896,3,7,0,-9.54056,0.556971,-0.151348,-0.0751731,14.7107,-3.44933,10.6087,59.9247,-15.5989,-5.59378
9.42056,0.972956,0.557896,3,7,0,-7.95528,0.482065,-0.075746,-0.110557,-1.84176,-2.43431,-18.3601,-73.1931,18.7104,-11.335
10.3218,0.999927,0.557896,3,7,0,-8.78547,0.511282,-0.0486276,-0.0823767,-61.0823,6.30643,-7.86099,-18.4901,29.6987,-6.08315
10.922,0.902802,0.557896,3,7,0,-8.18129,0.536127,-0.0753455,-0.0135718,-61.9484,24.8975,-13.2672,21.4638,15.5527,3.57427
11.161,0.999824,0.557896,2,3,0,-10.827,0.536308,-0.0926213,-0.0227798,-5.68216,-15.8167,-2.72435,22.1399,9.04555,2.92307
10.4996,0.930638,0.557896,2,5,0,-9.49621,0.492769,-0.151867,-0.0174755,-43.4231,-18.0229,-1.27842,-44.4677,-14.1176,2.26937
8.65438,0.904503,0.557896,3,7,0,-7.83598,0.57372,-0.113873,0.0936545,11.3197,15.6159,-10.6723,63.2491,0.517893,12.258
10.3892,0.990811,0.557896,3,7,0,-8.06692,0.486376,-0.0987164,-0.0199391,-50.3008,-6.06076,-18.3158,-54.4809,6.60904,1.73401
9.12514,0.929116,0.557896,2,3,0,-8.87657,0.468348,-0.11381,-0.0527148,23.5181,-7.26778,-1.15454,-87.6488,0.75909,-4.81269
8.71534,0.955909,0.557896,2,7,0,-7.11158,0.578815,-0.0812771,-0.00417289,-69.6725,1.17904,-1.60326,84.4382,13.0128,0.329351
9.76447,0.888628,0.557896,2,3,0,-6.38587,0.551006,-0.045386,-0.0492948,-95.7666,-16.9829,2.91449,47.2185,29.139,-3.13256
10.9998,0.979138,0.557896,2,3,0,-8.98557,0.543901,-0.127312,-0.0746312,-54.8192,-28.9834,3.43128,37.5269,-5.09375,-3.76093
10.626,0.983487,0.557896,3,7,0,-10.3351,0.53677,-0.139853,-0.138462,29.6509,-1.40863,0.327191,28.7857,-11.9859,-12.338
11.0949,0.999834,0.557896,3,7,0,-10.4428,0.520419,-0.107003,0.0273744,-31.3098,10.5738,6.81189,-2.11733,3.0533,8.96234
10.9421,0.976747,0.557896,3,7,0,-10.0664,0.523482,-0.127464,-0.13894,5.92114,17.5978,-10.792,2.9992,-5.85061,-11.7687
11.0806,0.985019,0.557896,3,7,0,-10.365,0.520828,-0.158169,-0.0626249,2.12362,-9.0052,-11.9725,-1.85098,-18.1222,-2.11801
9.54795,0.793417,0.557896,3,7,0,-5.53855,0.566089,-0.120319,0.0532715,-71.7604,40.1719,10.1116,58.4494,-1.60838,9.06745
8.84375,0.989723,0.557896,3,7,0,-8.10213,0.57233,-0.15795,0.055031,1.47838,24.9725,1.83571,66.478,-14.2816,7.88852
10.6676,0.996482,0.557896,3,7,0,-8.1933,0.51497,-0.164421,-0.108682,-73.1798,19.3772,-8.0727,-12.7422,-22.7756,-8.59553
8.70339,0.90676,0.557896,3,7,0,-7.96553,0.472031,-0.113714,0.0989401,11.3308,18.9325,8.02361,-60.3191,0.560211,13.007
7.48743,0.952227,0.557896,3,7,0,-5.04253,0.526631,-0.0934615,-0.281439,-82.108,4.90963,6.92261,12.1164,14.6828,-36.1321
9.07566,0.986999,0.557896,3,7,0,-6.04762,0.533898,-0.156824,-0.211723,6.13008,15.4074,-25.1721,26.8688,-23.592,-24.4099
11.0988,0.96274,0.557896,2,5,0,-7.8899,0.519716,-0.0857305,0.00747502,21.5778,-25.1578,-23.1615,-3.2229,11.0616,6.51727
10.6727,0.910045,0.557896,2,7,0,-7.96536,0.550016,-0.125568,0.00827542,-71.5113,29.6251,1.445,40.6624,-3.6899,5.77503
10.7083,0.951852,0.557896,3,7,0,-9.0228,0.494054,-0.0916473,-0.020969,-8.78749,-4.25452,-19.4717,-42.806,9.39439,2.24222
9.57085,0.88802,0.557896,2,3,0,-8.45274,0.481615,-0.164812,-0.0672359,56.3271,-7.39352,1.83458,-67.8874,-21.1451,-5.69541
10.0891,1,0.557896,3,7,0,-9.32291,0.55194,-0.0592859,-0.047383,43.0461,7.39796,4.69168,48.5504,23.2832,-2.24669
10.5141,0.965155,0.557896,3,7,0,-8.24979,0.490649,-0.0865448,-0.0383944,-17.2573,-41.3446,6.37605,-49.7324,11.8021,-0.28808
10.5461,0.971578,0.557896,3,7,0,-9.1286,0.526347,-0.123257,-0.167682,-54.8358,14.7279,6.44032,9.07133,-3.97914,-16.0846
11.3154,0.994575,0.557896,2,3,0,-10.2989,0.512696,-0.13637,-0.0481651,12.9265,0.367439,-14.9138,-14.9795,-8.58696,0.121671
9.43625,0.907121,0.557896,2,7,0,-9.25177,0.481687,-0.0613438,0.0308651,17.2171,8.30168,1.27773,-55.7213,19.1741,6.0732
8.65968,0.96875,0.557896,3,7,0,-8.12309,0.578369,-0.145657,-0.056447,-7.13179,16.5057,6.84591,92.9856,-12.6365,-6.19261
7.89629,0.946493,0.557896,3,7,0,-4.44595,0.4906,-0.159588,-0.218009,-80.0983,24.5491,12.2205,-71.2882,-25.4937,-27.5341
7.91583,1,0.557896,3,7,0,-7.10373,0.559883,-0.0937867,0.175676,16.7761,24.8604,-0.0717179,39.3576,5.74312,20.8961
8.08621,0.999222,0.557896,3,7,0,-6.45505,0.492695,-0.162801,-0.213175,-11.2453,36.9328,0.48708,-65.8835,-27.0986,-26.5618
10.9214,0.851439,0.557896,2,7,0,-4.3026,0.511309,-0.16286,-0.0394458,55.622,5.31496,35.9012,-16.9293,-19.2164,0.413158
11.3058,0.953142,0.557896,2,7,0,-9.16021,0.529731,-0.124973,-0.0906277,46.5375,30.3255,-9.18389,13.7477,-4.2013,-5.115
10.3884,0.946713,0.557896,3,7,0,-10.2483,0.486295,-0.0984277,-0.0236037,-2.45993,3.22518,5.39782,-55.0054,6.77216,1.2818
10.3183,0.990121,0.557896,3,7,0,-9.32743,0.557136,-0.13203,-0.0758457,-11.1599,3.74936,-14.6964,60.2865,-7.16959,-5.26889
10.5775,1,0.557896,2,3,0,-10.2038,0.553243,-0.137917,-0.0474693,-24.777,-1.95981,6.23559,50.6681,-9.21485,-1.26466
9.58472,0.965739,0.557896,2,7,0,-9.12063,0.478624,-0.118042,-0.105451,-31.5383,9.72959,2.53708,-78.7034,-1.108,-10.3709
11.0804,1,0.557896,3,7,0,-9.20171,0.525565,-0.072599,-0.0440814,69.3786,-1.57392,8.30442,5.83037,17.6637,0.139745
9.24796,0.947373,0.557896,3,7,0,-8.88156,0.507048,-0.214536,-0.0531434,16.2085,11.121,5.61384,-24.3743,-41.3491,-4.59683
9.94851,0.987912,0.557896,3,7,0,-8.07046,0.533178,-0.0401251,0.0356172,-15.0705,-33.6958,10.5504,15.4141,26.4233,7.67481
9.79076,0.992351,0.557896,3,7,0,-9.4296,0.509783,-0.185514,-0.126646,26.6532,-1.94444,5.35399,-23.0409,-33.8138,-12.545
11.2294,1,0.557896,2,3,0,-9.5449,0.506821,-0.0993299,-0.0395371,26.0211,29.4536,10.2277,-24.0818,6.62755,1.00173
9.98833,0.929716,0.557896,2,3,0,-9.79854,0.516576,-0.11293,0.111182,-20.0314,5.79588,2.10471,-6.32405,0.780058,17.077
10.7682,1,0.557896,2,3,0,-9.86328,0.505233,-0.106395,0.0415313,4.93622,-1.05781,14.3936,-22.6395,3.17547,10.0526
7.83688,0.911522,0.557896,2,7,0,-7.76376,0.492341,-0.0944436,0.192602,1.27963,-1.77145,-3.9928,-29.6803,5.38059,22.8283
9.29073,0.998838,0.557896,3,7,0,-7.22869,0.518722,-0.151797,-0.213609,55.3252,9.04423,-14.9293,-7.25097,-20.7855,-24.2126
10.488,1,0.557896,2,3,0,-9.10017,0.528998,-0.137785,-0.162263,-24.0896,-13.9872,-14.9776,14.3686,-11.4885,-15.5328
10.7384,0.975051,0.557896,3,7,0,-9.36343,0.530919,-0.172667,-0.0363154,16.3291,-14.6102,-15.5024,14.2168,-23.0622,0.434872
11.1986,0.979932,0.557896,3,7,0,-9.85022,0.514212,-0.0827139,-0.0407177,-11.9194,33.1818,2.12302,-12.3367,13.4197,0.791386
11.1122,0.974967,0.557896,3,7,0,-10.4005,0.519648,-0.154763,-0.0206878,31.5811,0.226741,-9.43433,-3.51347,-15.3423,3.09722
10.1538,0.947424,0.557896,2,3,0,-10.12,0.51941,-0.19485,-0.054319,2.10473,1.68582,-2.59172,-4.14799,-33.1966,-2.93837
9.99902,0.979497,0.557896,2,3,0,-9.48745,0.53164,-0.197674,-0.0501301,10.3256,19.6475,2.49989,15.7862,-34.0948,-2.73197
10.9813,1,0.557896,2,3,0,-9.92931,0.537752,-0.152759,-0.0532262,5.9002,-29.8492,-0.818715,25.8916,-15.5254,-1.16283
9.27583,0.831242,0.557896,3,7,0,-7.98865,0.49004,-0.0444945,0.0576885,17.4834,-5.63405,-16.3102,-41.8578,23.8162,9.05118
9.90968,0.981898,0.557896,2,3,0,-8.34883,0.508315,-0.0671066,0.0868844,40.3475,-22.6656,-9.96105,-16.8653,15.3132,13.9159
10.332,1,0.557896,2,3,0,-9.89999,0.513339,-0.0706772,0.0638561,-16.8472,6.89163,8.09987,-11.1453,14.8561,11.9226
10.2832,0.954844,0.557896,3,7,0,-8.40472,0.491795,-0.107256,0.0479264,47.6608,28.939,6.05643,-40.3328,2.83946,9.87273
10.135,0.984899,0.557896,3,7,0,-8.94987,0.553177,-0.0653855,-0.00335711,-21.1929,11.2367,14.3551,46.3008,19.0068,3.25794
10.339,0.9986,0.557896,3,7,0,-9.56808,0.484667,-0.1147,-0.0523803,12.2113,23.7159,3.93705,-60.9169,0.386892,-2.34931
9.7556,0.972335,0.557896,3,7,0,-8.991,0.567943,-0.102955,-0.0135097,40.0637,13.1851,-2.88715,69.5822,4.88596,1.26138
9.92368,0.97361,0.557896,2,7,0,-8.52151,0.483159,-0.110738,0.0444671,62.8754,4.60006,4.34962,-52.2466,1.66173,8.73073
10.7785,0.9681,0.557896,2,3,0,-8.91757,0.506953,-0.093518,0.0371314,-70.7768,-11.1027,4.17881,-20.4862,7.70056,9.52871
8.74406,0.888754,0.557896,2,7,0,-6.86126,0.517456,-0.136239,-0.243589,23.5469,-13.0605,-18.6423,-10.7284,-12.5483,-28.9797
9.1877,0.956146,0.557896,3,7,0,-6.44621,0.47418,-0.127839,-0.105115,13.9204,-8.08237,-24.533,-86.7188,-5.6505,-11.1198
10.009,0.996907,0.557896,3,7,0,-7.51196,0.507207,-0.0362175,-0.0401972,70.0761,21.2791,9.12793,-23.499,32.348,-1.52878
11.3023,0.999159,0.557896,2,7,0,-10.0095,0.526814,-0.142043,-0.0602847,-21.2333,31.3403,0.479236,8.09655,-11.1998,-1.39204
9.75783,0.907222,0.557896,2,7,0,-8.82436,0.546694,-0.0761418,0.0878194,-11.8915,-21.1427,-9.20744,30.5921,12.433,13.7304
9.18251,0.977179,0.557896,3,7,0,-7.91019,0.494545,-0.0428199,0.0795349,-34.8247,-9.79219,-13.2865,-34.4144,23.3334,11.5551
9.4874,0.994804,0.557896,2,3,0,-8.81401,0.498507,-0.0498485,0.0776799,-23.5007,15.3617,7.09352,-29.5457,21.1568,11.9362
9.45873,0.995679,0.557896,3,7,0,-7.87986,0.516612,-0.0210173,0.0338115,-51.5514,-12.9144,10.8997,-7.32948,33.235,6.47141
9.73344,0.997436,0.557896,3,7,0,-8.76133,0.55058,-0.184895,-0.0680068,-23.936,-22.1567,-7.01187,48.2959,-29.8258,-5.46099
10.1259,1,0.557896,3,7,0,-8.9514,0.483657,-0.110868,0.0210656,-11.6969,31.1385,-0.290044,-54.04,1.6998,6.25435
10.1407,0.955995,0.557896,3,7,0,-7.95224,0.558929,-0.127412,-0.0906496,40.9253,28.0768,12.9174,65.2574,-5.30048,-7.44223
10.3275,0.943031,0.557896,3,7,0,-8.04357,0.490928,-0.109413,0.0400166,-80.586,8.40667,4.11166,-42.1518,2.13773,8.98792
10.7277,0.997247,0.557896,3,7,0,-9.50275,0.54389,-0.148808,0.00497604,-31.6444,-6.52882,13.9982,32.0009,-12.3656,5.48433
10.696,0.997683,0.557896,3,7,0,-10.4533,0.496814,-0.0908756,-0.0886889,-18.0953,-8.45655,3.47178,-44.1489,11.1166,-6.10164
10.5856,0.999105,0.557896,3,7,0,-10.0885,0.54926,-0.128156,0.0242081,-6.33313,18.3725,4.58409,38.3288,-4.50518,7.56191
10.7829,0.996963,0.557896,3,7,0,-10.236,0.493103,-0.122671,-0.053511,18.8929,-9.02219,8.80336,-47.2356,-2.94675,-1.60083
10.3795,0.979773,0.557896,3,7,0,-9.70803,0.494148,-0.156078,-0.0829906,16.3258,-20.7014,-4.43263,-48.2818,-17.941,-6.0187
9.89151,0.983173,0.557896,3,7,0,-9.27378,0.53116,-0.0336324,0.0214245,-43.0598,0.654995,-1.4841,13.0098,29.5243,5.81323
10.0029,0.999693,0.557896,3,7,0,-9.33265,0.519689,-0.190298,-0.104422,44.0033,4.40251,-1.73738,-4.07822,-34.5673,-9.39323
9.90177,1,0.557896,3,7,0,-8.90466,0.528149,-0.0540814,0.0772173,-6.99949,21.3163,-10.2234,7.83976,19.812,12.7064
9.71075,0.996635,0.557896,2,3,0,-9.60122,0.534503,-0.0548729,0.0872595,-13.0366,5.95559,1.70139,15.5442,19.1669,13.5626
6.1548,0.859781,0.557896,2,3,0,-5.62543,0.575737,-0.00392083,0.135239,6.38614,12.8944,8.6352,60.4849,32.038,12.3767
6.78234,0.994817,0.557896,3,7,0,-4.31285,0.507006,-0.248136,-0.119539,-72.0513,-13.2407,-11.4198,-27.9059,-63.2273,-17.6627
8.22292,1,0.557896,2,3,0,-6.92804,0.511454,-0.231446,-0.0939987,-17.3573,-27.4934,-8.54636,-18.619,-52.5211,-11.6563
8.44926,1,0.557896,3,7,0,-7.343,0.529632,0.00596544,0.0242918,42.9203,13.4535,8.21411,10.7926,43.5399,3.28042
9.70131,0.972593,0.557896,3,7,0,-7.0931,0.517401,-0.143211,0.121421,-10.6077,-44.5316,-7.77967,-5.24321,-8.17545,17.7739
8.85691,0.961416,0.557896,3,7,0,-7.314,0.492774,-0.0828059,-0.195171,-68.2504,-0.533799,1.91421,-63.386,18.2557,-22.8356
7.33695,0.812223,0.557896,3,7,0,-3.04887,0.536976,-0.188531,0.201381,-73.9508,-13.7531,22.942,14.8189,-18.3944,22.9382
8.47606,1,0.557896,2,3,0,-6.86345,0.542354,-0.206514,0.113795,4.94045,-7.25189,18.8947,23.9555,-27.2687,14.4062
8.30651,0.982112,0.557896,3,7,0,-6.22411,0.467165,-0.0503361,-0.00145083,11.9933,19.9514,-19.067,-80.8738,24.6092,-0.158484
7.76628,0.938717,0.557896,3,7,0,-3.78842,0.590424,-0.137009,0.0237288,59.3471,46.684,-8.12123,96.1685,-7.6844,1.88174
7.75466,0.988777,0.557896,3,7,0,-5.60696,0.471327,-0.0896172,-0.168288,-64.1585,-17.0616,10.3098,-104.249,13.7126,-21.7391
8.24643,1,0.557896,1,1,0,-7.56653,0.476051,-0.0865615,-0.165054,39.1119,-1.89446,6.35025,-93.912,15.2208,-20.3616
8.46392,0.939866,0.557896,2,3,0,-6.142,0.474376,-0.0449385,-0.0693226,-52.2699,1.06873,-18.1564,-80.4099,30.525,-8.18823
10.4625,0.998967,0.557896,2,3,0,-7.80265,0.49458,-0.079228,-0.0840411,68.5329,-30.902,-1.37771,-47.6303,16.1918,-5.99981
8.26799,0.884724,0.557896,2,7,0,-7.42534,0.556547,-0.214366,0.0702338,37.683,-15.7067,4.56012,44.2944,-32.2986,8.62572
9.0738,0.989193,0.557896,3,7,0,-6.33997,0.491947,-0.0365529,-0.100775,41.4284,40.6789,-7.51244,-53.9888,36.3649,-10.8353
9.64759,1,0.557896,3,7,0,-8.41509,0.532307,-0.20691,0.00675213,-50.6635,14.4865,-5.82714,15.0617,-33.8764,3.56182
9.29427,0.982495,0.557896,3,7,0,-7.69149,0.513401,-0.0177053,-0.0735847,42.1256,19.5077,-11.5622,-14.5562,42.6456,-7.06102
10.6083,1,0.557896,3,7,0,-8.72211,0.492634,-0.0876646,-0.0224765,5.45375,38.6173,-5.68134,-45.1218,10.9892,1.85662
9.15905,0.829763,0.557896,3,7,0,-5.85681,0.474753,-0.157291,-0.0749022,26.3911,48.5041,8.78749,-80.6655,-18.1855,-7.46049
9.99581,0.959392,0.557896,3,7,0,-7.2865,0.528694,-0.168672,0.0814078,80.9236,5.9781,10.9814,8.45615,-16.9834,13.4365
10.5664,0.992567,0.557896,3,7,0,-8.74338,0.488914,-0.114425,-0.0150643,-13.2962,-22.8208,16.3701,-50.1036,0.457375,2.69034
10.5232,0.977667,0.557896,3,7,0,-9.29217,0.553956,-0.117933,-0.0826714,-4.78069,-11.9505,-15.6381,55.5918,-1.01537,-5.70153
9.52972,0.944985,0.557896,3,7,0,-9.25604,0.483879,-0.119891,0.0842652,-24.5932,2.30509,-4.00261,-47.3653,-1.38296,12.8478
9.99036,0.991621,0.557896,3,7,0,-8.97607,0.556351,-0.103994,-0.123818,6.71764,-4.08185,-15.0571,64.8644,5.61755,-11.8186
10.0843,1,0.557896,3,7,0,-8.9303,0.499235,-0.128456,0.0844486,-50.0756,-1.52346,-8.72913,-28.2433,-4.10386,13.9781
9.97626,0.963909,0.557896,3,7,0,-7.96786,0.544197,-0.104581,-0.171298,-56.0517,-0.533878,-15.0434,46.1258,5.87687,-17.6698
10.1367,1,0.557896,3,7,0,-9.52998,0.515121,-0.14022,0.0957526,-37.4283,0.0780169,5.84237,-8.29184,-7.66924,15.4778
9.7846,0.975847,0.557896,3,7,0,-8.47522,0.544655,-0.0363917,-0.0351375,-7.77574,-3.86997,-17.1542,35.8749,31.9517,-1.35473
10.361,0.995197,0.557896,3,7,0,-9.24741,0.49621,-0.153697,0.0310607,-15.4272,-26.101,-7.48329,-35.6034,-13.4722,7.96289
10.49,1,0.557896,1,1,0,-10.3347,0.499162,-0.155378,0.0242125,16.9854,2.68375,-3.47778,-31.9514,-14.2581,7.37792
10.2089,0.937476,0.557896,3,7,0,-8.19965,0.527492,-0.0989502,-0.182997,58.5435,18.549,10.5943,11.7821,9.06873,-18.6407
10.6459,0.987687,0.557896,3,7,0,-9.12486,0.492233,-0.134688,-0.0651033,7.64257,-5.82579,18.3924,-49.8,-8.15821,-3.29524
10.717,0.996293,0.557896,3,7,0,-9.80694,0.550849,-0.135629,-0.0350038,22.5963,24.1265,3.86996,45.6428,-8.06857,0.54481
8.38231,0.901331,0.557896,3,7,0,-7.15729,0.577864,-0.0585866,-0.0197161,-57.0428,6.46522,5.04078,85.6416,22.3001,-2.25155
8.40132,0.998723,0.557896,3,7,0,-7.11695,0.564756,-0.0279534,-0.0474436,-55.1746,13.4637,-4.17813,69.2974,36.2365,-5.62892
8.55602,1,0.557896,3,7,0,-7.51169,0.478341,-0.199378,-0.0312686,-15.86,16.6314,-12.1648,-68.3169,-33.5219,-3.29262
9.68982,1,0.557896,2,3,0,-8.4644,0.485439,-0.174355,-0.0448888,35.8009,25.9918,-2.06761,-58.7707,-24.1521,-2.71033
10.2637,0.98408,0.557896,2,3,0,-9.13785,0.502215,-0.171723,-0.0989908,-49.3523,-16.6378,1.08489,-35.3787,-25.6866,-8.2105
